from,to,name,conf
595960,598280,Also nur mit den Fingern jetzt hier rumzeigen...,0.7831856
598360,600160, Das ist es nicht.,0.6740444
600880,611200,"Aber wenn ich irgendwas bauen kann, jetzt vielleicht nicht aus Plus, Minus und Ball, aber was ich dann auch präsentieren kann, ist es sicherlich auch interessanter umzusetzen, auch für die Schüler.",0.86977875
620520,621840, Es muss ja nicht die Realität sein.,0.7241479
621880,624440,Du kannst es ja hier im Raum quasi gestalten.,0.75995225
625320,628320,"Aber dann bräuchtest du natürlich ein Programm, was dir das ermöglicht.",0.679562
639360,639760,mhm,0.35435575
653920,658760," Also vor allem, weil es anstrengend ist, das passiv zu benutzen.",0.86417675
660440,661120,und,1.0
661880,668800,"ich will eigentlich meine Gehirnschmalz als Schüler darauf verwenden, etwas aufzunehmen und nicht darauf, in der Klasse zu sein.",0.8915553
670000,670880,Und deswegen ist es,0.54776514
672040,676400," Auf was aktiv Bezogeneres einfacher, weil die Möglichkeiten habe ich vielleicht nicht in der Klasse.",0.74854034
677240,678120,Und Frontalunterricht ,0.5898868
679040,680680,macht keinen Unterschied.,1.0
