from,to,name,conf
179520,182400,Es ist..Es ist viel zu zeitaufwendig.,0.6390044
183640,184120,Weil,0.7281837
184680,188760," in der Oberstufe oder so können die das dann selbst machen, dieses Einstellen.",1.0
188760,192040,"So wie wir halt jetzt, dass nur einer anleiten muss.",0.6724821
192040,194720,Aber in der Grundschule musst du das ja für jeden selbst einstellen.,0.6401881
198760,199360,"Ja, ja.",0.15308821
201240,202120, Es ist viel zur Zeit.,0.795256
206840,213760," Höchstens wo ichs, wenn man vielleicht mal so einen Projekttag macht, also einen Projekttag an der Schule hat und dann ",0.67793715
215040,216480, da vielleicht eben ,1.0
218000,220480,"die Situation dann hernehmen würde, um die Kinder...",1.0
222160,228400," den VR-Brillen nahe zu führen, damit die das kennenlernen und da vielleicht wirklich dann",0.7860929
229800,244080," keine Ahnung so eine ganze Woche, jeden Tag hat eine andere Klasse diesen Projekttag und dann nehmen sich die Lehrer wirklich bewusst Zeit, wo vielleicht ein Lehrer dann drei, vier Kinder hat und nicht ein Lehrer 20 Kinder und denen das so ein bisschen erklärt, wie sie damit umgehen müssen.",1.0
245400,247920, dass da vielleicht eine Voraussetzung geschaffen wurde.,0.6793416
248360,253040,"Und dann wäre es wieder einfacher, glaube ich, das in den Unterricht mit einzubeziehen.",0.46435282
271360,271880,ja,0.5568172
271960,274040,ja genau oder in Kläranlagen,1.0
274480,275640,"Ja, das ist gut.",0.74533486
276080,276760, oder so ne,1.0
277280,279440, dass man vielleicht auch sowas erstellt wie so eine Burg.,0.65425193
279960,281640,Wenn es ums Mittelalter oder so.,0.70967054
283640,285960,"Das man.. und Ritter und so, dass man da vielleicht...",0.8042062
287880,288880, was machen könnte.,0.82987535
290040,301280,"Keine Ahnung, ich wollte erst Kläranlage sagen, aber Kläranlage geht man ja auch oder wir sind damals auch in eine gegangen, deswegen, da kann man ja auch eigentlich relativ easy hin,",0.66187066
302240,303400, je nachdem wo halt.,1.0
304480,305040,ehm,1.0
308480,311520,"ja echt halt so Mathe, Deutsch finde ich das ein bisschen",0.58801794
327320,328720,"Wie gesagt, Sport finde ich unnötig.",0.58801794
329520,331800,"Also Sport finde ich, eignet sich das gar nicht.",0.46839744
335680,336520,"Ja, ja.",0.6837361
338040,338520,ja,1.0
342680,343880,Aber wie würdest du das in Kunst sagen?,0.28013548
360400,362680," Ja, das wäre eigentlich, glaube ich, ganz cool.",0.22071545
371560,372920,"Nee, würde ich auch nicht machen.",0.81608427
373040,380520,Die sind viel zu unruhig und die wissen gar nichts mit sich selbst anzufangen und dann würde ich denen nicht so teure Dinger in die Hand rücken.,0.6581369
385320,386000,ja,1.0
391240,391720,Das stimmt.,0.7098493
394480,403560,"Ja, wenn dann eben, also ich würde glaube ich sogar nicht unbedingt mal dritte Klasse, eher hauptsächlich glaube ich vierte Klasse halt wirklich nehmen.",0.5936526
408720,410480,ja oder halt echt,1.0
412000,412520,ja,1.0
413360,413760,Ja,0.59940916
414240,418080,"weil einfach so random eine Unterrichtsstunde einzubauen, macht gar keinen Sinn.",1.0
419280,427320,"Also es macht wirklich überhaupt keinen Sinn, weil wenn du als Kind keine Vorerfahrung mit solchen Dingern hast, dann bist du ja voll aufgeschmissen als Zehnjähriger, Elfjähriger oder so.",0.65669334
430960,432000," Ja, ja.",0.60276365
433560,436120,Und wie gesagt es dauert viel zu lange in der Grundschule.,0.71398246
436360,438440,"Weil du hast es nicht so wie hier, dass sie es uns ",0.78862447
439320,448240,"einmal erklärt und jeder das mitmacht, sondern du musst halt wirklich gefühlt von jedem Kind oder von einem Kind zum nächsten Kind, um es denen zu erklären, zu kalibrieren und sonst irgendwas.",1.0
455000,456120," Ja, ich glaube auch, dass das",0.6573534
456960,458640,  sehr schnell außer Kontrolle geraten kann.,1.0
461080,462880,"Da musst du, glaube ich, echt halt deine",0.7856181
463960,471920," Klasse oder viel Vertrauen auch in deine Klasse haben und blöd gesagt deine Klasse im Griff haben, dass du sowas machen kannst.",1.0
473400,475560," dass sie halt wirklich, wenn man was sagt, dass die hören ",0.73294026
476280,477800, und dass die keine Scheiße machen.,1.0
478560,482760,"Aber wenn du halt, blöd gesagt, auch mal so eine Problemklasse oder so hast, wo du eigentlich eh ",0.70327497
483600,489320,"gefühlt täglich so durchgreifen musst und mal eine Ansage machen musst, dann auf gar keinen Fall.",1.0
496880,497680,"Ja, genau.",0.268
504640,506200,"Ja, in Werken und so ",0.69768065
507600,508840,muss man es ja auch nicht machen.,1.0
509360,510560,Oder ist ja auch unnötig.,0.8762593
512320,514000,Werken ist ja so.,0.81271666
514240,516520,Da müssen sie halt was Handwerkliches bzw.,0.52840567
516560,517720,mit der Hand irgendwas arbeiten.,0.816196
520200,520840,Deutsch.,0.804
522240,523159,Was sagst du zu Deutsch?,0.4311616
523480,524760,Wie könnte man das da einbauen?,0.61131376
526480,526920,Deutsch.,0.729
531240,531800, Ja pff,0.6105181
533640,534680,"keine Ahnung, ich finde es ",1.0
535520,539760,"für Deutsch ist ja auch, da lernst du ja in der vierten Klasse so hauptsächlich die ganzen Fälle eigentlich.",0.6353231
542800,543200,Gefühlt.,0.936
545400,546000,Und lernst ,0.8443927
546480,549560,"Geschichten schreiben, Märchen schreiben, irgendwie sowas ja.",1.0
550600,551760,Und dafür ist das ungeeignet.,0.8451511
557520,558880," Ja, HSU, Kunst",0.5663711
559320,559920,Reli,1.0
560400,560760,Was sagst du?,0.6655357
561080,561800,Musik?,0.908
562280,562640,Musik?,0.875
562880,563680,"Oh, ich weiß es nicht.",0.5288941
569000,570400,"Musik finde ich auch schwierig, glaube ich.",0.49150357
573680,575800,Selbst wenn man so in die Musikgeschichte geht,0.65691155
577160,579520,", weiß ich jetzt auch nicht, wie man das einbeziehen sollte.",1.0
583360,585200, Was gibt's denn noch für Fächer?,0.35743022
587880,588440,ne,1.0
590640,593320,"Keine Ahnung, Englisch hat man in der vierten schon.",0.7337062
597400,597760,aber,1.0
600360,601960,Aber da hast du dann auch so,0.49555132
603160,605240," einen Austausch, also dass du",1.0
605840,607040,"  mit jemandem redest, gehört das dann noch zu so einer Umgebung?",1.0
612760,613600,Das glaube ich auch.,0.39680153
615160,615440,ja,0.85
617120,618160,Nee.,0.85
621880,628240,"Keine Ahnung, vielleicht könnte man das da nur mal als Spaßstunde einbauen, um die Sehenswürdigkeiten sich anzuschauen.",0.77122825
629880,632960, So London Eye oder Big Ben oder sowas.,0.7528658
639520,640640,ne finde ich,1.0
642960,643600,ja,1.0
643960,661880," Höchstens halt eben vielleicht um so diesen Smalltalk denen irgendwie beizubringen, weil sie sich vielleicht dann trotzdem dadurch, dass sie die Brille haben und nicht das ganze Klassenzimmer in der realen Welt um sich haben und dann so einen Partner haben, dass sie sich vielleicht wirklich eher auf das Gespräch konzentrieren können.",0.7095696
661920,663240,Das kann ich mir trotzdem vorstellen.,0.82385737
665960,666480,ja,1.0
667240,670440," Ja, aber sonst ist halt echt nur, wenn dann HSU geeignet, finde ich.",0.6943279
671240,671640, finde ich.,1.0
673200,682240,"Also ich glaube, es ist für so, keine Ahnung, Gymnasium, Realschule, Berufsschulen viel einfacher, das einzusetzen.",0.7459967
699680,700440,Das stimmt.,0.6800904
703600,704320,ja,1.0
710400,713320,"Ich glaube, die könnten halt zum Beispiel viel Scheiß mit so Controllern anfangen.",0.6118801
