from,to,name,conf
211640,212800,Fände ich glaube ich auch nicht schlecht.,0.82210904
225320,226200,"Ja, ja.",0.72645026
226760,227920,Aber da wüsste ich jetzt... Deutsch.,0.8398701
230800,233080,Weil da schreibst du halt wirklich nur so Aufsätze und,0.6132945
234000,235360, hast jetzt in der Mittelschule ,1.0
235880,238600, vielleicht noch das und das und sowas.,1.0
243800,247440,"Ja, gut, das kannst du halt auch dann in Partnerarbeit virtuell machen, aber... ",0.51452035
248440,251920,"...da weiß ich jetzt nicht, ob es so einen großen Unterschied macht, ob du das jetzt virtuell machst oder dann real.",0.5646862
256440,256760,ja,1.0
263800,266760,"Also, da fällt mir jetzt tatsächlich nichts ein.",0.42328426
278880,279280, ja,1.0
290280,291880,"Ja, ich check's gerade auch irgendwie gar nicht.",0.47375003
300120,301920," Ja, und dann sind aber da noch ein paar, oder?",0.3898109
310320,315400,"Ne, was mir jetzt noch eingefallen ist, weil du ja in Deutsch ab und zu auch mal Lektüren liest, dass du dich vielleicht in das ",0.5789928
316120,319200,Szenario oder in das jeweilige Kapitel da rein ,1.0
320600,322000,"beamst, sag ich jetzt mal.",1.0
322080,326040,"Also, dass du halt dann den Hintergrund und sowas bisschen interessant gestaltest.",0.7350998
327000,327520,aber,1.0
328480,329520,ja aber sonst,1.0
331120,331960, Keine Ahnung.,0.13709486
351120,351240,ja,1.0
364640,365280," Ja, ja.",0.50817716
375880,376560,"Ja, auf jeden Fall.",0.77787757
396800,410600," Ja, das ist auf jeden Fall ein Problem, wobei auf der anderen Seite könntest du dann auch für den Schüler, der jetzt zum Beispiel nicht so gut Deutsch sprechen kann, das natürlich auch auf seiner Sprache dann gut, also jetzt wenn du virtuell bist, dass er das halt dann in seiner Sprache hört oder liest.",0.55417293
413040,415280,"Das ist, glaube ich, dann super einfach zu managen.",0.30355567
421000,421120,ja,1.0
422440,422560,ja,1.0
424600,425080,Das stimmt.,0.29569918
427440,433480," Ja gut, das hast du in jeder Schule, also egal, jetzt unabhängig von Mittelschule hast du deine Problemschüler.",0.6649418
434160,436600,"Das ist immer, glaube ich, problematisch, wenn manche",0.8223292
437400,440480," Kinder nicht wissen, wie sie sich richtig zu benehmen haben und so.",1.0
440920,443320,"Weil dann ist es, glaube ich, wirklich schwer, wenn du zwei solche dabei hast, ",0.67350614
444280,446720,die sich dann virtuell komplett aufhören.,1.0
447120,449520,"Das ist, glaube ich, dann schon problematisch und dann halt...",0.49407536
451040,452120, Für alle anderen auch ,0.85573643
452920,453760,sehr anstrengend.,1.0
454160,456440,"Also du weißt dann auch nicht, ob ich das als Lehrkraft dann ",0.5302075
457040,461280,"so umsetzen kann, wenn du dann immer so einen Störfaktor dabei hattest.",1.0
472400,472520,ja,1.0
472760,472880,ja,1.0
479480,479680,ja,1.0
490600,490920,mhh,1.0
496520,497480," Ja, das stimmt.",0.4207429
497960,505960,"Eine Freundin von mir, die ist schon fertige Lehrerin und die hat tatsächlich, die war an der Schule, da haben die immer 5, 6, 7, 8 und ",0.64457494
506400,507560,zusammengezogen als Klassen.,1.0
508240,509480,"Ja, es waren gemischte Klassen.",0.6807468
509480,513360,"Und da ist es, glaube ich, dann auch super einfach, mit Virtual Reality zu arbeiten.",0.6348579
513799,519280,"Weil du musst dich ja eigentlich immer an die Schwächeren anpassen, was dann für die Stärkeren dann doch nicht so ganz vorteilhaft ist.",0.7196357
519760,526600,"Und dadurch..Und durch Virtual Reality kannst du ja dann die Schwächeren zusammennehmen und die Stärkeren, ja.",0.3038576
527880,536840,"Wobei du das dann auch in der normalen Klasse hast ja auch die Lernstärkeren und Lernschwächeren, weißt du, das kannst du dann auch wieder ein bisschen besser untergliedern, glaube ich.",0.6063216
540640,544960,"Ja, die hatten so wenig Schüler und auch so wenig Lehrer und haben jetzt einfach zusammengezogen.",0.65036964
545040,553680,"Ich fand das auch total krass, weil wenn du jetzt in der, keine Ahnung, 6. Klasse bist, also jetzt gerade von der 5. auf die 6. finde ich den Unterschied schon heftig.",0.47920525
554040,556120,Was jetzt zum Beispiel so Englisch oder so angeht.,0.74123144
556400,562560,"Und dann musst du dich ja eigentlich immer an die Schwächeren eigentlich anpassen und die Stärkeren, die sitzen dann da und denken sich, ja toll, ne?",0.55664635
563240,563560,ja,0.47920525
563640,566200," Also es ist ja dann auch für die nächste Klasse und sowas, ",0.61037767
566720,570360," je weiter, je höher du kommst, desto problematischer wird es ja dann auch.",1.0
579840,580160,Ja.,0.876
580600,580920,Ja.,0.876
589080,592160,"Nee, wo war denn das, das war so eine Montessori-Schule.",0.76028055
593040,593400,ja,1.0
594120,594920,also eine private.,0.8003047
596120,596480,Ja.,0.716
598600,598960,Ja.,0.716
605000,605680,Weiß ich gar nicht.,0.7996269
609640,610760," Aber wir haben ja eigentlich alles durch, oder?",0.31914252
610840,613760,"Was sollten wir gucken? Schulart, Fächer bezogen.",0.81596595
618520,618760,Ja.,0.732
632800,633000,mhh,1.0
636080,636360,Okay.,0.379
642320,642520,Ja.,0.482
655520,655880,Okay.,0.812
658640,658880,okay,1.0
662280,662520,Ja.,0.334
