from,to,name,conf
272840,278160,so VR kann man auch frühestens ab der 7. Klasse machen.,1.0
279840,283960,"Vorallem..Ich kann mir vorstellen, dass es in der Mittelschule relativ schwierig wird, ",0.58621037
284800,285520,weil es gerade so kompliziert wird.,1.0
286720,290200,"Ist gerade so kompliziert, bei dir sind gerade vier Hände unterwegs.",0.57876945
297040,298160,Also meine eine Hand ,0.69174266
298600,299840,ist irgendwie bei dir drüben.,1.0
302200,303280,"Ah jetzt, ne. ",0.56396824
303640,304240,Meine Hand ,1.0
304720,306560,verschwindet die ganze Zeit. Ich hab nur eine rechte Hand. ,1.0
307080,307320,Naja.,1.0
308800,309240,hahaha,1.0
319480,319960, ja,1.0
326040,328040,"Ja, das kann man, glaube ich, auch richtig gut, dass man dieses... ",0.44270626
334440,334960,mhh,1.0
336520,343080,"Also ich weiß halt, ich finde halt, Mittelschule ist halt auch ziemlich, also ich finde es richtig cool und sowas, aber ich glaube, Mittelschule wird erstens schwierig",1.0
343560,344200,ähm,1.0
344880,364480,"weil man weiß halt auch immer nicht, wo man, also ich glaube, in so einer Dorfmittelschule musst du dir trotzdem noch relativ einfach, aber in so einer richtigen Großstadtmittelschule, ich glaube, da hast du halt auch echt die Schwierigkeiten, weil es wurde ja gesagt, so fünf Jahre, da ist jeder zu Hause, aber zum Beispiel, du hast ja wahrscheinlich in der Mittelschule, die meisten haben halt auch nicht die finanziellen Mittel, sich sowas zu kaufen.",0.5574028
366000,370600,"Da hast du halt im Gymnasium, sagst du, ja, okay, die Eltern haben das Geld quasi, die können sich sowas kaufen.",0.52989596
370640,375840,"In der Mittelschule ist es dann schon ein bisschen schwieriger, weil es ja halt auch nicht meistens diese Oberschicht quasi ist.",0.4502363
378480,382520," Und halt auch dieser, vielleicht dieses technische Verständnis, wenn du vielleicht sowieso",0.5656227
383160,390560," , keine Ahnung, die deutsche Sprache jetzt halt nicht so gut verstehst und dann wird das so was Hochtechnisches quasi erklärt von wegen, ja, du hast so diese VR-Welt ",1.0
391000,395920," und dann bist du sowieso vielleicht ein wenig überfordert, wenn du vielleicht jetzt relativ neu da bei uns bist oder so.",1.0
403680,403800,ja,1.0
408960,409080,ja,1.0
411520,414160,"Stimmt, das wäre vielleicht sogar wieder ein Vorteil.",0.16678889
416440,421000,Dann kannst du dich vielleicht sogar noch besser integrieren durch diese VR Social World.,0.36700603
422480,423800,"ich glaube, das ist dann auch ganz cool.",0.373809
432240,432640,ja,1.0
440480,440800,ja,1.0
446800,447080,ja,1.0
453760,454040,ja,1.0
458920,459160,mhh,1.0
460960,461200,ja,1.0
463960,467040,"Musst du halt echt immer..Ich glaube, das muss man bei der Mittelschule auch so oft, ",0.7074352
467600,472080,"vielleicht ein bisschen öfters als bei anderen Schulen, nochmal drauf achten, wie ist die Klasse heute genau in dem Tag drauf.",1.0
473520,475560,Und das halt ein paar flexibel einsetzen.,0.4297851
475640,479200,"So, okay, heute sind die so chaotisch drauf, weil vielleicht irgendwas in der Pause war oder sowas.",0.6656625
480320,480760,Das ist dann immer...,0.48556224
483760,490360," Ich kann mir auch vorstellen, dass es auch klassenübergreifender Unterricht, also dass man zum Beispiel sagt, man macht mit der Parallelklasse jetzt irgendwas zusammen,",0.7361226
490920,495920," kann bestimmt auch im VR auch nochmal relativ interessant gestalten, tatsächlich durch dieses Social World.",1.0
507600,508000,echt?,1.0
510280,510680,krass,1.0
513440,513840,ja,1.0
518120,518440,genau,1.0
522480,523880,"organisieren, ja",1.0
530240,530360,ja,1.0
532400,532840,genau ja,1.0
538040,540640,"Ach, voll krass, dass die einfach so zusammengezogen werden.",0.27847528
550520,550840,ja,0.47920525
563200,563520,ja,0.47920525
570440,571040,"Eigentlich schon, ja.",0.73585653
571680,574120,Du machst ja einfach quasi zweimal denselben Stoff.,0.60457426
574120,576080,"Also klar, man differenziert da und sowas, aber ich glaube, es ist richtig schwer, halt auch für die Lehrkraft.",0.71871144
576800,579800," ich glaube, es ist richtig schwer, halt auch für die Lehrkraft.",1.0
581920,582400,"Das ist krass, okay.",0.65644497
585640,589040,Wo ist die da an der Schule?Ist das irgendwo in der Nähe?,0.76115686
592560,593040,"Ah, okay.",1.0
595320,595480,mhh,0.8003047
597480,598000,"Ja, voll interessant.",0.62430656
603280,604560, Bis wie viel haben wir noch mal Zeit?,0.8206303
606920,607240,Perfekt.,0.592
611800,612120,ja,0.592
614040,614400,Genau.,0.91
614960,617040,"Zielgruppen halt allgemein, aber haben ja alles.",0.714099
622040,625560,"Aber ich muss auch sagen, es ist halt auch schwierig bei uns zum Beispiel direkt auf die Fächer einzugehen.",0.77569187
626040,627720,bei uns zum Beispiel direkt auf die Fächer einzugehen.,1.0
628280,632440,"Weil zum Beispiel Bio, du hast ja auch kein Bio, du hast ja dann auch, wie heißt das, PCB.",0.674274
633400,635560,Du hast das ja dann auch total übergreifend immer.,0.55068535
637640,639880," Ich weiß nicht, Wirtschaft und Beruf ist aber",0.82211787
640600,642000,"  ein eigenes Fach, oder?",1.0
643080,643280,Okay.,0.421
645960,648360,"Ich weiß ja, dass es PCB gibt und ich glaube,",0.67270935
649120,650280," Politik, ",1.0
651640,655560,"Geschichte und Geografie ist ja glaube ich auch zusammen, oder?",1.0
657600,657960,Also ,0.56864524
660720,662040,haben wir eigentlich alles abgeklärt.,1.0
