,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
21,Baseline Stratified Strategy,2,0.5454545454545454,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[5 2]
 [3 1]]",0.0
22,Baseline Stratified Strategy,3,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[4 1]
 [3 3]]",0.0
23,Baseline Stratified Strategy,4,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[5 4]
 [2 0]]",0.0
24,Baseline Stratified Strategy,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[2 2]
 [3 2]]",0.0
25,Baseline Stratified Strategy,6,0.6666666666666666,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,"[[6 3]
 [0 0]]",0.0
26,Baseline Stratified Strategy,7,0.6666666666666666,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[2 2]
 [1 4]]",0.0
27,Baseline Stratified Strategy,8,0.14285714285714285,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[0 1]
 [5 1]]",0.0
28,Baseline Stratified Strategy,avg,0.527958152958153,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[31 18]
 [18 12]]",0.0
29,Baseline Stratified Strategy,std,0.169722118360868,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[31 18]
 [18 12]]",0.0
30,Baseline Uniform Strategy,1,0.5,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[6 4]
 [2 0]]",0.0
31,Baseline Uniform Strategy,2,0.2727272727272727,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[2 5]
 [3 1]]",0.015625
32,Baseline Uniform Strategy,3,0.5454545454545454,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[3 2]
 [3 3]]",0.0
33,Baseline Uniform Strategy,4,0.36363636363636365,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[4 5]
 [2 0]]",0.0
34,Baseline Uniform Strategy,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[2 2]
 [3 2]]",0.0
35,Baseline Uniform Strategy,6,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,"[[5 4]
 [0 0]]",0.0
36,Baseline Uniform Strategy,7,0.6666666666666666,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[2 2]
 [1 4]]",0.0
37,Baseline Uniform Strategy,8,0.42857142857142855,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[0 1]
 [3 3]]",0.0
38,Baseline Uniform Strategy,avg,0.47213203463203457,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[24 25]
 [17 13]]",0.015625
39,Baseline Uniform Strategy,std,0.11464822269504064,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[24 25]
 [17 13]]",0.015625
40,Nearest Neighbors,1,0.5833333333333334,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[7 3]
 [2 0]]",0.453125
41,Nearest Neighbors,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.484375
42,Nearest Neighbors,3,0.5454545454545454,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [5 1]]",0.578125
43,Nearest Neighbors,4,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[7 2]
 [2 0]]",0.40625
44,Nearest Neighbors,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[4 0]
 [5 0]]",0.359375
45,Nearest Neighbors,6,0.7777777777777778,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,"[[7 2]
 [0 0]]",0.390625
46,Nearest Neighbors,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.421875
47,Nearest Neighbors,8,0.14285714285714285,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[1 0]
 [6 0]]",0.46875
48,Nearest Neighbors,avg,0.540268759018759,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[38 11]
 [24  6]]",3.5625
49,Nearest Neighbors,std,0.17468271698631258,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[38 11]
 [24  6]]",3.5625
50,Logistic Regression,1,0.75,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[8 2]
 [1 1]]",0.015625
51,Logistic Regression,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.0625
52,Logistic Regression,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.015625
53,Logistic Regression,4,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[7 2]
 [2 0]]",0.03125
54,Logistic Regression,5,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[4 0]
 [4 1]]",0.046875
55,Logistic Regression,6,1.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,[[9]],0.078125
56,Logistic Regression,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.046875
57,Logistic Regression,8,0.42857142857142855,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[1 0]
 [4 2]]",0.0625
58,Logistic Regression,avg,0.6271194083694083,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[41  8]
 [21  9]]",0.359375
59,Logistic Regression,std,0.17093724242982405,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[41  8]
 [21  9]]",0.359375
60,Linear SVM l1,1,0.5833333333333334,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[5 5]
 [0 2]]",0.03125
61,Linear SVM l1,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.0625
62,Linear SVM l1,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.046875
63,Linear SVM l1,4,0.7272727272727273,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[8 1]
 [2 0]]",0.015625
64,Linear SVM l1,5,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[4 0]
 [4 1]]",0.0
65,Linear SVM l1,6,1.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,[[9]],0.015625
66,Linear SVM l1,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.015625
67,Linear SVM l1,8,0.14285714285714285,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[1 0]
 [6 0]]",0.015625
68,Linear SVM l1,avg,0.5819354256854257,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[39 10]
 [22  8]]",0.203125
69,Linear SVM l1,std,0.22618439437976876,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[39 10]
 [22  8]]",0.203125
70,Linear SVM l2,1,0.8333333333333334,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[10  0]
 [ 2  0]]",0.125
71,Linear SVM l2,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.046875
72,Linear SVM l2,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.078125
73,Linear SVM l2,4,0.7272727272727273,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[8 1]
 [2 0]]",0.0625
74,Linear SVM l2,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[4 0]
 [5 0]]",0.203125
75,Linear SVM l2,6,0.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,"[[0 9]
 [0 0]]",0.0
76,Linear SVM l2,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.078125
77,Linear SVM l2,8,0.8571428571428571,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[0 1]
 [0 6]]",0.078125
78,Linear SVM l2,avg,0.563582251082251,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[34 15]
 [19 11]]",0.671875
79,Linear SVM l2,std,0.2585554581203839,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[34 15]
 [19 11]]",0.671875
80,SVM linear or rbf,1,0.8333333333333334,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[10  0]
 [ 2  0]]",0.078125
81,SVM linear or rbf,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.0625
82,SVM linear or rbf,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.046875
83,SVM linear or rbf,4,0.8181818181818182,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[9 0]
 [2 0]]",0.046875
84,SVM linear or rbf,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[4 0]
 [5 0]]",0.09375
85,SVM linear or rbf,6,1.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,[[9]],0.109375
86,SVM linear or rbf,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.0625
87,SVM linear or rbf,8,0.14285714285714285,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[1 0]
 [6 0]]",0.0625
88,SVM linear or rbf,avg,0.6106601731601731,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[45  4]
 [25  5]]",0.578125
89,SVM linear or rbf,std,0.2546493682696396,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[45  4]
 [25  5]]",0.578125
90,Decision Tree,1,0.25,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[1 9]
 [0 2]]",0.078125
91,Decision Tree,2,0.7272727272727273,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [3 1]]",0.046875
92,Decision Tree,3,0.5454545454545454,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [5 1]]",0.015625
93,Decision Tree,4,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[3 6]
 [0 2]]",0.0
94,Decision Tree,5,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[0 4]
 [0 5]]",0.0
95,Decision Tree,6,1.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,[[9]],0.03125
96,Decision Tree,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.046875
97,Decision Tree,8,0.2857142857142857,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[1 0]
 [5 1]]",0.03125
98,Decision Tree,avg,0.5467622655122655,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[26 23]
 [13 17]]",0.265625
99,Decision Tree,std,0.22441107788312747,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[26 23]
 [13 17]]",0.265625
100,Random Forest,1,0.6666666666666666,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[7 3]
 [1 1]]",0.9375
101,Random Forest,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.859375
102,Random Forest,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.875
103,Random Forest,4,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[4 5]
 [1 1]]",0.765625
104,Random Forest,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[3 1]
 [4 1]]",0.765625
105,Random Forest,6,1.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,[[9]],0.84375
106,Random Forest,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.71875
107,Random Forest,8,0.42857142857142855,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[0 1]
 [3 3]]",0.765625
108,Random Forest,avg,0.5800865800865801,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[35 14]
 [19 11]]",6.546875
109,Random Forest,std,0.18044010375600966,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[35 14]
 [19 11]]",6.546875
110,Neural Net,1,0.8333333333333334,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[10  0]
 [ 2  0]]",0.421875
111,Neural Net,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.609375
112,Neural Net,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.609375
113,Neural Net,4,0.18181818181818182,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[0 9]
 [0 2]]",0.3125
114,Neural Net,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[4 0]
 [5 0]]",0.4375
115,Neural Net,6,0.8888888888888888,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,"[[8 1]
 [0 0]]",0.515625
116,Neural Net,7,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[4 0]
 [5 0]]",0.484375
117,Neural Net,8,0.14285714285714285,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[1 0]
 [6 0]]",0.5
118,Neural Net,avg,0.5033369408369408,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[39 10]
 [28  2]]",3.890625
119,Neural Net,std,0.2544310525416878,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[39 10]
 [28  2]]",3.890625
120,AdaBoost,1,0.8333333333333334,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[10  0]
 [ 2  0]]",0.3125
121,AdaBoost,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.296875
122,AdaBoost,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.328125
123,AdaBoost,4,0.36363636363636365,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[3 6]
 [1 1]]",0.265625
124,AdaBoost,5,0.4444444444444444,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[3 1]
 [4 1]]",0.359375
125,AdaBoost,6,1.0,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_06,60,[[9]],0.265625
126,AdaBoost,7,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_02,60,"[[0 4]
 [0 5]]",0.234375
127,AdaBoost,8,0.2857142857142857,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_10,60,"[[0 1]
 [4 2]]",0.3125
128,AdaBoost,avg,0.5716991341991342,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,avg,60,"[[37 12]
 [21  9]]",2.390625
129,AdaBoost,std,0.22675217461804156,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,std,60,"[[37 12]
 [21  9]]",2.390625
130,Naive Bayes,1,0.75,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_03,60,"[[8 2]
 [1 1]]",0.046875
131,Naive Bayes,2,0.6363636363636364,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_07,60,"[[7 0]
 [4 0]]",0.015625
132,Naive Bayes,3,0.45454545454545453,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_05,60,"[[5 0]
 [6 0]]",0.09375
133,Naive Bayes,4,0.7272727272727273,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_04,60,"[[8 1]
 [2 0]]",0.03125
134,Naive Bayes,5,0.5555555555555556,Nested,SIMPLE_dyads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,All,dyad_11,60,"[[2 2]
 [2 3]]",0.046875
