from,to,name,conf
598680,605320,"wahrscheinlich hauptsächlich viel zeigen, aber bis du denen erstmal erklärst, wie das funktioniert, dauert es wahrscheinlich auch lang.",1.0
609520,610640, Ich finde es irgendwie schwierig.,0.3688774
610840,614920,"also Ich sitze ja selber voll oft da und weiß dann nicht, wo ich jetzt drücken muss und was.",0.68880934
615080,617920,"Und man sieht ja von außen nicht, was der andere sieht.",0.55001444
623200,624640,"Nee, überhaupt nicht.",0.718865
624680,629280,Man könnte sicher so einen Medientag oder wenn man so Kleingruppen mal hat oder was weiß ich.,0.58936965
633240,633720,Ja,0.49323928
649200,652120,"Ja, und so Intensivierungsstunden oder so vielleicht auch, wo man eh ",0.7275217
653240,658920," eine Lehrtkraft hat, die sich mehr auf einzelne Kinder oder ein einzelnes Kind fokussiert.",1.0
706600,708360," so lustig, wenn man rumguckt.",0.522542
711360,714520,Ganz viele Leute sind mit den Händen oder so.,0.73374623
