from,to,name,conf
302080,304960,"Deswegen aber vielleicht auch bei Gruppenarbeiten,",0.7494023
306800,309480," wenn man dann nicht weiß,  wer der andere Avatar ist.",1.0
312640,322000,"Ja, aber du kannst ja auch einfach sagen, okay, jeder tut jetzt nur, hier stehen auf der linken Seite fünf Thesen, auf der rechten Seite fünf Thesen und jeder klickt an, welche er vertritt oder mit Plus, Minus.",0.6968831
326800,329440,"Ich denke, bei jungen Schülern wäre wahrscheinlich nochmal die Faszination größer.",0.604915
347480,347600,ja,1.0
355480,356680,"ja, auf jeden Fall.",0.57461035
363320,364200,Was meinst du jetzt?,0.4083043
368880,373800," Ich glaub, die ganze drüber oder Kontakt... Es ist empfohlen, glaube ich, Kontaktgrenzen anzusetzen..",1.0
386200,389640,"Ja,  andererseits führt es halt dazu, dass du in dem virtuellen Raum bist, dass du dich auch",0.6487999
390440,392320, in diese virtuelle Umgebung reinversetzt.,1.0
392400,400120,"Zumindest ich habe jetzt das Gefühl, gerade dadurch, dass nur wir drei jetzt die Kommunikation leiten, ich könnte jetzt schnell vergessen, dass noch andere Leute im Raum sind.",0.6786369
401600,404360,"Ich finde, das ist jetzt nur noch ganz tief im Unterbewusstsein.",0.76618195
404360,410920,"Also generell. Ich muss mich jetzt zurückerinnern, wo ich hier sitze, dass mir wirklich bewusst machen, dass rechts neben mir eine Wand ist.",0.73758477
411000,412200,"Ich finde, das ist schon faszinierend.",0.63472164
412280,413760,"Also gut, ich schalte so ein Ding noch nie auf.",0.17822388
446160,456600," Ja, aber das ist ja die Frage, weil wir sozusagen jetzt die aktuellen Gegebenheiten nehmen und versuchen, VA eins zu eins dafür zu übertragen, ob nicht VA sozusagen die Gegebenheiten verändern könnte.",0.70042044
457360,465400,"Also ob es dann überhaupt noch Berufsschulen, also es gibt ja gerade Berufsschulen sind ja eher dezentral, also nicht so wie ein Gymnasium, was in jeder Stadt hat.",0.71543896
465440,467480,"Es gibt ja viele, die müssen eine Stunde zur Berufsschule fahren.",0.7217274
468280,473440," ob es dann vielleicht einfach wie so Lernräume geben würde, in München, in Würzburg, whatever.",0.7958215
473440,478040,Und dann setzt du dich einfach in den Lernraum und nimmst dann halt an der Sitzung für kaufmännische Buchhaltung teil.,0.5730472
478120,481400,"Und der neben dir nimmt dann, oder im nächsten Raum nimmt dann der Sitzung teil.",0.613273
491960,492080,safe,1.0
585120,591840," Ja, was auf jeden Fall wegfällt, was wir jetzt auch merken, ist die nonverbale Kommunikation.",0.7448467
592560,595760,"Beziehungsweise sie ist extrem eingeschränkt, weil ich halt jetzt nur euren Avatar sehe.",0.6761145
596480,603800,"Und normalerweise würden wir jetzt bei einer Gesprächspause wahrscheinlich über nonverbale Kommunikation relativ schnell auflösen, wer jetzt weitermacht.",0.74076235
604240,606280,"Ich würde dich anschauen, du würdest mich anschauen, okay, let's go.",0.3897011
615200,615880,Naja.,0.44
616760,618560," Ja klar, das schränkt es auf jeden Fall ein.",0.47654966
620080,622440,Aber es ist halt eine andere Art von Kommunikation dadurch.,0.50725347
623720,625920,"Ja, ich denke, das ist doch ein wundervolles Abschlussstatement.",0.34058818
635840,636640,Danke dir.,0.021494186
