from,to,name,conf
858733,861034,Einfach einticken und dann auf das Live.,0.6217656
861074,862015,Und bei dir genauso.,0.60669917
865685,867427, dass ihr an mir bleibt.,0.5561539
867487,871970,"Ich würde gerne, wenn ich hier immer mit vorhabe, wenn ich euren Namen... ... ... ... ... ... ... ...",0.6432124
891869,896970, hier eine Gefahrenentbringung und sonstige Gefährdungen vorangeht.,0.6310478
897010,900951,"Hier können Sie rein theoretisch reden, aber es ist einfach schwierig.",0.6266059
920421,936174," Ihr zieht die auf und stellt ihr euch an, indem ihr hier höher und niedriger, die Öhrchen lassen wir oben, wir hören uns alle hier so.",0.6386365
936214,939337,Hier hinten könnt ihr weiter enger machen.,0.62939256
939357,946643,"Wenn ihr zu hoch schlägt oder im Boden sitzt auf einmal, dann hockt man mit dem Boden drin, sagt mir Bescheid, dann ändern wir das, das ist kein Problem.",0.62269026
947336,949337, Der Ablauf sieht wie folgt aus.,0.5755368
949377,953758,Wir gehen da jetzt rein und dann werden wir als erstes eure Augen kalibrieren.,0.6225993
953798,966702,"Das geht über drei Schritte, in denen ihr erst, da seht ihr so ein schwarzes Bild und dann kommt da so ein Kopf und dann schaut ihr einfach nur geradeaus und es soll grün leuchten, aber ich gucke immer, ob das alles passt.",0.6056393
966722,969363,"Das zweite ist, dass hier unten, seht ihr das?",0.5925657
970643,973786, Das ist auf der rechten Seite unten nahe der Nase.,0.5696399
974006,983933,"Das schiebt ihr so, bis ihr mit einem weißen Strich, das macht jetzt wenig Sinn, aber ihr wisst dann, was ich meine, mit dem weißen Strich in einem roten Bereich seid und der leuchtet dann grün.",0.5872412
983953,986255,"Und dann lasst ihr es einfach, dann ist es richtig.",0.60790205
986275,989898,"Und der dritte ist, dass ihr in einem weißen Punkt hinterher schaut.",0.5746829
989938,993921,"Das klingt jetzt alles total groß, dauert aber nur eine halbe Minute.",0.5826275
993941,995883,Und dann seid ihr wieder in dieser Umgebung.,0.5715893
996909,998911, Und da werde ich euch dann einfach durchführen.,0.6046418
998931,1001172,Da komme ich dann mit dazu und dann führe ich euch durch.,0.5919088
1001953,1003074,Okay.,0.56321996
1003114,1006357,Ihr habt diese Konsole hier.,0.63417244
1006417,1013702,"Und ihr habt die so in der Hand, dass ihr einmal mit dem Zeigefinger oben auf diesen Knüppel da und einmal mit dem Sehempfänger hier.",0.6231502
1013742,1015263,Ihr werdet Hände haben.,0.6249602
1015283,1016745,Können wir mal auf dem Video schon sehen.,0.6197782
1016965,1017545,Da.,0.5761286
1017585,1019287,Ihr habt Hände.,0.6137863
1019327,1019467,Hier.,0.5255115
1019527,1020928,Genau.,0.5729086
1020968,1022049,Und mit dem Zeigefinger...,0.49044687
1023559,1025000, Da kommt auch so ein Strahl raus.,0.55911386
1025020,1028102,Da könnt ihr wirklich Sachen so anklicken.,0.57848483
1028142,1031804,"Mit dem hier, mit der dritten, könnt ihr Sachen greifen.",0.6172957
1031864,1036106,Ihr habt auch jeweils ein eigenes Tablet.,0.5920256
1036146,1043108,"Da habt ihr Zugriff auf Material, unter anderem den Inhalt, den ihr auch in der ersten Stunde schon gelesen habt oder auch nicht.",0.58577347
1043146,1044430,Aber den könnt ihr dann nochmal durchgucken.,0.59502506
1045323,1059807," Und ihr bekommt ein 3D-Modell, mit dem ihr, ich werde euch so bitten, die Chancen und Risiken zu diskutieren, mit denen ihr Plus und Minus einfach so ein 3D-Diagramm irgendwo in den Raum setzen könnt.",0.6203488
1059847,1063968,"Ihr seid ziemlich frei, aber ich gehe das nochmal mit euch durch.",0.6123696
1064008,1068729,"Als erstes rechts, das schnippst du am besten einfach durch.",0.636952
1070410,1072371," Weil, da könnt ihr euch doch einfach mal loslassen.",0.63887125
1072411,1074872,Wenn ihr zum Beispiel die Brille verrücken wollt oder sowas.,0.5856847
1074892,1078694,"Genau, kann man einfach dann so hängen lassen.",0.6578614
1078734,1082116,Weil dann gebe ich dir hier auch schon mal so eine Brille.,0.6094484
1082156,1084577,"Und die setzt du dann einfach, genau, so ist das ganz schön.",0.55327713
1084617,1088198,Und dann setzt du die am besten vollst auf Achtung.,0.60825217
1088238,1089139,Genau.,0.6167111
1089179,1090199,Dann fangt ihr jetzt selber an.,0.59234166
1090880,1093141,"Du musst mal selber klicken, wie du das denn wollen müsstest.",0.6314793
1102323,1103003, Das ist dann richtig.,0.5628544
1105025,1107767,"Ja, irgendwann wird man das jetzt.",0.6169445
1107787,1115593,"Genau, und ich glaube, wir müssen hier weitermachen, weil es zieht sehr viel an von den Sichten.",0.6223498
1115633,1116514,Holen Sie den Zahnkopf.,0.5493341
1116534,1117655,"Genau, da oben einfach dann nochmal...",0.61210877
1130811,1131031, Vielen Dank.,0.5093857
