,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time,Score_on_dyads,Score_on_triads
55,Baseline Stratified Strategy,12,0.2222222222222222,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[0 1]
 [6 2]]",0.0,0.2222222222222222,0.0
56,Baseline Stratified Strategy,13,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[2 1]
 [2 3]]",0.0,0.0,0.625
57,Baseline Stratified Strategy,14,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[1 4]
 [1 2]]",0.0,0.0,0.375
58,Baseline Stratified Strategy,15,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[2 1]
 [3 2]]",0.0,0.0,0.5
59,Baseline Stratified Strategy,16,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[4 3]
 [1 0]]",0.0,0.0,0.5
60,Baseline Stratified Strategy,17,0.5714285714285714,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [3 4]]",0.0,0.5714285714285714,0.0
61,Baseline Stratified Strategy,18,0.42857142857142855,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [4 3]]",0.0,0.0,0.42857142857142855
62,Baseline Stratified Strategy,19,0.2857142857142857,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [4 2]]",0.0,0.0,0.2857142857142857
63,Baseline Stratified Strategy,20,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [2 2]]",0.0,0.0,0.5
64,Baseline Stratified Strategy,avg,0.5211408036408037,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[54 43]
 [44 45]]",0.03125,0.5445977633477633,0.5055028305028305
65,Baseline Stratified Strategy,std,0.13607411537409167,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[54 43]
 [44 45]]",0.03125,0.1588950689550201,0.1158324105029721
66,Baseline Uniform Strategy,1,0.6153846153846154,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [3 5]]",0.0,0.0,0.6153846153846154
67,Baseline Uniform Strategy,2,0.5833333333333334,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[5 5]
 [0 2]]",0.0,0.5833333333333334,0.0
68,Baseline Uniform Strategy,3,0.4166666666666667,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[4 5]
 [2 1]]",0.0,0.4166666666666667,0.0
69,Baseline Uniform Strategy,4,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[2 3]
 [3 3]]",0.0,0.45454545454545453,0.0
70,Baseline Uniform Strategy,5,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[4 5]
 [1 1]]",0.0,0.45454545454545453,0.0
71,Baseline Uniform Strategy,6,0.7272727272727273,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[5 3]
 [0 3]]",0.015625,0.0,0.7272727272727273
72,Baseline Uniform Strategy,7,0.6363636363636364,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[2 2]
 [2 5]]",0.0,0.0,0.6363636363636364
73,Baseline Uniform Strategy,8,0.18181818181818182,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[2 7]
 [2 0]]",0.0,0.0,0.18181818181818182
74,Baseline Uniform Strategy,9,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[3 3]
 [2 2]]",0.0,0.0,0.5
75,Baseline Uniform Strategy,10,0.4444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[3 5]
 [0 1]]",0.0,0.4444444444444444,0.0
76,Baseline Uniform Strategy,11,0.3333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[1 3]
 [3 2]]",0.0,0.3333333333333333,0.0
77,Baseline Uniform Strategy,12,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[1 0]
 [4 4]]",0.0,0.5555555555555556,0.0
78,Baseline Uniform Strategy,13,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[3 0]
 [2 3]]",0.0,0.0,0.75
79,Baseline Uniform Strategy,14,0.25,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[2 3]
 [3 0]]",0.0,0.0,0.25
80,Baseline Uniform Strategy,15,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[2 1]
 [3 2]]",0.0,0.0,0.5
81,Baseline Uniform Strategy,16,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[2 5]
 [0 1]]",0.0,0.0,0.375
82,Baseline Uniform Strategy,17,0.42857142857142855,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [4 3]]",0.015625,0.42857142857142855,0.0
83,Baseline Uniform Strategy,18,0.8571428571428571,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [1 6]]",0.0,0.0,0.8571428571428571
84,Baseline Uniform Strategy,19,0.2857142857142857,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [4 2]]",0.0,0.0,0.2857142857142857
85,Baseline Uniform Strategy,20,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [2 2]]",0.015625,0.0,0.5
86,Baseline Uniform Strategy,avg,0.49248459873459877,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[44 53]
 [41 48]]",0.046875,0.4588744588744589,0.5148913586413586
87,Baseline Uniform Strategy,std,0.1665592617957446,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[44 53]
 [41 48]]",0.046875,0.07377609481666143,0.20335407744910436
88,Nearest Neighbors Test,1,0.6923076923076923,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [2 6]]",0.015625,0.0,0.6923076923076923
89,Nearest Neighbors Test,2,0.3333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[4 6]
 [2 0]]",0.03125,0.3333333333333333,0.0
90,Nearest Neighbors Test,3,0.4166666666666667,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[3 6]
 [1 2]]",0.0,0.4166666666666667,0.0
91,Nearest Neighbors Test,4,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [5 1]]",0.0,0.5454545454545454,0.0
92,Nearest Neighbors Test,5,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[5 4]
 [2 0]]",0.0,0.45454545454545453,0.0
93,Nearest Neighbors Test,6,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[2 6]
 [0 3]]",0.015625,0.0,0.45454545454545453
94,Nearest Neighbors Test,7,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[2 2]
 [3 4]]",0.0,0.0,0.5454545454545454
95,Nearest Neighbors Test,8,0.6363636363636364,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[6 3]
 [1 1]]",0.0,0.0,0.6363636363636364
96,Nearest Neighbors Test,9,0.9,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[6 0]
 [1 3]]",0.0,0.0,0.9
97,Nearest Neighbors Test,10,0.4444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[4 4]
 [1 0]]",0.0,0.4444444444444444,0.0
98,Nearest Neighbors Test,11,0.7777777777777778,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[3 1]
 [1 4]]",0.0,0.7777777777777778,0.0
99,Nearest Neighbors Test,12,0.1111111111111111,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[1 0]
 [8 0]]",0.015625,0.1111111111111111,0.0
100,Nearest Neighbors Test,13,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[0 3]
 [1 4]]",0.015625,0.0,0.5
101,Nearest Neighbors Test,14,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[3 2]
 [1 2]]",0.03125,0.0,0.625
102,Nearest Neighbors Test,15,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[3 0]
 [2 3]]",0.015625,0.0,0.75
103,Nearest Neighbors Test,16,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[4 3]
 [1 0]]",0.0,0.0,0.5
104,Nearest Neighbors Test,17,0.42857142857142855,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [4 3]]",0.0,0.42857142857142855,0.0
105,Nearest Neighbors Test,18,0.5714285714285714,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [3 4]]",0.0,0.0,0.5714285714285714
106,Nearest Neighbors Test,19,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [1 5]]",0.03125,0.0,0.7142857142857143
107,Nearest Neighbors Test,20,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [1 3]]",0.0,0.0,0.75
108,Nearest Neighbors Test,avg,0.5575645188145187,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[54 43]
 [41 48]]",0.171875,0.43898809523809523,0.6366154678654679
109,Nearest Neighbors Test,std,0.1761419071103318,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[54 43]
 [41 48]]",0.171875,0.1752349693067793,0.12496316013464391
110,Nearest Neighbors,1,0.6153846153846154,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [3 5]]",1.03125,0.0,0.6153846153846154
111,Nearest Neighbors,2,0.6666666666666666,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[8 2]
 [2 0]]",0.859375,0.6666666666666666,0.0
