,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time,Score_on_dyads,Score_on_triads
18,Baseline Most Frequent Strategy,19,0.14285714285714285,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [6 0]]",0.0,0.0,0.14285714285714285
19,Baseline Most Frequent Strategy,20,0.0,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [4 0]]",0.0,0.0,0.0
20,Baseline Most Frequent Strategy,avg,0.4793534243534244,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[97  0]
 [89  0]]",0.09375,0.5375631313131314,0.44054695304695307
21,Baseline Most Frequent Strategy,std,0.3028034893502255,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[97  0]
 [89  0]]",0.09375,0.32038737122393207,0.2839360631781666
22,Baseline Prior Strategy,1,0.38461538461538464,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[5 0]
 [8 0]]",0.03125,0.0,0.38461538461538464
23,Baseline Prior Strategy,2,0.8333333333333334,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[10  0]
 [ 2  0]]",0.0,0.8333333333333334,0.0
24,Baseline Prior Strategy,3,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[9 0]
 [3 0]]",0.015625,0.75,0.0
25,Baseline Prior Strategy,4,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [6 0]]",0.0,0.45454545454545453,0.0
26,Baseline Prior Strategy,5,0.8181818181818182,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[9 0]
 [2 0]]",0.0,0.8181818181818182,0.0
27,Baseline Prior Strategy,6,0.7272727272727273,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[8 0]
 [3 0]]",0.0,0.0,0.7272727272727273
28,Baseline Prior Strategy,7,0.36363636363636365,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[4 0]
 [7 0]]",0.015625,0.0,0.36363636363636365
29,Baseline Prior Strategy,8,0.8181818181818182,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[9 0]
 [2 0]]",0.0,0.0,0.8181818181818182
30,Baseline Prior Strategy,9,0.6,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[6 0]
 [4 0]]",0.0,0.0,0.6
31,Baseline Prior Strategy,10,0.8888888888888888,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[8 0]
 [1 0]]",0.0,0.8888888888888888,0.0
32,Baseline Prior Strategy,11,0.4444444444444444,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[4 0]
 [5 0]]",0.0,0.4444444444444444,0.0
33,Baseline Prior Strategy,12,0.1111111111111111,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[1 0]
 [8 0]]",0.0,0.1111111111111111,0.0
34,Baseline Prior Strategy,13,0.375,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[3 0]
 [5 0]]",0.0,0.0,0.375
35,Baseline Prior Strategy,14,0.625,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[5 0]
 [3 0]]",0.0,0.0,0.625
36,Baseline Prior Strategy,15,0.375,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[3 0]
 [5 0]]",0.0,0.0,0.375
37,Baseline Prior Strategy,16,0.875,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[7 0]
 [1 0]]",0.0,0.0,0.875
38,Baseline Prior Strategy,17,0.0,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [7 0]]",0.0,0.0,0.0
39,Baseline Prior Strategy,18,0.0,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [7 0]]",0.0,0.0,0.0
40,Baseline Prior Strategy,19,0.14285714285714285,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [6 0]]",0.015625,0.0,0.14285714285714285
41,Baseline Prior Strategy,20,0.0,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [4 0]]",0.0,0.0,0.0
42,Baseline Prior Strategy,avg,0.4793534243534244,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[97  0]
 [89  0]]",0.078125,0.5375631313131314,0.44054695304695307
43,Baseline Prior Strategy,std,0.3028034893502255,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[97  0]
 [89  0]]",0.078125,0.32038737122393207,0.2839360631781666
44,Baseline Stratified Strategy,1,0.6153846153846154,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [3 5]]",0.0,0.0,0.6153846153846154
45,Baseline Stratified Strategy,2,0.3333333333333333,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[4 6]
 [2 0]]",0.0,0.3333333333333333,0.0
46,Baseline Stratified Strategy,3,0.25,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[3 6]
 [3 0]]",0.015625,0.25,0.0
47,Baseline Stratified Strategy,4,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[1 4]
 [2 4]]",0.015625,0.45454545454545453,0.0
48,Baseline Stratified Strategy,5,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[5 4]
 [1 1]]",0.0,0.5454545454545454,0.0
49,Baseline Stratified Strategy,6,0.18181818181818182,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[2 6]
 [3 0]]",0.0,0.0,0.18181818181818182
50,Baseline Stratified Strategy,7,0.6363636363636364,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[3 1]
 [3 4]]",0.0,0.0,0.6363636363636364
51,Baseline Stratified Strategy,8,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[5 4]
 [1 1]]",0.0,0.0,0.5454545454545454
52,Baseline Stratified Strategy,9,0.4,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[2 4]
 [2 2]]",0.0,0.0,0.4
53,Baseline Stratified Strategy,10,0.2222222222222222,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[2 6]
 [1 0]]",0.03125,0.2222222222222222,0.0
54,Baseline Stratified Strategy,11,0.5555555555555556,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[3 1]
 [3 2]]",0.0,0.5555555555555556,0.0
55,Baseline Stratified Strategy,12,0.0,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[0 1]
 [8 0]]",0.03125,0.0,0.0
56,Baseline Stratified Strategy,13,0.625,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[2 1]
 [2 3]]",0.015625,0.0,0.625
57,Baseline Stratified Strategy,14,0.625,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[3 2]
 [1 2]]",0.015625,0.0,0.625
58,Baseline Stratified Strategy,15,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[0 3]
 [1 4]]",0.0,0.0,0.5
59,Baseline Stratified Strategy,16,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[5 2]
 [0 1]]",0.0,0.0,0.75
60,Baseline Stratified Strategy,17,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [4 3]]",0.0,0.42857142857142855,0.0
61,Baseline Stratified Strategy,18,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [4 3]]",0.0,0.0,0.42857142857142855
62,Baseline Stratified Strategy,19,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [3 3]]",0.015625,0.0,0.42857142857142855
63,Baseline Stratified Strategy,20,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [1 3]]",0.0,0.0,0.75
64,Baseline Stratified Strategy,avg,0.4637923187923188,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[43 54]
 [48 41]]",0.171875,0.34871031746031744,0.5405136530136531
65,Baseline Stratified Strategy,std,0.18910414558609734,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[43 54]
 [48 41]]",0.171875,0.17558844610183158,0.15598403886836776
66,Baseline Uniform Strategy,1,0.38461538461538464,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [6 2]]",0.0,0.0,0.38461538461538464
67,Baseline Uniform Strategy,2,0.5833333333333334,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[5 5]
 [0 2]]",0.0,0.5833333333333334,0.0
68,Baseline Uniform Strategy,3,0.4166666666666667,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[4 5]
 [2 1]]",0.0,0.4166666666666667,0.0
69,Baseline Uniform Strategy,4,0.7272727272727273,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[4 1]
 [2 4]]",0.0,0.7272727272727273,0.0
70,Baseline Uniform Strategy,5,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[4 5]
 [0 2]]",0.0,0.5454545454545454,0.0
71,Baseline Uniform Strategy,6,0.7272727272727273,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[5 3]
 [0 3]]",0.0,0.0,0.7272727272727273
72,Baseline Uniform Strategy,7,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[3 1]
 [5 2]]",0.0,0.0,0.45454545454545453
73,Baseline Uniform Strategy,8,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[4 5]
 [1 1]]",0.0,0.0,0.45454545454545453
74,Baseline Uniform Strategy,9,0.7,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[4 2]
 [1 3]]",0.015625,0.0,0.7
75,Baseline Uniform Strategy,10,0.4444444444444444,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[3 5]
 [0 1]]",0.0,0.4444444444444444,0.0
76,Baseline Uniform Strategy,11,0.4444444444444444,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[4 0]
 [5 0]]",0.0,0.4444444444444444,0.0
77,Baseline Uniform Strategy,12,0.3333333333333333,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[0 1]
 [5 3]]",0.015625,0.3333333333333333,0.0
78,Baseline Uniform Strategy,13,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[3 0]
 [4 1]]",0.0,0.0,0.5
79,Baseline Uniform Strategy,14,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[2 3]
 [1 2]]",0.0,0.0,0.5
80,Baseline Uniform Strategy,15,0.625,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[1 2]
 [1 4]]",0.015625,0.0,0.625
81,Baseline Uniform Strategy,16,0.25,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[2 5]
 [1 0]]",0.015625,0.0,0.25
82,Baseline Uniform Strategy,17,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [4 3]]",0.03125,0.42857142857142855,0.0
83,Baseline Uniform Strategy,18,0.5714285714285714,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [3 4]]",0.0,0.0,0.5714285714285714
84,Baseline Uniform Strategy,19,0.5714285714285714,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [2 4]]",0.0,0.0,0.5714285714285714
85,Baseline Uniform Strategy,20,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [2 2]]",0.015625,0.0,0.5
86,Baseline Uniform Strategy,avg,0.5081178543678544,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[51 46]
 [45 44]]",0.109375,0.4904401154401154,0.5199030136530136
87,Baseline Uniform Strategy,std,0.12303868886044052,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[51 46]
 [45 44]]",0.109375,0.11507031769272773,0.12671301420841583
88,Nearest Neighbors Test,1,0.46153846153846156,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[2 3]
 [4 4]]",0.0,0.0,0.46153846153846156
89,Nearest Neighbors Test,2,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[5 5]
 [1 1]]",0.0,0.5,0.0
90,Nearest Neighbors Test,3,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[5 4]
 [2 1]]",0.015625,0.5,0.0
91,Nearest Neighbors Test,4,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [5 1]]",0.046875,0.5454545454545454,0.0
92,Nearest Neighbors Test,5,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[6 3]
 [2 0]]",0.03125,0.5454545454545454,0.0
93,Nearest Neighbors Test,6,0.36363636363636365,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[2 6]
 [1 2]]",0.015625,0.0,0.36363636363636365
94,Nearest Neighbors Test,7,0.36363636363636365,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[3 1]
 [6 1]]",0.03125,0.0,0.36363636363636365
95,Nearest Neighbors Test,8,0.7272727272727273,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[7 2]
 [1 1]]",0.0,0.0,0.7272727272727273
96,Nearest Neighbors Test,9,0.6,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[5 1]
 [3 1]]",0.015625,0.0,0.6
97,Nearest Neighbors Test,10,0.7777777777777778,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[7 1]
 [1 0]]",0.03125,0.7777777777777778,0.0
98,Nearest Neighbors Test,11,0.6666666666666666,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[2 2]
 [1 4]]",0.0,0.6666666666666666,0.0
99,Nearest Neighbors Test,12,0.3333333333333333,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[1 0]
 [6 2]]",0.0,0.3333333333333333,0.0
100,Nearest Neighbors Test,13,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[2 1]
 [3 2]]",0.0,0.0,0.5
101,Nearest Neighbors Test,14,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[4 1]
 [3 0]]",0.03125,0.0,0.5
102,Nearest Neighbors Test,15,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[3 0]
 [4 1]]",0.015625,0.0,0.5
103,Nearest Neighbors Test,16,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[5 2]
 [0 1]]",0.0,0.0,0.75
104,Nearest Neighbors Test,17,0.5714285714285714,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 0]
 [3 4]]",0.0,0.5714285714285714,0.0
105,Nearest Neighbors Test,18,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [4 3]]",0.0,0.0,0.42857142857142855
106,Nearest Neighbors Test,19,0.14285714285714285,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [6 0]]",0.0,0.0,0.14285714285714285
107,Nearest Neighbors Test,20,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [2 2]]",0.0,0.0,0.5
108,Nearest Neighbors Test,avg,0.5138813963813963,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[65 32]
 [58 31]]",0.234375,0.55501443001443,0.48645937395937405
109,Nearest Neighbors Test,std,0.14723650781412573,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[65 32]
 [58 31]]",0.234375,0.12131447848747295,0.15633168364332103
110,Nearest Neighbors,1,0.6923076923076923,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [2 6]]",1.359375,0.0,0.6923076923076923
111,Nearest Neighbors,2,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[9 1]
 [2 0]]",1.5,0.75,0.0
112,Nearest Neighbors,3,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[8 1]
 [2 1]]",1.8125,0.75,0.0
113,Nearest Neighbors,4,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [6 0]]",1.5,0.45454545454545453,0.0
