,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time,Score_on_dyads,Score_on_triads
48,Baseline Stratified Strategy,5,0.45454545454545453,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_07,60,"[[5 4]
 [2 0]]",0.0,0.45454545454545453,0.0
49,Baseline Stratified Strategy,6,0.45454545454545453,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_06,60,"[[5 3]
 [3 0]]",0.0,0.0,0.45454545454545453
50,Baseline Stratified Strategy,7,0.5454545454545454,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_05,60,"[[1 3]
 [2 5]]",0.0,0.0,0.5454545454545454
51,Baseline Stratified Strategy,8,0.5454545454545454,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_13,60,"[[5 4]
 [1 1]]",0.0,0.0,0.5454545454545454
52,Baseline Stratified Strategy,9,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_14,60,"[[3 3]
 [2 2]]",0.0,0.0,0.5
53,Baseline Stratified Strategy,10,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_06,60,"[[5 3]
 [1 0]]",0.0,0.5555555555555556,0.0
54,Baseline Stratified Strategy,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_11,60,"[[2 2]
 [2 3]]",0.0,0.5555555555555556,0.0
55,Baseline Stratified Strategy,12,0.4444444444444444,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_02,60,"[[1 0]
 [5 3]]",0.0,0.4444444444444444,0.0
56,Baseline Stratified Strategy,13,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_07,60,"[[2 1]
 [5 0]]",0.0,0.0,0.25
57,Baseline Stratified Strategy,14,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_09,60,"[[3 2]
 [1 2]]",0.0,0.0,0.625
58,Baseline Stratified Strategy,15,0.875,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_12,60,"[[3 0]
 [1 4]]",0.0,0.0,0.875
59,Baseline Stratified Strategy,16,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_02,60,"[[3 4]
 [1 0]]",0.0,0.0,0.375
60,Baseline Stratified Strategy,17,0.8571428571428571,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_10,60,"[[0 0]
 [1 6]]",0.03125,0.8571428571428571,0.0
61,Baseline Stratified Strategy,18,0.2857142857142857,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_08,60,"[[0 0]
 [5 2]]",0.0,0.0,0.2857142857142857
62,Baseline Stratified Strategy,19,0.5714285714285714,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_10,60,"[[0 1]
 [2 4]]",0.0,0.0,0.5714285714285714
63,Baseline Stratified Strategy,20,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_11,60,"[[0 0]
 [2 2]]",0.0,0.0,0.5
64,Baseline Stratified Strategy,avg,0.5325917138417139,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,avg,60,"[[56 41]
 [46 43]]",0.046875,0.5828373015873016,0.4990946553446553
65,Baseline Stratified Strategy,std,0.1541543317687034,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,std,60,"[[56 41]
 [46 43]]",0.046875,0.1362655325083423,0.15627518714972854
66,Baseline Uniform Strategy,1,0.5384615384615384,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_01,60,"[[4 1]
 [5 3]]",0.0,0.0,0.5384615384615384
67,Baseline Uniform Strategy,2,0.3333333333333333,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_03,60,"[[3 7]
 [1 1]]",0.0,0.3333333333333333,0.0
68,Baseline Uniform Strategy,3,0.4166666666666667,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_04,60,"[[3 6]
 [1 2]]",0.0,0.4166666666666667,0.0
69,Baseline Uniform Strategy,4,0.2727272727272727,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_05,60,"[[1 4]
 [4 2]]",0.0,0.2727272727272727,0.0
70,Baseline Uniform Strategy,5,0.45454545454545453,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_07,60,"[[5 4]
 [2 0]]",0.0,0.45454545454545453,0.0
71,Baseline Uniform Strategy,6,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_06,60,"[[4 4]
 [3 0]]",0.0,0.0,0.36363636363636365
72,Baseline Uniform Strategy,7,0.18181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_05,60,"[[0 4]
 [5 2]]",0.0,0.0,0.18181818181818182
73,Baseline Uniform Strategy,8,0.18181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_13,60,"[[2 7]
 [2 0]]",0.0,0.0,0.18181818181818182
74,Baseline Uniform Strategy,9,0.6,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_14,60,"[[4 2]
 [2 2]]",0.0,0.0,0.6
75,Baseline Uniform Strategy,10,0.7777777777777778,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_06,60,"[[6 2]
 [0 1]]",0.0,0.7777777777777778,0.0
76,Baseline Uniform Strategy,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_11,60,"[[1 3]
 [1 4]]",0.0,0.5555555555555556,0.0
77,Baseline Uniform Strategy,12,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_02,60,"[[0 1]
 [3 5]]",0.015625,0.5555555555555556,0.0
78,Baseline Uniform Strategy,13,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_07,60,"[[3 0]
 [3 2]]",0.0,0.0,0.625
79,Baseline Uniform Strategy,14,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_09,60,"[[3 2]
 [1 2]]",0.0,0.0,0.625
80,Baseline Uniform Strategy,15,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_12,60,"[[1 2]
 [1 4]]",0.0,0.0,0.625
81,Baseline Uniform Strategy,16,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_02,60,"[[5 2]
 [1 0]]",0.0,0.0,0.625
82,Baseline Uniform Strategy,17,0.7142857142857143,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_10,60,"[[0 0]
 [2 5]]",0.0,0.7142857142857143,0.0
83,Baseline Uniform Strategy,18,0.7142857142857143,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_08,60,"[[0 0]
 [2 5]]",0.0,0.0,0.7142857142857143
84,Baseline Uniform Strategy,19,0.2857142857142857,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_10,60,"[[0 1]
 [4 2]]",0.0,0.0,0.2857142857142857
85,Baseline Uniform Strategy,20,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_11,60,"[[0 0]
 [2 2]]",0.0,0.0,0.5
86,Baseline Uniform Strategy,avg,0.4973090798090798,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,avg,60,"[[45 52]
 [45 44]]",0.015625,0.5100559163059163,0.48881118881118885
87,Baseline Uniform Strategy,std,0.17384454477168307,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,std,60,"[[45 52]
 [45 44]]",0.015625,0.16465264936562074,0.1792084751646735
88,Nearest Neighbors Test,1,0.5384615384615384,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_01,60,"[[5 0]
 [6 2]]",0.015625,0.0,0.5384615384615384
89,Nearest Neighbors Test,2,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_03,60,"[[10  0]
 [ 2  0]]",0.015625,0.8333333333333334,0.0
90,Nearest Neighbors Test,3,0.3333333333333333,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_04,60,"[[4 5]
 [3 0]]",0.0,0.3333333333333333,0.0
91,Nearest Neighbors Test,4,0.6363636363636364,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_05,60,"[[3 2]
 [2 4]]",0.015625,0.6363636363636364,0.0
92,Nearest Neighbors Test,5,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_07,60,"[[9 0]
 [2 0]]",0.0,0.8181818181818182,0.0
93,Nearest Neighbors Test,6,0.18181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_06,60,"[[0 8]
 [1 2]]",0.0,0.0,0.18181818181818182
94,Nearest Neighbors Test,7,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_05,60,"[[1 3]
 [4 3]]",0.03125,0.0,0.36363636363636365
95,Nearest Neighbors Test,8,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_13,60,"[[7 2]
 [1 1]]",0.0,0.0,0.7272727272727273
96,Nearest Neighbors Test,9,0.7,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_14,60,"[[4 2]
 [1 3]]",0.015625,0.0,0.7
97,Nearest Neighbors Test,10,0.8888888888888888,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_06,60,"[[7 1]
 [0 1]]",0.015625,0.8888888888888888,0.0
98,Nearest Neighbors Test,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_11,60,"[[4 0]
 [4 1]]",0.015625,0.5555555555555556,0.0
99,Nearest Neighbors Test,12,0.7777777777777778,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_02,60,"[[0 1]
 [1 7]]",0.0,0.7777777777777778,0.0
100,Nearest Neighbors Test,13,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_07,60,"[[1 2]
 [4 1]]",0.015625,0.0,0.25
101,Nearest Neighbors Test,14,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_09,60,"[[4 1]
 [2 1]]",0.0,0.0,0.625
102,Nearest Neighbors Test,15,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_12,60,"[[1 2]
 [2 3]]",0.0,0.0,0.5
103,Nearest Neighbors Test,16,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_02,60,"[[6 1]
 [1 0]]",0.0,0.0,0.75
104,Nearest Neighbors Test,17,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_10,60,"[[0 0]
 [4 3]]",0.0,0.42857142857142855,0.0
105,Nearest Neighbors Test,18,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_08,60,"[[0 0]
 [4 3]]",0.015625,0.0,0.42857142857142855
106,Nearest Neighbors Test,19,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_10,60,"[[1 0]
 [4 2]]",0.0,0.0,0.42857142857142855
107,Nearest Neighbors Test,20,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_11,60,"[[0 0]
 [3 1]]",0.0,0.0,0.25
108,Nearest Neighbors Test,avg,0.5507668720168721,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,avg,60,"[[67 30]
 [51 38]]",0.171875,0.6590007215007214,0.4786109723609724
109,Nearest Neighbors Test,std,0.2085734392153296,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,std,60,"[[67 30]
 [51 38]]",0.171875,0.19139529984710263,0.18726231353352743
110,Nearest Neighbors,1,0.46153846153846156,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_01,60,"[[2 3]
 [4 4]]",0.859375,0.0,0.46153846153846156
111,Nearest Neighbors,2,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_03,60,"[[9 1]
 [2 0]]",0.65625,0.75,0.0
112,Nearest Neighbors,3,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_04,60,"[[9 0]
 [2 1]]",0.8125,0.8333333333333334,0.0
113,Nearest Neighbors,4,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_05,60,"[[3 2]
 [1 5]]",0.875,0.7272727272727273,0.0
114,Nearest Neighbors,5,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_07,60,"[[8 1]
 [2 0]]",0.890625,0.7272727272727273,0.0
115,Nearest Neighbors,6,0.2727272727272727,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_06,60,"[[0 8]
 [0 3]]",0.90625,0.0,0.2727272727272727
116,Nearest Neighbors,7,0.6363636363636364,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_05,60,"[[0 4]
 [0 7]]",0.796875,0.0,0.6363636363636364
117,Nearest Neighbors,8,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_13,60,"[[2 7]
 [0 2]]",0.859375,0.0,0.36363636363636365
118,Nearest Neighbors,9,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,triad_14,60,"[[1 5]
 [0 4]]",0.796875,0.0,0.5
119,Nearest Neighbors,10,0.8888888888888888,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_06,60,"[[7 1]
 [0 1]]",0.75,0.8888888888888888,0.0
120,Nearest Neighbors,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,All,dyad_11,60,"[[4 0]
 [4 1]]",1.015625,0.5555555555555556,0.0
