,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time,Score_on_dyads,Score_on_triads
53,Baseline Stratified Strategy,10,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[5 4]
 [0 0]]",0.0,0.5555555555555556,0.0
54,Baseline Stratified Strategy,11,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[2 2]
 [2 3]]",0.0,0.5555555555555556,0.0
55,Baseline Stratified Strategy,12,0.4444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[2 2]
 [3 2]]",0.0,0.4444444444444444,0.0
56,Baseline Stratified Strategy,13,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[2 1]
 [2 3]]",0.0,0.0,0.625
57,Baseline Stratified Strategy,14,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[2 2]
 [1 3]]",0.0,0.0,0.625
58,Baseline Stratified Strategy,15,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[4 1]
 [3 0]]",0.0,0.0,0.5
59,Baseline Stratified Strategy,16,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[2 4]
 [1 1]]",0.0,0.0,0.375
60,Baseline Stratified Strategy,17,0.14285714285714285,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 1]
 [5 1]]",0.0,0.14285714285714285,0.0
61,Baseline Stratified Strategy,18,0.5714285714285714,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [3 4]]",0.0,0.0,0.5714285714285714
62,Baseline Stratified Strategy,19,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [2 4]]",0.0,0.0,0.7142857142857143
63,Baseline Stratified Strategy,20,0.0,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [4 0]]",0.015625,0.0,0.0
64,Baseline Stratified Strategy,avg,0.4761673049173048,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[48 49]
 [45 43]]",0.046875,0.4660894660894661,0.48288586413586415
65,Baseline Stratified Strategy,std,0.18312591051035332,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[48 49]
 [45 43]]",0.046875,0.14921290815965507,0.20232644315026044
66,Baseline Uniform Strategy,1,0.46153846153846156,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[4 1]
 [6 2]]",0.0,0.0,0.46153846153846156
67,Baseline Uniform Strategy,2,0.5833333333333334,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[6 4]
 [1 1]]",0.0,0.5833333333333334,0.0
68,Baseline Uniform Strategy,3,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[4 5]
 [1 1]]",0.03125,0.45454545454545453,0.0
69,Baseline Uniform Strategy,4,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[3 2]
 [4 2]]",0.0,0.45454545454545453,0.0
70,Baseline Uniform Strategy,5,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[3 4]
 [1 3]]",0.0,0.5454545454545454,0.0
71,Baseline Uniform Strategy,6,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[5 4]
 [1 1]]",0.015625,0.0,0.5454545454545454
72,Baseline Uniform Strategy,7,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[2 2]
 [4 3]]",0.0,0.0,0.45454545454545453
73,Baseline Uniform Strategy,8,0.6363636363636364,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[4 3]
 [1 3]]",0.0,0.0,0.6363636363636364
74,Baseline Uniform Strategy,9,0.3,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[1 3]
 [4 2]]",0.0,0.0,0.3
75,Baseline Uniform Strategy,10,0.3333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[3 6]
 [0 0]]",0.015625,0.3333333333333333,0.0
76,Baseline Uniform Strategy,11,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[1 3]
 [1 4]]",0.0,0.5555555555555556,0.0
77,Baseline Uniform Strategy,12,0.3333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[2 2]
 [4 1]]",0.0,0.3333333333333333,0.0
78,Baseline Uniform Strategy,13,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[1 2]
 [3 2]]",0.0,0.0,0.375
79,Baseline Uniform Strategy,14,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[3 1]
 [1 3]]",0.0,0.0,0.75
80,Baseline Uniform Strategy,15,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[2 3]
 [2 1]]",0.015625,0.0,0.375
81,Baseline Uniform Strategy,16,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[6 0]
 [2 0]]",0.0,0.0,0.75
82,Baseline Uniform Strategy,17,0.2857142857142857,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[1 0]
 [5 1]]",0.0,0.2857142857142857,0.0
83,Baseline Uniform Strategy,18,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [2 5]]",0.0,0.0,0.7142857142857143
84,Baseline Uniform Strategy,19,0.42857142857142855,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [4 2]]",0.015625,0.0,0.42857142857142855
85,Baseline Uniform Strategy,20,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [1 3]]",0.0,0.0,0.75
86,Baseline Uniform Strategy,avg,0.5043287268287269,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[52 45]
 [48 40]]",0.109375,0.443226911976912,0.5450632700632702
87,Baseline Uniform Strategy,std,0.1502174003768663,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[52 45]
 [48 40]]",0.109375,0.1071900566855695,0.16062601261051085
88,Nearest Neighbors,1,0.5384615384615384,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[5 0]
 [6 2]]",1.53125,0.0,0.5384615384615384
89,Nearest Neighbors,2,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[8 2]
 [1 1]]",1.546875,0.75,0.0
90,Nearest Neighbors,3,0.7272727272727273,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[8 1]
 [2 0]]",1.703125,0.7272727272727273,0.0
91,Nearest Neighbors,4,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [5 1]]",1.59375,0.5454545454545454,0.0
92,Nearest Neighbors,5,0.6363636363636364,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[7 0]
 [4 0]]",1.84375,0.6363636363636364,0.0
93,Nearest Neighbors,6,0.18181818181818182,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",1.625,0.0,0.18181818181818182
94,Nearest Neighbors,7,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[4 0]
 [6 1]]",1.703125,0.0,0.45454545454545453
95,Nearest Neighbors,8,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[4 3]
 [2 2]]",1.171875,0.0,0.5454545454545454
96,Nearest Neighbors,9,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[4 0]
 [4 2]]",1.671875,0.0,0.6
97,Nearest Neighbors,10,0.7777777777777778,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[7 2]
 [0 0]]",1.640625,0.7777777777777778,0.0
98,Nearest Neighbors,11,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[4 0]
 [4 1]]",1.453125,0.5555555555555556,0.0
99,Nearest Neighbors,12,0.3333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[3 1]
 [5 0]]",1.390625,0.3333333333333333,0.0
100,Nearest Neighbors,13,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[0 3]
 [1 4]]",1.796875,0.0,0.5
101,Nearest Neighbors,14,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[4 0]
 [3 1]]",1.65625,0.0,0.625
102,Nearest Neighbors,15,0.875,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[5 0]
 [1 2]]",1.6875,0.0,0.875
103,Nearest Neighbors,16,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[3 3]
 [0 2]]",1.71875,0.0,0.625
104,Nearest Neighbors,17,0.14285714285714285,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 1]
 [5 1]]",1.65625,0.14285714285714285,0.0
105,Nearest Neighbors,18,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [2 5]]",1.78125,0.0,0.7142857142857143
106,Nearest Neighbors,19,0.42857142857142855,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [4 2]]",1.5,0.0,0.42857142857142855
107,Nearest Neighbors,20,0.25,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",1.6875,0.0,0.25
108,Nearest Neighbors,avg,0.5403375790875791,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[72 25]
 [58 30]]",32.40625,0.5585768398268398,0.528178071928072
109,Nearest Neighbors,std,0.1923660513903858,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[72 25]
 [58 30]]",32.40625,0.20704461839183688,0.1809047986464006
110,Logistic Regression,1,0.46153846153846156,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[5 0]
 [7 1]]",0.109375,0.0,0.46153846153846156
111,Logistic Regression,2,0.8333333333333334,Nested,SIMPLE_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[10  0]
 [ 2  0]]",0.046875,0.8333333333333334,0.0
