,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
22,Baseline Prior Strategy,9,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[0 6]
 [0 2]]",0.0
23,Baseline Prior Strategy,10,0.8571428571428571,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [0 6]]",0.0
24,Baseline Prior Strategy,11,1.0,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,[[7]],0.015625
25,Baseline Prior Strategy,12,1.0,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,[[4]],0.015625
26,Baseline Prior Strategy,avg,0.5836954711954712,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[ 0 48]
 [ 0 58]]",0.0625
27,Baseline Prior Strategy,std,0.25803507499920614,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[ 0 48]
 [ 0 58]]",0.0625
28,Baseline Stratified Strategy,1,0.5384615384615384,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[2 3]
 [3 5]]",0.015625
29,Baseline Stratified Strategy,2,0.5454545454545454,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[3 4]
 [1 3]]",0.0
30,Baseline Stratified Strategy,3,0.5454545454545454,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[5 4]
 [1 1]]",0.0
31,Baseline Stratified Strategy,4,0.5454545454545454,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[2 2]
 [3 4]]",0.0
32,Baseline Stratified Strategy,5,0.6,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[2 2]
 [2 4]]",0.0
33,Baseline Stratified Strategy,6,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[1 4]
 [2 1]]",0.0
34,Baseline Stratified Strategy,7,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[1 3]
 [3 1]]",0.0
35,Baseline Stratified Strategy,8,0.375,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[2 1]
 [4 1]]",0.03125
36,Baseline Stratified Strategy,9,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[3 3]
 [1 1]]",0.03125
37,Baseline Stratified Strategy,10,0.7142857142857143,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[1 0]
 [2 4]]",0.0
38,Baseline Stratified Strategy,11,0.7142857142857143,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.015625
39,Baseline Stratified Strategy,12,0.0,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [4 0]]",0.0
40,Baseline Stratified Strategy,avg,0.4648663836163836,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[22 26]
 [28 30]]",0.09375
41,Baseline Stratified Strategy,std,0.2011067129121275,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[22 26]
 [28 30]]",0.09375
42,Baseline Uniform Strategy,1,0.6923076923076923,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[4 1]
 [3 5]]",0.015625
43,Baseline Uniform Strategy,2,0.45454545454545453,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[3 4]
 [2 2]]",0.0
44,Baseline Uniform Strategy,3,0.6363636363636364,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[6 3]
 [1 1]]",0.0
45,Baseline Uniform Strategy,4,0.2727272727272727,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[0 4]
 [4 3]]",0.0
46,Baseline Uniform Strategy,5,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[2 2]
 [3 3]]",0.0
47,Baseline Uniform Strategy,6,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[2 3]
 [1 2]]",0.0
48,Baseline Uniform Strategy,7,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[3 1]
 [2 2]]",0.0
49,Baseline Uniform Strategy,8,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[2 1]
 [2 3]]",0.0
50,Baseline Uniform Strategy,9,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[1 5]
 [1 1]]",0.0
51,Baseline Uniform Strategy,10,0.42857142857142855,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[1 0]
 [4 2]]",0.015625
52,Baseline Uniform Strategy,11,0.42857142857142855,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [4 3]]",0.0
53,Baseline Uniform Strategy,12,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [3 1]]",0.015625
54,Baseline Uniform Strategy,avg,0.47192390942390944,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[24 24]
 [30 28]]",0.046875
55,Baseline Uniform Strategy,std,0.14896620908662975,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[24 24]
 [30 28]]",0.046875
56,Nearest Neighbors,1,0.6153846153846154,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[4 1]
 [4 4]]",1.546875
57,Nearest Neighbors,2,0.36363636363636365,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[2 5]
 [2 2]]",1.546875
58,Nearest Neighbors,3,0.2727272727272727,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[1 8]
 [0 2]]",1.5
59,Nearest Neighbors,4,0.5454545454545454,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[1 3]
 [2 5]]",1.03125
60,Nearest Neighbors,5,0.8,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[4 0]
 [2 4]]",1.4375
61,Nearest Neighbors,6,0.375,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[0 5]
 [0 3]]",1.28125
62,Nearest Neighbors,7,0.375,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[0 4]
 [1 3]]",1.25
63,Nearest Neighbors,8,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [0 5]]",1.515625
64,Nearest Neighbors,9,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[0 6]
 [0 2]]",1.546875
65,Nearest Neighbors,10,0.42857142857142855,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[1 0]
 [4 2]]",1.4375
66,Nearest Neighbors,11,1.0,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,[[7]],1.46875
67,Nearest Neighbors,12,0.75,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [1 3]]",1.53125
68,Nearest Neighbors,avg,0.5333978521478522,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[13 35]
 [16 42]]",17.09375
69,Nearest Neighbors,std,0.22158890268796583,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[13 35]
 [16 42]]",17.09375
70,Logistic Regression,1,0.8461538461538461,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[4 1]
 [1 7]]",0.109375
71,Logistic Regression,2,0.36363636363636365,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[0 7]
 [0 4]]",0.046875
72,Logistic Regression,3,0.18181818181818182,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[0 9]
 [0 2]]",0.125
73,Logistic Regression,4,0.45454545454545453,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[4 0]
 [6 1]]",0.125
74,Logistic Regression,5,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[4 0]
 [5 1]]",0.078125
75,Logistic Regression,6,0.875,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[5 0]
 [1 2]]",0.140625
76,Logistic Regression,7,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[3 1]
 [3 1]]",0.171875
77,Logistic Regression,8,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [0 5]]",0.09375
78,Logistic Regression,9,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[2 4]
 [0 2]]",0.140625
79,Logistic Regression,10,0.8571428571428571,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [0 6]]",0.046875
80,Logistic Regression,11,0.7142857142857143,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.171875
81,Logistic Regression,12,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [3 1]]",0.09375
82,Logistic Regression,avg,0.5556318681318682,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[22 26]
 [21 37]]",1.34375
83,Logistic Regression,std,0.22301043368461204,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[22 26]
 [21 37]]",1.34375
84,Linear SVM l1,1,0.7692307692307693,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[4 1]
 [2 6]]",0.046875
85,Linear SVM l1,2,0.36363636363636365,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[0 7]
 [0 4]]",0.03125
86,Linear SVM l1,3,0.18181818181818182,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[0 9]
 [0 2]]",0.03125
87,Linear SVM l1,4,0.45454545454545453,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[4 0]
 [6 1]]",0.0
88,Linear SVM l1,5,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[4 0]
 [5 1]]",0.015625
89,Linear SVM l1,6,1.0,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[5 0]
 [0 3]]",0.0
90,Linear SVM l1,7,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[3 1]
 [3 1]]",0.03125
91,Linear SVM l1,8,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [0 5]]",0.09375
92,Linear SVM l1,9,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[3 3]
 [0 2]]",0.015625
93,Linear SVM l1,10,0.8571428571428571,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [0 6]]",0.015625
94,Linear SVM l1,11,0.7142857142857143,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.0625
95,Linear SVM l1,12,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [3 1]]",0.046875
96,Linear SVM l1,avg,0.570054945054945,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[23 25]
 [21 37]]",0.390625
97,Linear SVM l1,std,0.23322254704147535,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[23 25]
 [21 37]]",0.390625
98,Linear SVM l2,1,0.8461538461538461,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[4 1]
 [1 7]]",0.03125
99,Linear SVM l2,2,0.36363636363636365,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[0 7]
 [0 4]]",0.078125
100,Linear SVM l2,3,0.18181818181818182,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[0 9]
 [0 2]]",0.09375
101,Linear SVM l2,4,0.45454545454545453,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[4 0]
 [6 1]]",0.09375
102,Linear SVM l2,5,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[4 0]
 [5 1]]",0.09375
103,Linear SVM l2,6,1.0,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[5 0]
 [0 3]]",0.078125
104,Linear SVM l2,7,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[3 1]
 [3 1]]",0.0625
105,Linear SVM l2,8,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [0 5]]",0.125
106,Linear SVM l2,9,0.375,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[1 5]
 [0 2]]",0.171875
107,Linear SVM l2,10,0.8571428571428571,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [0 6]]",0.0625
108,Linear SVM l2,11,0.7142857142857143,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.171875
109,Linear SVM l2,12,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [3 1]]",0.1875
110,Linear SVM l2,avg,0.5556318681318682,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[21 27]
 [20 38]]",1.28125
111,Linear SVM l2,std,0.24525562215546745,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[21 27]
 [20 38]]",1.28125
112,SVM linear or rbf,1,0.6153846153846154,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[0 5]
 [0 8]]",0.078125
113,SVM linear or rbf,2,0.36363636363636365,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[0 7]
 [0 4]]",0.125
114,SVM linear or rbf,3,0.18181818181818182,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[0 9]
 [0 2]]",0.0625
115,SVM linear or rbf,4,0.6363636363636364,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[0 4]
 [0 7]]",0.078125
116,SVM linear or rbf,5,0.6,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[0 4]
 [0 6]]",0.03125
117,SVM linear or rbf,6,0.375,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[0 5]
 [0 3]]",0.09375
118,SVM linear or rbf,7,0.5,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[0 4]
 [0 4]]",0.1875
119,SVM linear or rbf,8,0.625,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [0 5]]",0.203125
120,SVM linear or rbf,9,0.25,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[0 6]
 [0 2]]",0.21875
121,SVM linear or rbf,10,0.5714285714285714,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [2 4]]",0.234375
122,SVM linear or rbf,11,0.7142857142857143,Nested,SCALER_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.171875
