,Model,Fold,Score,CV,Version,Group,Features,Sampling,Conf_Matrix,Time
69,Nearest Neighbors Test,std,0.17822468146846807,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[21 30]
 [24 31]]",0.109375
70,Nearest Neighbors,1,0.6923076923076923,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [3 5]]",0.953125
71,Nearest Neighbors,2,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[1 8]
 [0 2]]",0.921875
72,Nearest Neighbors,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",0.71875
73,Nearest Neighbors,4,0.7272727272727273,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[1 3]
 [0 7]]",0.71875
74,Nearest Neighbors,5,0.4,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 6]
 [0 4]]",0.796875
75,Nearest Neighbors,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",0.78125
76,Nearest Neighbors,7,0.125,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[1 4]
 [3 0]]",0.671875
77,Nearest Neighbors,8,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [1 4]]",0.65625
78,Nearest Neighbors,9,0.125,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 7]
 [0 1]]",1.015625
79,Nearest Neighbors,10,0.2857142857142857,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [4 2]]",0.765625
80,Nearest Neighbors,11,0.7142857142857143,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [2 5]]",0.984375
81,Nearest Neighbors,12,0.25,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 1]]",0.859375
82,Nearest Neighbors,avg,0.40541958041958037,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[10 41]
 [20 35]]",9.84375
83,Nearest Neighbors,std,0.2101947889626111,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[10 41]
 [20 35]]",9.84375
84,Linear SVM l1,1,0.6923076923076923,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 2]
 [2 6]]",0.0
85,Linear SVM l1,2,0.5454545454545454,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 5]
 [0 2]]",0.015625
86,Linear SVM l1,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",0.03125
87,Linear SVM l1,4,0.5454545454545454,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [1 6]]",0.0
88,Linear SVM l1,5,0.7,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[6 0]
 [3 1]]",0.015625
89,Linear SVM l1,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",0.03125
90,Linear SVM l1,7,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [3 0]]",0.015625
91,Linear SVM l1,8,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [1 4]]",0.0
92,Linear SVM l1,9,1.0,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[7 0]
 [0 1]]",0.015625
93,Linear SVM l1,10,0.42857142857142855,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [3 3]]",0.0
94,Linear SVM l1,11,0.5714285714285714,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 4]]",0.015625
95,Linear SVM l1,12,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [2 2]]",0.046875
96,Linear SVM l1,avg,0.562995337995338,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[27 24]
 [22 33]]",0.1875
97,Linear SVM l1,std,0.16964435907965003,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[27 24]
 [22 33]]",0.1875
98,Linear SVM l2,1,0.6923076923076923,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 2]
 [2 6]]",0.03125
99,Linear SVM l2,2,0.5454545454545454,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 5]
 [0 2]]",0.0625
100,Linear SVM l2,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",0.078125
101,Linear SVM l2,4,0.6363636363636364,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [0 7]]",0.046875
102,Linear SVM l2,5,0.8,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[6 0]
 [2 2]]",0.140625
103,Linear SVM l2,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",0.125
104,Linear SVM l2,7,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [3 0]]",0.046875
105,Linear SVM l2,8,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [0 5]]",0.09375
106,Linear SVM l2,9,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 4]
 [0 1]]",0.046875
107,Linear SVM l2,10,0.5714285714285714,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [2 4]]",0.0625
108,Linear SVM l2,11,0.5714285714285714,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 4]]",0.09375
109,Linear SVM l2,12,0.25,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 1]]",0.125
110,Linear SVM l2,avg,0.5387258574758574,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[23 28]
 [19 36]]",0.953125
111,Linear SVM l2,std,0.14989692994778525,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[23 28]
 [19 36]]",0.953125
112,SVM linear or rbf,1,0.7692307692307693,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [2 6]]",0.125
113,SVM linear or rbf,2,0.18181818181818182,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 9]
 [0 2]]",0.125
114,SVM linear or rbf,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",0.09375
115,SVM linear or rbf,4,0.6363636363636364,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [0 7]]",0.09375
116,SVM linear or rbf,5,0.8,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[6 0]
 [2 2]]",0.171875
117,SVM linear or rbf,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",0.09375
118,SVM linear or rbf,7,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [3 0]]",0.21875
119,SVM linear or rbf,8,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [0 5]]",0.140625
120,SVM linear or rbf,9,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 4]
 [0 1]]",0.09375
121,SVM linear or rbf,10,0.7142857142857143,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [1 5]]",0.125
122,SVM linear or rbf,11,0.5714285714285714,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 4]]",0.25
123,SVM linear or rbf,12,0.25,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 1]]",0.1875
124,SVM linear or rbf,avg,0.5267378454878454,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[20 31]
 [18 37]]",1.734375
125,SVM linear or rbf,std,0.19462341200244027,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[20 31]
 [18 37]]",1.734375
126,Decision Tree,1,0.5384615384615384,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 2]
 [4 4]]",0.203125
127,Decision Tree,2,0.45454545454545453,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 6]
 [0 2]]",0.15625
128,Decision Tree,3,0.45454545454545453,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[2 6]
 [0 3]]",0.125
129,Decision Tree,4,0.45454545454545453,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [2 5]]",0.21875
130,Decision Tree,5,0.7,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 2]
 [1 3]]",0.078125
131,Decision Tree,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",0.078125
132,Decision Tree,7,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[5 0]
 [3 0]]",0.046875
133,Decision Tree,8,0.375,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [2 3]]",0.03125
134,Decision Tree,9,0.25,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[1 6]
 [0 1]]",0.046875
135,Decision Tree,10,0.42857142857142855,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[1 0]
 [4 2]]",0.078125
136,Decision Tree,11,0.8571428571428571,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [1 6]]",0.046875
137,Decision Tree,12,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [2 2]]",0.03125
138,Decision Tree,avg,0.511484348984349,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[22 29]
 [23 32]]",1.140625
139,Decision Tree,std,0.15069229548255622,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[22 29]
 [23 32]]",1.140625
140,Random Forest,1,0.6923076923076923,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 2]
 [2 6]]",1.34375
141,Random Forest,2,0.5454545454545454,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 5]
 [0 2]]",2.140625
142,Random Forest,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",1.734375
143,Random Forest,4,0.45454545454545453,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [2 5]]",1.453125
144,Random Forest,5,0.8,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 2]
 [0 4]]",1.734375
145,Random Forest,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",1.9375
146,Random Forest,7,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [3 0]]",1.765625
147,Random Forest,8,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [1 4]]",1.59375
148,Random Forest,9,0.125,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 7]
 [0 1]]",2.03125
149,Random Forest,10,0.2857142857142857,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [4 2]]",1.6875
150,Random Forest,11,0.5714285714285714,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 4]]",1.5625
151,Random Forest,12,0.25,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 1]]",1.78125
152,Random Forest,avg,0.4580981518481518,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[18 33]
 [22 33]]",20.765625
153,Random Forest,std,0.18615486431741696,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[18 33]
 [22 33]]",20.765625
154,Neural Net,1,0.5384615384615384,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 5]
 [1 7]]",1.515625
155,Neural Net,2,0.8181818181818182,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[7 2]
 [0 2]]",1.875
156,Neural Net,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",1.828125
157,Neural Net,4,0.6363636363636364,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [0 7]]",1.890625
158,Neural Net,5,0.8,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 2]
 [0 4]]",1.875
159,Neural Net,6,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [4 1]]",2.15625
160,Neural Net,7,0.5,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 1]
 [3 0]]",1.78125
161,Neural Net,8,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [0 5]]",1.9375
162,Neural Net,9,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[4 3]
 [0 1]]",1.65625
163,Neural Net,10,0.7142857142857143,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [1 5]]",1.875
164,Neural Net,11,0.5714285714285714,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 4]]",1.765625
165,Neural Net,12,0.25,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 0]
 [3 1]]",1.78125
166,Neural Net,avg,0.570954045954046,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[22 29]
 [15 40]]",21.9375
167,Neural Net,std,0.17012828046381465,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[22 29]
 [15 40]]",21.9375
168,AdaBoost,1,0.6153846153846154,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 5]
 [0 8]]",0.46875
169,AdaBoost,2,0.8181818181818182,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[7 2]
 [0 2]]",0.453125
170,AdaBoost,3,0.2727272727272727,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 8]
 [0 3]]",0.890625
171,AdaBoost,4,0.5454545454545454,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 4]
 [1 6]]",0.578125
172,AdaBoost,5,0.6,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[2 4]
 [0 4]]",1.03125
173,AdaBoost,6,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[3 0]
 [3 2]]",0.578125
174,AdaBoost,7,0.375,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[1 4]
 [1 2]]",0.71875
175,AdaBoost,8,0.625,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 3]
 [0 5]]",0.53125
176,AdaBoost,9,0.125,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 7]
 [0 1]]",0.75
177,AdaBoost,10,0.7142857142857143,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,"[[0 1]
 [1 5]]",0.53125
178,AdaBoost,11,1.0,Nested,SCALER_dyads_all_features_60s_binary_Manual,Dyads,All,60,[[7]],0.515625
