,Model,Fold,Score,CV,Version,Group,Features,Sampling,Conf_Matrix,Time
13,Baseline Most Frequent Strategy,14,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [3 0]]",0.0
14,Baseline Most Frequent Strategy,15,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [5 0]]",0.0
15,Baseline Most Frequent Strategy,16,0.875,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 0]
 [1 0]]",0.0
16,Baseline Most Frequent Strategy,17,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [7 0]]",0.0
17,Baseline Most Frequent Strategy,18,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [7 0]]",0.0
18,Baseline Most Frequent Strategy,19,0.14285714285714285,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [6 0]]",0.015625
19,Baseline Most Frequent Strategy,20,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 0]]",0.0
20,Baseline Most Frequent Strategy,avg,0.4793534243534244,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[97  0]
 [89  0]]",0.0625
21,Baseline Most Frequent Strategy,std,0.3028034893502255,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[97  0]
 [89  0]]",0.0625
22,Baseline Prior Strategy,1,0.38461538461538464,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [8 0]]",0.015625
23,Baseline Prior Strategy,2,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[10  0]
 [ 2  0]]",0.0
24,Baseline Prior Strategy,3,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [3 0]]",0.0
25,Baseline Prior Strategy,4,0.45454545454545453,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [6 0]]",0.0
26,Baseline Prior Strategy,5,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [2 0]]",0.0
27,Baseline Prior Strategy,6,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[8 0]
 [3 0]]",0.0
28,Baseline Prior Strategy,7,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 0]
 [7 0]]",0.0
29,Baseline Prior Strategy,8,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [2 0]]",0.0
30,Baseline Prior Strategy,9,0.6,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[6 0]
 [4 0]]",0.0
31,Baseline Prior Strategy,10,0.8888888888888888,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[8 0]
 [1 0]]",0.0
32,Baseline Prior Strategy,11,0.4444444444444444,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 0]
 [5 0]]",0.0
33,Baseline Prior Strategy,12,0.1111111111111111,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [8 0]]",0.0
34,Baseline Prior Strategy,13,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [5 0]]",0.0
35,Baseline Prior Strategy,14,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [3 0]]",0.0
36,Baseline Prior Strategy,15,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [5 0]]",0.0
37,Baseline Prior Strategy,16,0.875,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 0]
 [1 0]]",0.0
38,Baseline Prior Strategy,17,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [7 0]]",0.0
39,Baseline Prior Strategy,18,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [7 0]]",0.0
40,Baseline Prior Strategy,19,0.14285714285714285,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [6 0]]",0.015625
41,Baseline Prior Strategy,20,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 0]]",0.0
42,Baseline Prior Strategy,avg,0.4793534243534244,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[97  0]
 [89  0]]",0.0625
43,Baseline Prior Strategy,std,0.3028034893502255,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[97  0]
 [89  0]]",0.0625
44,Baseline Stratified Strategy,1,0.6153846153846154,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 3]
 [2 6]]",0.0
45,Baseline Stratified Strategy,2,0.4166666666666667,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 5]
 [2 0]]",0.0
46,Baseline Stratified Strategy,3,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 7]
 [2 1]]",0.0
47,Baseline Stratified Strategy,4,0.5454545454545454,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 2]
 [3 3]]",0.0
48,Baseline Stratified Strategy,5,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 6]
 [1 1]]",0.0
49,Baseline Stratified Strategy,6,0.6363636363636364,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[6 2]
 [2 1]]",0.0
50,Baseline Stratified Strategy,7,0.45454545454545453,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 3]
 [3 4]]",0.0
51,Baseline Stratified Strategy,8,0.2727272727272727,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 7]
 [1 1]]",0.0
52,Baseline Stratified Strategy,9,0.4,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 4]
 [2 2]]",0.0
53,Baseline Stratified Strategy,10,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 3]
 [1 0]]",0.0
54,Baseline Stratified Strategy,11,0.3333333333333333,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 1]
 [5 0]]",0.0
55,Baseline Stratified Strategy,12,0.3333333333333333,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [5 3]]",0.0
56,Baseline Stratified Strategy,13,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 2]
 [4 1]]",0.0
57,Baseline Stratified Strategy,14,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 3]
 [1 2]]",0.0
58,Baseline Stratified Strategy,15,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 1]
 [4 1]]",0.0
59,Baseline Stratified Strategy,16,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 3]
 [1 0]]",0.015625
60,Baseline Stratified Strategy,17,0.2857142857142857,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [5 2]]",0.015625
61,Baseline Stratified Strategy,18,0.7142857142857143,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [2 5]]",0.0
62,Baseline Stratified Strategy,19,0.14285714285714285,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [6 0]]",0.0
63,Baseline Stratified Strategy,20,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [2 2]]",0.015625
64,Baseline Stratified Strategy,avg,0.422242895992896,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[44 53]
 [54 35]]",0.0625
65,Baseline Stratified Strategy,std,0.14508008934080535,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[44 53]
 [54 35]]",0.0625
66,Baseline Uniform Strategy,1,0.3076923076923077,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 3]
 [6 2]]",0.0
67,Baseline Uniform Strategy,2,0.4166666666666667,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 7]
 [0 2]]",0.0
68,Baseline Uniform Strategy,3,0.5833333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[6 3]
 [2 1]]",0.0
69,Baseline Uniform Strategy,4,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 1]
 [2 4]]",0.0
70,Baseline Uniform Strategy,5,0.45454545454545453,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 5]
 [1 1]]",0.0
71,Baseline Uniform Strategy,6,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 6]
 [1 2]]",0.0
72,Baseline Uniform Strategy,7,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 3]
 [4 3]]",0.0
73,Baseline Uniform Strategy,8,0.6363636363636364,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[6 3]
 [1 1]]",0.0
74,Baseline Uniform Strategy,9,0.4,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 4]
 [2 2]]",0.0
75,Baseline Uniform Strategy,10,0.7777777777777778,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[6 2]
 [0 1]]",0.0
76,Baseline Uniform Strategy,11,0.6666666666666666,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 2]
 [1 4]]",0.0
77,Baseline Uniform Strategy,12,0.4444444444444444,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [4 4]]",0.0
78,Baseline Uniform Strategy,13,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [4 1]]",0.0
79,Baseline Uniform Strategy,14,0.125,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 4]
 [3 0]]",0.0
80,Baseline Uniform Strategy,15,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 1]
 [2 3]]",0.0
81,Baseline Uniform Strategy,16,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 4]
 [1 0]]",0.0
82,Baseline Uniform Strategy,17,0.2857142857142857,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [5 2]]",0.0
83,Baseline Uniform Strategy,18,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 3]]",0.0
84,Baseline Uniform Strategy,19,0.7142857142857143,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [2 4]]",0.0
85,Baseline Uniform Strategy,20,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [1 3]]",0.0
86,Baseline Uniform Strategy,avg,0.4972803585303585,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[48 49]
 [46 43]]",0.0
87,Baseline Uniform Strategy,std,0.17458032642808938,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[48 49]
 [46 43]]",0.0
88,Nearest Neighbors Test,1,0.5384615384615384,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [6 2]]",0.015625
89,Nearest Neighbors Test,2,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[10  0]
 [ 2  0]]",0.0
90,Nearest Neighbors Test,3,0.3333333333333333,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 5]
 [3 0]]",0.0
91,Nearest Neighbors Test,4,0.6363636363636364,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 2]
 [2 4]]",0.03125
92,Nearest Neighbors Test,5,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [2 0]]",0.0
93,Nearest Neighbors Test,6,0.18181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 8]
 [1 2]]",0.015625
94,Nearest Neighbors Test,7,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 3]
 [4 3]]",0.0
95,Nearest Neighbors Test,8,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 2]
 [1 1]]",0.0
96,Nearest Neighbors Test,9,0.7,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 2]
 [1 3]]",0.015625
97,Nearest Neighbors Test,10,0.8888888888888888,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 1]
 [0 1]]",0.015625
98,Nearest Neighbors Test,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 0]
 [4 1]]",0.0
99,Nearest Neighbors Test,12,0.7777777777777778,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [1 7]]",0.015625
100,Nearest Neighbors Test,13,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 2]
 [4 1]]",0.015625
101,Nearest Neighbors Test,14,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 1]
 [2 1]]",0.046875
102,Nearest Neighbors Test,15,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 2]
 [2 3]]",0.015625
103,Nearest Neighbors Test,16,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[6 1]
 [1 0]]",0.015625
104,Nearest Neighbors Test,17,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 3]]",0.03125
105,Nearest Neighbors Test,18,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 3]]",0.0
106,Nearest Neighbors Test,19,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [4 2]]",0.015625
107,Nearest Neighbors Test,20,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [3 1]]",0.03125
108,Nearest Neighbors Test,avg,0.5507668720168721,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[67 30]
 [51 38]]",0.28125
109,Nearest Neighbors Test,std,0.2085734392153296,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[67 30]
 [51 38]]",0.28125
110,Nearest Neighbors,1,0.46153846153846156,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 3]
 [4 4]]",0.984375
111,Nearest Neighbors,2,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 1]
 [2 0]]",1.1875
112,Nearest Neighbors,3,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [2 1]]",0.953125
113,Nearest Neighbors,4,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 2]
 [1 5]]",0.875
114,Nearest Neighbors,5,0.7272727272727273,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[8 1]
 [2 0]]",1.078125
115,Nearest Neighbors,6,0.2727272727272727,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 8]
 [0 3]]",0.921875
116,Nearest Neighbors,7,0.6363636363636364,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 4]
 [0 7]]",1.203125
117,Nearest Neighbors,8,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 7]
 [0 2]]",1.03125
118,Nearest Neighbors,9,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 5]
 [0 4]]",0.9375
119,Nearest Neighbors,10,0.8888888888888888,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 1]
 [0 1]]",0.6875
120,Nearest Neighbors,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 0]
 [4 1]]",0.984375
121,Nearest Neighbors,12,0.8888888888888888,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [0 8]]",0.96875
122,Nearest Neighbors,13,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 3]
 [2 3]]",0.890625
123,Nearest Neighbors,14,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 1]
 [1 2]]",0.890625
124,Nearest Neighbors,15,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [4 1]]",0.75
125,Nearest Neighbors,16,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 3]
 [1 0]]",1.03125
126,Nearest Neighbors,17,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 3]]",0.96875
127,Nearest Neighbors,18,0.8571428571428571,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [1 6]]",0.984375
128,Nearest Neighbors,19,0.2857142857142857,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [4 2]]",0.875
129,Nearest Neighbors,20,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [3 1]]",0.921875
130,Nearest Neighbors,avg,0.5775953213453214,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[56 41]
 [35 54]]",19.15625
131,Nearest Neighbors,std,0.20875469666762334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[56 41]
 [35 54]]",19.15625
132,Linear SVM l1,1,0.6923076923076923,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 2]
 [2 6]]",0.015625
133,Linear SVM l1,2,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[10  0]
 [ 2  0]]",0.078125
134,Linear SVM l1,3,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [3 0]]",0.046875
135,Linear SVM l1,4,0.5454545454545454,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [5 1]]",0.09375
136,Linear SVM l1,5,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [2 0]]",0.0625
137,Linear SVM l1,6,0.2727272727272727,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 8]
 [0 3]]",0.046875
138,Linear SVM l1,7,0.5454545454545454,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 4]
 [1 6]]",0.015625
139,Linear SVM l1,8,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 2]
 [0 2]]",0.03125
140,Linear SVM l1,9,0.4,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 6]
 [0 4]]",0.046875
141,Linear SVM l1,10,0.7777777777777778,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 1]
 [1 0]]",0.015625
142,Linear SVM l1,11,0.3333333333333333,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[2 2]
 [4 1]]",0.0625
143,Linear SVM l1,12,0.4444444444444444,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [4 4]]",0.03125
144,Linear SVM l1,13,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 3]
 [0 5]]",0.015625
145,Linear SVM l1,14,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 4]
 [1 2]]",0.03125
146,Linear SVM l1,15,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [3 2]]",0.015625
147,Linear SVM l1,16,0.125,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 7]
 [0 1]]",0.0625
148,Linear SVM l1,17,0.42857142857142855,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [4 3]]",0.046875
149,Linear SVM l1,18,0.8571428571428571,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [1 6]]",0.046875
150,Linear SVM l1,19,0.5714285714285714,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [2 4]]",0.015625
151,Linear SVM l1,20,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [3 1]]",0.0625
152,Linear SVM l1,avg,0.5544169719169719,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[56 41]
 [38 51]]",0.859375
153,Linear SVM l1,std,0.21394081882477797,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[56 41]
 [38 51]]",0.859375
154,Linear SVM l2,1,0.38461538461538464,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[5 0]
 [8 0]]",0.40625
155,Linear SVM l2,2,0.8333333333333334,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[10  0]
 [ 2  0]]",0.375
156,Linear SVM l2,3,0.75,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [3 0]]",0.390625
157,Linear SVM l2,4,0.5454545454545454,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 1]
 [4 2]]",0.390625
158,Linear SVM l2,5,0.8181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[9 0]
 [2 0]]",0.421875
159,Linear SVM l2,6,0.2727272727272727,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 8]
 [0 3]]",0.234375
160,Linear SVM l2,7,0.36363636363636365,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[4 0]
 [7 0]]",0.3125
161,Linear SVM l2,8,0.18181818181818182,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 9]
 [0 2]]",0.5
162,Linear SVM l2,9,0.4,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 6]
 [0 4]]",0.265625
163,Linear SVM l2,10,0.7777777777777778,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[7 1]
 [1 0]]",0.265625
164,Linear SVM l2,11,0.5555555555555556,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 4]
 [0 5]]",0.28125
165,Linear SVM l2,12,0.1111111111111111,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 0]
 [8 0]]",0.265625
166,Linear SVM l2,13,0.625,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 3]
 [0 5]]",0.359375
167,Linear SVM l2,14,0.5,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 4]
 [0 3]]",0.390625
168,Linear SVM l2,15,0.375,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[3 0]
 [5 0]]",0.234375
169,Linear SVM l2,16,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[1 6]
 [0 1]]",0.390625
170,Linear SVM l2,17,0.0,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [7 0]]",0.421875
171,Linear SVM l2,18,0.8571428571428571,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [1 6]]",0.40625
172,Linear SVM l2,19,0.5714285714285714,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 1]
 [2 4]]",0.28125
173,Linear SVM l2,20,0.25,Nested,SIMPLE_all_groups_all_features_60s_binary_Manual,All,All,60,"[[0 0]
 [3 1]]",0.375
