,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
17,Baseline Prior Strategy,4,0.6363636363636364,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[0 4]
 [0 7]]",0.0
18,Baseline Prior Strategy,5,0.6,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[0 4]
 [0 6]]",0.0
19,Baseline Prior Strategy,6,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[0 5]
 [0 3]]",0.0
20,Baseline Prior Strategy,7,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[0 4]
 [0 4]]",0.015625
21,Baseline Prior Strategy,8,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [0 5]]",0.0
22,Baseline Prior Strategy,9,0.25,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[0 6]
 [0 2]]",0.0
23,Baseline Prior Strategy,10,0.8571428571428571,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [0 6]]",0.0
24,Baseline Prior Strategy,11,1.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,[[7]],0.0
25,Baseline Prior Strategy,12,1.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,[[4]],0.0
26,Baseline Prior Strategy,avg,0.5836954711954712,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[ 0 48]
 [ 0 58]]",0.015625
27,Baseline Prior Strategy,std,0.25803507499920614,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[ 0 48]
 [ 0 58]]",0.015625
28,Baseline Stratified Strategy,1,0.5384615384615384,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[2 3]
 [3 5]]",0.0
29,Baseline Stratified Strategy,2,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[2 5]
 [2 2]]",0.0
30,Baseline Stratified Strategy,3,0.45454545454545453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[3 6]
 [0 2]]",0.0
31,Baseline Stratified Strategy,4,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[2 2]
 [5 2]]",0.0
32,Baseline Stratified Strategy,5,0.2,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[1 3]
 [5 1]]",0.0
33,Baseline Stratified Strategy,6,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[2 3]
 [0 3]]",0.0
34,Baseline Stratified Strategy,7,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[4 0]
 [2 2]]",0.0
35,Baseline Stratified Strategy,8,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[3 0]
 [5 0]]",0.0
36,Baseline Stratified Strategy,9,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[2 4]
 [1 1]]",0.0
37,Baseline Stratified Strategy,10,0.8571428571428571,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[1 0]
 [1 5]]",0.0
38,Baseline Stratified Strategy,11,0.42857142857142855,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,"[[0 0]
 [4 3]]",0.0
39,Baseline Stratified Strategy,12,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [1 3]]",0.0
40,Baseline Stratified Strategy,avg,0.5067495004995005,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[22 26]
 [29 29]]",0.046875
41,Baseline Stratified Strategy,std,0.19033235852680447,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[22 26]
 [29 29]]",0.046875
42,Baseline Uniform Strategy,1,0.46153846153846156,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[2 3]
 [4 4]]",0.015625
43,Baseline Uniform Strategy,2,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[2 5]
 [2 2]]",0.0
44,Baseline Uniform Strategy,3,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[3 6]
 [1 1]]",0.0
45,Baseline Uniform Strategy,4,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[1 3]
 [4 3]]",0.0
46,Baseline Uniform Strategy,5,0.3,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[1 3]
 [4 2]]",0.0
47,Baseline Uniform Strategy,6,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[2 3]
 [1 2]]",0.015625
48,Baseline Uniform Strategy,7,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[2 2]
 [2 2]]",0.0
49,Baseline Uniform Strategy,8,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[2 1]
 [2 3]]",0.0
50,Baseline Uniform Strategy,9,0.125,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[1 5]
 [2 0]]",0.015625
51,Baseline Uniform Strategy,10,0.5714285714285714,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [2 4]]",0.0
52,Baseline Uniform Strategy,11,0.5714285714285714,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,"[[0 0]
 [3 4]]",0.0
53,Baseline Uniform Strategy,12,0.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [4 0]]",0.0
54,Baseline Uniform Strategy,avg,0.3954420579420579,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[16 32]
 [31 27]]",0.0625
55,Baseline Uniform Strategy,std,0.17854274384857163,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[16 32]
 [31 27]]",0.0625
56,Nearest Neighbors Test,1,0.3076923076923077,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[1 4]
 [5 3]]",0.03125
57,Nearest Neighbors Test,2,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[1 6]
 [1 3]]",0.0
58,Nearest Neighbors Test,3,0.7272727272727273,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[6 3]
 [0 2]]",0.0
59,Nearest Neighbors Test,4,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[2 2]
 [5 2]]",0.015625
60,Nearest Neighbors Test,5,0.3,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[0 4]
 [3 3]]",0.015625
61,Nearest Neighbors Test,6,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[1 4]
 [0 3]]",0.0
62,Nearest Neighbors Test,7,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[3 1]
 [3 1]]",0.0
63,Nearest Neighbors Test,8,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [1 4]]",0.0
64,Nearest Neighbors Test,9,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[4 2]
 [0 2]]",0.0
65,Nearest Neighbors Test,10,0.5714285714285714,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [2 4]]",0.0
66,Nearest Neighbors Test,11,0.8571428571428571,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,"[[0 0]
 [1 6]]",0.03125
67,Nearest Neighbors Test,12,0.25,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [3 1]]",0.015625
68,Nearest Neighbors Test,avg,0.49923409923409917,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[18 30]
 [24 34]]",0.109375
69,Nearest Neighbors Test,std,0.18785438636170945,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[18 30]
 [24 34]]",0.109375
70,Nearest Neighbors,1,0.3076923076923077,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[1 4]
 [5 3]]",0.484375
71,Nearest Neighbors,2,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[0 7]
 [0 4]]",0.640625
72,Nearest Neighbors,3,0.18181818181818182,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[0 9]
 [0 2]]",0.578125
73,Nearest Neighbors,4,0.36363636363636365,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[2 2]
 [5 2]]",0.359375
74,Nearest Neighbors,5,0.4,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[0 4]
 [2 4]]",0.671875
75,Nearest Neighbors,6,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[0 5]
 [0 3]]",0.515625
76,Nearest Neighbors,7,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[0 4]
 [0 4]]",0.4375
77,Nearest Neighbors,8,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [0 5]]",0.515625
78,Nearest Neighbors,9,0.25,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[0 6]
 [0 2]]",0.453125
79,Nearest Neighbors,10,0.2857142857142857,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [4 2]]",0.328125
80,Nearest Neighbors,11,0.8571428571428571,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,"[[0 0]
 [1 6]]",0.390625
81,Nearest Neighbors,12,0.25,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [3 1]]",0.515625
82,Nearest Neighbors,avg,0.3966366966366966,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[ 3 45]
 [20 38]]",5.890625
83,Nearest Neighbors,std,0.1795651503298632,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[ 3 45]
 [20 38]]",5.890625
84,Logistic Regression,1,0.8461538461538461,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[3 2]
 [0 8]]",0.109375
85,Logistic Regression,2,0.5454545454545454,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[4 3]
 [2 2]]",0.015625
86,Logistic Regression,3,0.18181818181818182,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[0 9]
 [0 2]]",0.015625
87,Logistic Regression,4,0.45454545454545453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[4 0]
 [6 1]]",0.03125
88,Logistic Regression,5,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[4 0]
 [5 1]]",0.0
89,Logistic Regression,6,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[5 0]
 [3 0]]",0.0625
90,Logistic Regression,7,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[0 4]
 [1 3]]",0.078125
91,Logistic Regression,8,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [1 4]]",0.109375
92,Logistic Regression,9,0.875,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[5 1]
 [0 2]]",0.03125
93,Logistic Regression,10,0.7142857142857143,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [1 5]]",0.015625
94,Logistic Regression,11,1.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,[[7]],0.0
95,Logistic Regression,12,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [1 3]]",0.0
96,Logistic Regression,avg,0.6139381451881453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[25 23]
 [20 38]]",0.46875
97,Logistic Regression,std,0.22355181022034307,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[25 23]
 [20 38]]",0.46875
98,Linear SVM l1,1,0.6923076923076923,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[1 4]
 [0 8]]",0.015625
99,Linear SVM l1,2,0.6363636363636364,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[5 2]
 [2 2]]",0.0
100,Linear SVM l1,3,0.18181818181818182,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[0 9]
 [0 2]]",0.015625
101,Linear SVM l1,4,0.45454545454545453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[4 0]
 [6 1]]",0.015625
102,Linear SVM l1,5,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[4 0]
 [5 1]]",0.046875
103,Linear SVM l1,6,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[5 0]
 [3 0]]",0.0
104,Linear SVM l1,7,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[3 1]
 [3 1]]",0.03125
105,Linear SVM l1,8,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [1 4]]",0.015625
106,Linear SVM l1,9,0.875,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[5 1]
 [0 2]]",0.03125
107,Linear SVM l1,10,0.8571428571428571,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [0 6]]",0.015625
108,Linear SVM l1,11,1.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,[[7]],0.0
109,Linear SVM l1,12,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [1 3]]",0.03125
110,Linear SVM l1,avg,0.6310148185148184,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[27 21]
 [21 37]]",0.234375
111,Linear SVM l1,std,0.2139325250574552,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[27 21]
 [21 37]]",0.234375
112,Linear SVM l2,1,0.46153846153846156,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[5 0]
 [7 1]]",0.3125
113,Linear SVM l2,2,0.5454545454545454,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[4 3]
 [2 2]]",0.25
114,Linear SVM l2,3,0.18181818181818182,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[0 9]
 [0 2]]",0.140625
115,Linear SVM l2,4,0.45454545454545453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[4 0]
 [6 1]]",0.234375
116,Linear SVM l2,5,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[4 0]
 [5 1]]",0.375
117,Linear SVM l2,6,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[0 5]
 [0 3]]",0.28125
118,Linear SVM l2,7,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[0 4]
 [1 3]]",0.1875
119,Linear SVM l2,8,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [1 4]]",0.34375
120,Linear SVM l2,9,0.875,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[5 1]
 [0 2]]",0.390625
121,Linear SVM l2,10,0.7142857142857143,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [1 5]]",0.234375
122,Linear SVM l2,11,1.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,[[7]],0.203125
123,Linear SVM l2,12,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [1 3]]",0.328125
124,Linear SVM l2,avg,0.5610535298035298,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[22 26]
 [24 34]]",3.296875
125,Linear SVM l2,std,0.22218876286027747,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,std,60,"[[22 26]
 [24 34]]",3.296875
126,SVM linear or rbf,1,0.8461538461538461,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_01,60,"[[3 2]
 [0 8]]",0.09375
127,SVM linear or rbf,2,0.45454545454545453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_13,60,"[[2 5]
 [1 3]]",0.109375
128,SVM linear or rbf,3,0.18181818181818182,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_06,60,"[[0 9]
 [0 2]]",0.0625
129,SVM linear or rbf,4,0.45454545454545453,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_05,60,"[[4 0]
 [6 1]]",0.140625
130,SVM linear or rbf,5,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_14,60,"[[4 0]
 [5 1]]",0.140625
131,SVM linear or rbf,6,0.375,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_12,60,"[[0 5]
 [0 3]]",0.09375
132,SVM linear or rbf,7,0.625,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_09,60,"[[3 1]
 [2 2]]",0.109375
133,SVM linear or rbf,8,0.5,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_07,60,"[[0 3]
 [1 4]]",0.015625
134,SVM linear or rbf,9,0.25,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_02,60,"[[0 6]
 [0 2]]",0.109375
135,SVM linear or rbf,10,0.8571428571428571,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_10,60,"[[0 1]
 [0 6]]",0.046875
136,SVM linear or rbf,11,1.0,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_08,60,[[7]],0.0625
137,SVM linear or rbf,12,0.75,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,triad_11,60,"[[0 0]
 [1 3]]",0.015625
138,SVM linear or rbf,avg,0.5661838161838161,Nested,SIMPLE_triads_all_features_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,All,avg,60,"[[16 32]
 [16 42]]",1.0
