from,to,name,conf
447560,448480,Ah wenn ich jetzt den Zeige,1.0
450040,450680,finger,1.0
451480,453680,Dann krümmt sich mein... ,0.7995149
456080,457720,"Ach gut, ich kann den Daumen zeigen.",0.65743136
461320,462680,"Mit allen zusammen drücken, dann kriegst du...",0.43563643
489160,490320,ja aber normal halt.,1.0
492680,494240,"Ja, du bist auf meiner Höhe vom Kopf her.",0.46696055
495160,495520,Ja.,0.735
497480,498920,*lachen,1.0
500120,502600,Aber Wolfgang hat vorher gerade schon seinen typischen Wolfgang.,0.23291057
502640,504160,"Weißt du, ich konnte gar nicht noch mal so...",0.4918137
505600,509640,"Irgendwie, du machst so im Kopf manchmal so und das machst du öfters, das hast du vorher sogar, das soll man sogar noch sagen.",0.24708837
510240,511040,"Ich weiß nicht mehr, was...",0.43171817
512120,513360," Ja, keine Ahnung.",1.0
513520,514440,"Ich sag's dir, wenn du es wieder machst.",0.29540348
518520,520480,*lachen,1.0
523400,523560,Nee.,0.394
525720,526320,Hat so einen Kopf.,0.15731087
526400,528440,Ich weiß es nicht mehr.,0.33580646
539840,540400,Das war geil.,0.1868487
546080,546720,"Piu, piu.",0.35865444
555760,556240, Wer hat das?,0.07340749
559280,560320,"Ah, okay.",0.7521968
563360,564160,Du fühlst die Musik richtig.,0.43854862
569960,570360,Was könnte man?,1.0
572080,572560,Okay.,0.72
581360,583680,"Also wenn das nicht einhört, dann ist es so.",0.4473632
589920,590400, Wie?,0.79
593320,595120,"Wunder, nein, bin eher so.",0.5957439
597440,597880,Oh.,0.71
600480,600680,ja,0.71
603640,603840,ja,0.71
604840,605040,ja,0.71
607760,608480,nein wirklich,1.0
610440,610880,achso,1.0
615960,620800," Also wir haben glaube ich auch nicht der Meinung, dass es im Moment einfach gerade noch nicht wirklich umsetzbar ist.",0.33298296
621360,621680,äähm,1.0
622440,624760,"Zum einen aus dem Faktor, dass du mit dem nicht planen kannst.",0.6724783
624840,633760,"Also wenn du jetzt deine komplette Unterrichtsstunde darauf auslegst, dass du mit so einer VR-Brille was machst und das funktioniert dann nicht, dann stehst du halt da, was ein bisschen blöd ist.",0.5365342
634240,634880,zum anderen,1.0
636960,663280," für uns also ein Faktor der Punkt, also wie wahrscheinlich ist das in der nächsten Zeit kommt und Hand in Hand damit geht halt auch der Punkt, wie viele VR-Brillen werden dann letztendlich angeschafft, weil wenn du jetzt eine Klasse von 25 Leuten hast, wie entscheidest du dann wiederum, wer jetzt diese VR-Brille hernehmen darf, weil du wirst keine Stunde schaffen, wo jeder dann drüber oder so und das ist halt dann auch wieder so, warum hat der jetzt dürfen und ich nicht und keine Ahnung, das ist glaube ich einfach...",0.54179996
716880,718720," Entschuldigung, willst du auch was sagen?",0.26832172
718960,719480,also,1.0
719760,722160,"Ich glaube, ich habe deinen Mund aufgesenkt.",0.448313
724200,737400,"Ich denke zum Beispiel, wenn du so Pflegeklassen oder so hast, dass du sagst, okay, du kannst da meinetwegen, was weiß ich, den Körper irgendwie von innen mal so anschauen und den so ein bisschen rumdrehen, die Organe blödsinnig rausnehmen und wieder so hinsetzen, wo die hingehören und so.",0.48008323
738160,740120,"Also sowas, glaube ich, kann ich mir vorstellen.",0.7172831
740760,744560,"Ob jetzt Vokabeln oder so gelernt werden können, weiß ich nicht.",0.6899314
744600,746160,Oder ob das jetzt so viel besser ist.,0.6169046
746120,746560,"Ja, genau.",0.65472436
