from,to,name,conf
296960,299360,"Also schön, dass wir jetzt hier quatschen können, aber der Ton funktioniert auch nicht.",0.7405626
300480,301080,Die sitzen da nicht.,0.89928174
301120,302040,Wer hilft denen?,0.6980314
302120,304040,Also das sehe ich ehrlich gesagt noch keine Zukunft.,0.7667065
306680,308680,"Es ist cool, aber ich sehe noch keine Zukunft.",0.6904864
308800,309800,Und es ist auch viel zu teuer.,0.8300522
311120,316240,"Ich glaube, wenn es günstiger wäre, dann würde es ja schon viel verbreiteter sein.",0.8042999
316360,317440,Davon gehe ich einfach mal aus.,0.8673508
323720,324400, Das weiß ich nicht.,0.8875355
324520,329240,"Ich weiß nur, ich habe es mal an einer Messe gemacht vor ein paar Monaten.",0.5651764
329360,332200,"Deswegen wollte ich unbedingt dabei sein, weil das da richtig cool war.",0.75835013
332240,333600,Da waren wir Roboter.,0.8675601
333640,337920,"Es waren genau die gleichen Controller wie die, die wir jetzt in den Händen haben, die gleiche Brille.",0.7932832
338520,342760,Und wir waren in so einem Roboter-All und wir mussten eine gemeinschaftliche Aufgabe lösen.,0.7937933
343400,347880,"Und ich weiß nur, dass dieses Event eigentlich so ein Teambuilding-Event für Unternehmen ist.",0.5937367
348360,354800," Und die meinten irgendwie, für eine Stunde oder zwei Stunden kostet es, glaube ich, mehrere tausend Euro.",0.83936125
354840,357360,"Gut, die haben da ihren Roboter-Ding, ",0.80076265
358000,358720,dieses Programm.,1.0
360560,361240,Programm da,1.0
361400,363040,Aber so besonders war das auch nicht.,0.77050257
363120,366320,Das war auch einfach nur ein Raum auf einer Raumstation.,0.6867057
366360,368520,Und wir hatten verschiedenfarbige,0.83645624
369520,370200, Kästen,1.0
370400,372640,Und die sollten wir dann eben zuordnen.,0.8536665
372720,373280,Mehr war das nicht.,0.8067945
373360,375280,Also es war jetzt nicht hochkomplex oder so.,0.549975
375360,376360,Und der Preis war schon echt teuer.,0.43607348
378800,383400," Schon, aber genau das, was wir da gemacht haben, machen sie mit zwei weiteren Übungen in Unternehmen.",0.8693726
383880,386600,Und es war jetzt nicht so komplex und dafür wollen die mehrere tausend Euro.,0.8242306
386920,390200,"Also ich gehe schon davon aus, dass es ziemlich teuer ist.",0.65679276
430240,430880,Ja.,0.008
441880,443720, Achso doch jetzt versteh ichs.,1.0
450720,451440,Daumen hoch.,0.50712526
453720,454360,finger,1.0
459240,460080,Hä wie?,1.0
460040,461160,Aber auch nach unten.,0.7281829
469480,470240,ohh,1.0
483680,485760,"Ja, irgendwie fehlen die Beine ein bisschen.",0.6608272
486960,488280,Schwebe ich eigentlich noch?,0.8371153
492040,492720," Okay, aber nicht da oben.",0.12720582
494480,495080,"Nee, voll gut.",0.64447194
568920,570160,"Hey, man könnte da Pantomime machen.",0.64727145
570240,571400,Pantomime erraten.,0.6536268
574400,575320,Was soll denn das sein?,0.529374
577680,578200,Ein Fisch.,0.6324982
600600,600800,ja,0.71
604480,604680,ja,0.71
688360,695200," Ich hätte was im Austausch mit, ja, wir hatten ja vorhin dieses Beispiel mit Ausländischen oder mit Jüdinnen, die einfach weiter weg wohnen, aber dann...",0.75855446
697280,700880, musst du halt ein paar Schüler aussuchen und die können sich dann unterhalten.,0.77548885
700920,702480,"Das wäre eine Chance, die ich sehe.",0.8291445
702600,706280,"Aber auch hier, das ist keine Chance für eine ganze Klasse, weil ich weiß nicht, was ",0.743941
707840,709360,so eine Brille kostet.,1.0
709560,710880,Es sind 25 bis 30 ,0.5858153
711920,713000,Schüler in einer Klasse.,1.0
713080,714200,Eine Schule hat dieses Budget nicht.,0.775668
