from,to,name,conf
442560,443080, Ja.,0.283
444280,446000,Weißt nicht was?,0.4565923
446240,447120,"Also, echt.",0.37640405
447240,451200,Ich bin grad teilweise so abgelenkt von den Händen und spiel da so rum.,0.5485224
455920,457800,"Gut, deine zweite ist aber auch ein bisschen älter.",0.28486803
460600,462080,Die fliegt da hinterher rum.,0.23197547
462760,465600,"Ja, da war sie zumindest gerade.",0.87714857
466240,467880,Bei denen im Gelben hinter dir.,0.72705156
478600,479560,Ja.,0.74
482040,501920,"Ja, ich denke halt so, erste, zweite, das ist auch so ein bisschen, natürlich kann man nicht davon ausgehen, aber finde ich, dass es halt von zu Hause aus gesteuert werden muss in der ersten, zweiten und dann von der Schule auch aufgenommen wird, weil ich finde, man ist in der ersten, zweiten Klasse, dass man so ein kleines Kind, da soll man nicht mit Medien so...",0.71607697
502040,503640, so viel rummachen müssen.,0.7198338
533160,536600,"Ja, ich denke auch, es ist wichtig, dass die Eltern da so...",0.7158535
537040,553600," von den Gefahren wissen und die ihre Kinder auch schützen, weil man kann in der Schule viel sagen, wenn die Eltern den halt trotzdem freien Raum lassen am Tablet oder so, dann probiert man da in der dritten Klasse oder so schon mal ein bisschen rum, also da kann man dann so viel erzählen, das bringt ja dann auch nicht alles aus.",0.84245723
567520,568000,ja ne,1.0
568880,572680,"Ja, aber dieses Präventionsvideo fand ich an sich ja nicht schlecht.",0.7661464
576080,588720,"Das Präventionsvideo fand ich an sich nicht schlecht, wenn man den Eltern dann wirklich zeigt, also dort gibt es ja jetzt nicht so krasse Tipps oder so, aber dass man den Eltern zeigt, da ist eine Gefahr.",0.7677148
589760,599280," Man guckt danach, man gibt Unterstützung, damit die das dann zu Hause machen können, also mit irgendwelchen Ratschlägen oder so in einem Elternabend.",0.7825131
599400,601320,Und der Rest kommt dann von der Schule.,0.8235856
601360,611200,"Aber ich finde, es muss nicht alles die Schule 100% beibringen, gerade auch in so einem Ding, sondern vom Elternhaus aus muss auch so eine Grundlage da sein.",0.7943826
615240,615680,ja,1.0
632360,632840,ja,1.0
636480,637120,ja,1.0
672120,672600,Ja.,0.207
689320,692560,"Findet ihr es auch mega anstrengend, da so reinzugucken?",0.61884695
696080,696440,Ich auch.,0.3533157
696520,698640,Bei mir bitzelt es so die ganze Zeit.,0.78300136
698800,700920,Und das Ding ist richtig eng und tut weh.,0.7086701
702440,703000,Ich auch.,0.7105125
703120,704240,Also ich finde es gar nicht geil.,0.56393063
708560,709200,Wie bitte?,0.11437657
710920,713080,Ich auch sehr.,0.599311
713040,718600,"Ich finde es auch sehr komisch, weil man sieht keine Mimiken im Gesicht.",0.8492163
720760,721200,hä?,1.0
724440,728320,"Ja, aber man sieht ja nicht, bist du angespannt, traurig oder was auch immer.",0.74223894
728640,734440,"Das finde ich irgendwie ganz schlimm, dass man so, da fehlt das ganze Zwischenmenschliche so in dem Ding.",0.78224564
740440,742080," Oh, das tut aber richtig weh.",0.668092
788480,789120,Mir jetzt auch nicht.,0.20382157
789200,793200,"Wir haben ja eigentlich relativ alles gesagt, oder?",0.6104924
