from,to,name,conf
173640,176840,"Ne, das würde halt super ablenken, also das wäre einfach nicht so gut funktioniert.",0.4606212
187400,192080,"Vor allem am Anfang hattest du den Körper so schräg oberhalb von deinem Kopf, das sah richtig wild aus.",0.50656843
204680,205160,"Ja,",0.33467382
206000,206560, glaube ich auch.,1.0
234080,235800,"Ja, doch, das kann man, glaube ich, schon gut nutzen.",0.38517886
255440,259480,"Also für Sonderpädagogik eher Augmented Reality und nicht Virtual Reality, oder?",0.3700414
266320,266840,Ja.,0.439
273200,273800,"Ja, ",0.23812659
274440,274840,glaube ich auch.,1.0
276440,276920, Hä?,0.642
278920,280520,Ich kann meine Daumen ineinander schieben.,0.7223216
282880,283480,Ich find's super.,0.45347315
285320,288480,"Ja, das ist... Ich bin auch nicht besser als Kinder, ne?",0.5809201
288480,290560,Ich bin auch nur immer rumspielen.,0.27535754
291840,293960,"Wir können Schere, Stein, Papier spielen.",0.49560747
295640,297960,"Warte, also das wäre dann halt Stein.",0.5874378
298560,299280,Das Papier.,0.88966733
301640,303640,"Und dann, keine Ahnung, ist das halt Schere.",0.51676285
307200,307760,Also... Und wenn wir fertig sind?,0.3701339
341320,342640," Ja, ich muss sagen, ich finde es echt schwierig.",0.32602295
342720,352120,"Ich finde es zwar super cool und ich glaube, wenn du das mal eingeführt hast, kannst du gerade so vielleicht bei Gymnasium und Realschule und Mittelschule",0.56449705
353400,356160," so als Freilernen, so wenn gerade irgendwie ",0.7685294
357280,360440,"jeder für sich selber lernen soll, dass man sagt, okay, komm, zieh dich doch da zurück.",1.0
360520,364480,"Vielleicht kannst du dich auch besser konzentrieren, wenn du irgendwie so für dich in dem Raum bist und da deine Sachen machst.",0.0
364920,365480,ähm,1.0
366400,369200,Aber in einer Sonderschule stelle ich es mir wirklich schwer vor.,0.6020353
369400,369520,also,1.0
389480,397160,"Und ich finde, man kann, also was nie passieren würde in so einer VR-Anwendung, dass ich mich selbst verliere, weil das ist ja nicht die Realität.",0.0
398120,406760," Und das ist ja auch oft bei Menschen im sonderpädagogischen Bereich so, dass dieser Realitätsverlust, dieser wo bin ich, wo stehe ich, wo fühle ich mich, echt schwierig ist.",0.7911022
406840,414520,"Und wenn du dann den mit so ein paar Sinnen einfach in eine andere Realität katapultierst, ich glaube, das ist schwierig zu verarbeiten.",0.5261394
414560,422240,"Dagegen, wenn du es halt so am Tablet oder am Handy machst, das ist greifbarer, dass es jetzt in diesem Kasten drin ist und dann kannst du damit lernen.",0.6450366
422280,424440,Und das machen ja einige auch echt erfolgreich.,0.8102188
425320,427040, Oder finden das auch spannend.,0.84899396
427080,430760,"Das ist dann auch bestimmt cool, weil es mit modernen Medien ist.",0.79853445
430840,433200,Aber VR halte ich da irgendwie nicht so für geeignet.,0.5163648
433720,436720,"Mal abgesehen davon, dass es schnell kaputt geht.",0.64474016
453080,453200,Ja.,0.254
456320,460120,Also du hast eine kurze Frisur und keinen weiblichen Körper.,0.6170922
471160,472360,Du fliegst da oben so über uns.,0.27387115
474120,478840,"Aber ich muss sagen, das erste Mal, dass wir die auf hatten, ist hinter mir jemand vorbeigelaufen, also halt irgendeine Brille halt.",0.0
478920,481120,"Und der ist mir so nahe gekommen, dass ich das echt unangenehm finde.",0.25639307
481120,483120,"Ich glaube, so was... Ich sehe meinen Schatten.",0.735187
483120,484760,... zu verarbeiten.,0.9194966
485480,486800,"Ja, ich auch.",0.54650265
488480,488960,Ja.,0.451
494400,494840,ehm ja,1.0
520120,520440,ja,0.45565867
524720,525040,ja,0.45565867
528040,528360,ja,0.45565867
528960,529600,Ich mag es auch nicht.,0.109094
556520,556640,ja,1.0
558720,568080,"Und im V-Bereich stand ich es mir auch schwierig vor, weil bis du das eingeführt hast, das braucht so viel Geduld und Aufmerksamkeit.",0.6556783
567560,567680,ja,1.0
572080,575000,"Genau, und dann hast du alle in der Welt und du hast sie nicht mal unter Kontrolle.",0.51593864
575080,578560,"Weil im realen Raum kannst du schon mal sagen, hey, hau dich mal da hinten rein.",0.63610595
578600,580360,"Aber in der virtuellen Welt, die können ja machen, was sie wollen.",0.5633096
580400,586880,"Und am Ende ist es halt doch wieder, das ist ein Raum, wo vielleicht weniger Regeln durchsetzbar sind.",0.6332721
587520,588880,Und dann geht es halt runter und drüber so.,0.21870346
593160,594840,Auf der anderen Seite hast du damit vielleicht auch so ein...,0.4286981
597240,601080," Ein Mittel zu sagen, hey, wir probieren das aus, du musst dich benehmen, wenn das nicht funktioniert,",0.702375
602000,602840, dann lassen wir es.,1.0
616760,621040,"Ja, ja, da ist halt auch schnell Scheiße gebaut.",0.44483286
628200,628720,Ja.,0.702
630720,631200,Ja.,0.732
636360,637080,"Nee, mir auch nicht.",0.5584505
638120,639640," Ich muss sagen, ich find's auch langsam echt unangenehm.",0.27049336
641200,642720,Ich find's auch langsam echt ein bisschen unangenehm.,0.20802899
654800,655240,ja,1.0
663880,664600,Weiß ich nicht.,0.44320616
685160,687520,"Oh, jetzt juckt es mich unter der Brille, das ist richtig unangenehm.",0.32051516
708240,708800,Man kann nicht klatschen.,0.048313007
709960,713800,"Ich find's so lustig, dass es in meinem Schatten so lustig aussieht, aber meine Hand irgendwie immer verschwindet.",0.45362163
713880,715440,Die sieht aus wie eine Leinwand.,0.22322965
