,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
34,Baseline Stratified Strategy,7,0.625,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [2 2]]",0.0
35,Baseline Stratified Strategy,8,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [1 4]]",0.0
36,Baseline Stratified Strategy,9,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[2 4]
 [1 1]]",0.0
37,Baseline Stratified Strategy,10,0.42857142857142855,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [3 3]]",0.0
38,Baseline Stratified Strategy,11,0.2857142857142857,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [5 2]]",0.0
39,Baseline Stratified Strategy,12,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [2 2]]",0.015625
40,Baseline Stratified Strategy,avg,0.45894105894105897,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[20 28]
 [29 29]]",0.046875
41,Baseline Stratified Strategy,std,0.09561990967756687,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[20 28]
 [29 29]]",0.046875
42,Baseline Uniform Strategy,1,0.46153846153846156,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[3 2]
 [5 3]]",0.0
43,Baseline Uniform Strategy,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[2 5]
 [2 2]]",0.0
44,Baseline Uniform Strategy,3,0.6363636363636364,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[6 3]
 [1 1]]",0.0
45,Baseline Uniform Strategy,4,0.7272727272727273,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[3 1]
 [2 5]]",0.0
46,Baseline Uniform Strategy,5,0.6,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [2 4]]",0.0
47,Baseline Uniform Strategy,6,0.75,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[3 2]
 [0 3]]",0.0
48,Baseline Uniform Strategy,7,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[2 2]
 [2 2]]",0.015625
49,Baseline Uniform Strategy,8,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[1 2]
 [3 2]]",0.0
50,Baseline Uniform Strategy,9,0.625,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[5 1]
 [2 0]]",0.0
51,Baseline Uniform Strategy,10,0.42857142857142855,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[1 0]
 [4 2]]",0.0
52,Baseline Uniform Strategy,11,0.5714285714285714,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [3 4]]",0.0
53,Baseline Uniform Strategy,12,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.0
54,Baseline Uniform Strategy,avg,0.5240675990675991,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[28 20]
 [29 29]]",0.03125
55,Baseline Uniform Strategy,std,0.14714656947002103,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[28 20]
 [29 29]]",0.03125
56,Nearest Neighbors Test,1,0.3076923076923077,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[1 4]
 [5 3]]",0.015625
57,Nearest Neighbors Test,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[1 6]
 [1 3]]",0.0
58,Nearest Neighbors Test,3,0.7272727272727273,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[6 3]
 [0 2]]",0.0
59,Nearest Neighbors Test,4,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[2 2]
 [5 2]]",0.03125
60,Nearest Neighbors Test,5,0.3,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[0 4]
 [3 3]]",0.015625
61,Nearest Neighbors Test,6,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[1 4]
 [0 3]]",0.0
62,Nearest Neighbors Test,7,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [3 1]]",0.015625
63,Nearest Neighbors Test,8,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [1 4]]",0.015625
64,Nearest Neighbors Test,9,0.75,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[4 2]
 [0 2]]",0.015625
65,Nearest Neighbors Test,10,0.5714285714285714,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [2 4]]",0.015625
66,Nearest Neighbors Test,11,0.8571428571428571,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [1 6]]",0.0
67,Nearest Neighbors Test,12,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [2 2]]",0.015625
68,Nearest Neighbors Test,avg,0.5200674325674325,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[18 30]
 [23 35]]",0.140625
69,Nearest Neighbors Test,std,0.17227542452751593,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[18 30]
 [23 35]]",0.140625
70,Nearest Neighbors,1,0.46153846153846156,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[2 3]
 [4 4]]",0.3125
71,Nearest Neighbors,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.703125
72,Nearest Neighbors,3,0.18181818181818182,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.5
73,Nearest Neighbors,4,0.45454545454545453,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.453125
74,Nearest Neighbors,5,0.4,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[0 4]
 [2 4]]",0.3125
75,Nearest Neighbors,6,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[0 5]
 [0 3]]",0.390625
76,Nearest Neighbors,7,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[0 4]
 [0 4]]",0.40625
77,Nearest Neighbors,8,0.625,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.484375
78,Nearest Neighbors,9,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[0 6]
 [0 2]]",0.53125
79,Nearest Neighbors,10,0.2857142857142857,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [4 2]]",0.328125
80,Nearest Neighbors,11,0.7142857142857143,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.375
81,Nearest Neighbors,12,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.390625
82,Nearest Neighbors,avg,0.4051282051282051,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[ 6 42]
 [21 37]]",5.203125
83,Nearest Neighbors,std,0.15095776493626617,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[ 6 42]
 [21 37]]",5.203125
84,Logistic Regression,1,0.6923076923076923,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[4 1]
 [3 5]]",0.015625
85,Logistic Regression,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.03125
86,Logistic Regression,3,0.18181818181818182,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.015625
87,Logistic Regression,4,0.45454545454545453,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.0625
88,Logistic Regression,5,0.8,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [0 6]]",0.0625
89,Logistic Regression,6,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[0 5]
 [0 3]]",0.015625
90,Logistic Regression,7,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[0 4]
 [0 4]]",0.03125
91,Logistic Regression,8,0.625,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.03125
92,Logistic Regression,9,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[0 6]
 [0 2]]",0.078125
93,Logistic Regression,10,0.8571428571428571,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [0 6]]",0.0
94,Logistic Regression,11,0.7142857142857143,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.046875
95,Logistic Regression,12,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.046875
96,Logistic Regression,avg,0.5053113553113553,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[10 38]
 [14 44]]",0.4375
97,Logistic Regression,std,0.21951915952432102,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[10 38]
 [14 44]]",0.4375
98,Linear SVM l1,1,0.6923076923076923,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[4 1]
 [3 5]]",0.015625
99,Linear SVM l1,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.0
100,Linear SVM l1,3,0.18181818181818182,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.0
101,Linear SVM l1,4,0.45454545454545453,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.03125
102,Linear SVM l1,5,0.8,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [0 6]]",0.015625
103,Linear SVM l1,6,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[0 5]
 [0 3]]",0.015625
104,Linear SVM l1,7,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [3 1]]",0.0
105,Linear SVM l1,8,0.625,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.0
106,Linear SVM l1,9,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[1 5]
 [0 2]]",0.015625
107,Linear SVM l1,10,0.8571428571428571,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [0 6]]",0.015625
108,Linear SVM l1,11,0.7142857142857143,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.0
109,Linear SVM l1,12,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.015625
110,Linear SVM l1,avg,0.5157280219780219,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[14 34]
 [17 41]]",0.125
111,Linear SVM l1,std,0.20991248466483983,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[14 34]
 [17 41]]",0.125
112,Linear SVM l2,1,0.6153846153846154,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[0 5]
 [0 8]]",0.25
113,Linear SVM l2,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.265625
114,Linear SVM l2,3,0.18181818181818182,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.140625
115,Linear SVM l2,4,0.45454545454545453,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[0 4]
 [2 5]]",0.140625
116,Linear SVM l2,5,0.4,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[4 0]
 [6 0]]",0.171875
117,Linear SVM l2,6,0.375,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[0 5]
 [0 3]]",0.234375
118,Linear SVM l2,7,0.5,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[0 4]
 [0 4]]",0.15625
119,Linear SVM l2,8,0.625,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.203125
120,Linear SVM l2,9,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[0 6]
 [0 2]]",0.203125
121,Linear SVM l2,10,0.2857142857142857,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[1 0]
 [5 1]]",0.21875
122,Linear SVM l2,11,0.0,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [7 0]]",0.234375
123,Linear SVM l2,12,0.25,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.09375
124,Linear SVM l2,avg,0.35842490842490843,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[ 5 43]
 [23 35]]",2.3125
125,Linear SVM l2,std,0.1724482348915969,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[ 5 43]
 [23 35]]",2.3125
126,SVM linear or rbf,1,0.6153846153846154,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[0 5]
 [0 8]]",0.078125
127,SVM linear or rbf,2,0.36363636363636365,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.03125
128,SVM linear or rbf,3,0.18181818181818182,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.09375
129,SVM linear or rbf,4,0.6363636363636364,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[0 4]
 [0 7]]",0.09375
130,SVM linear or rbf,5,0.6,Nested,SIMPLE_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[0 4]
 [0 6]]",0.0625
