,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
29,Baseline Stratified Strategy,2,0.5454545454545454,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[3 4]
 [1 3]]",0.0
30,Baseline Stratified Strategy,3,0.6363636363636364,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[5 4]
 [0 2]]",0.0
31,Baseline Stratified Strategy,4,0.18181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[0 4]
 [5 2]]",0.0
32,Baseline Stratified Strategy,5,0.4,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [4 2]]",0.0
33,Baseline Stratified Strategy,6,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[1 4]
 [2 1]]",0.0
34,Baseline Stratified Strategy,7,0.625,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[2 2]
 [1 3]]",0.0
35,Baseline Stratified Strategy,8,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[1 2]
 [2 3]]",0.015625
36,Baseline Stratified Strategy,9,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[1 5]
 [1 1]]",0.0
37,Baseline Stratified Strategy,10,0.2857142857142857,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [4 2]]",0.0
38,Baseline Stratified Strategy,11,0.42857142857142855,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [4 3]]",0.0
39,Baseline Stratified Strategy,12,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.0
40,Baseline Stratified Strategy,avg,0.3819742757242757,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[15 33]
 [32 26]]",0.015625
41,Baseline Stratified Strategy,std,0.15582323923290628,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[15 33]
 [32 26]]",0.015625
42,Baseline Uniform Strategy,1,0.7692307692307693,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[4 1]
 [2 6]]",0.0
43,Baseline Uniform Strategy,2,0.8181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[6 1]
 [1 3]]",0.0
44,Baseline Uniform Strategy,3,0.6363636363636364,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[5 4]
 [0 2]]",0.0
45,Baseline Uniform Strategy,4,0.6363636363636364,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[2 2]
 [2 5]]",0.0
46,Baseline Uniform Strategy,5,0.4,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[1 3]
 [3 3]]",0.0
47,Baseline Uniform Strategy,6,0.375,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[2 3]
 [2 1]]",0.0
48,Baseline Uniform Strategy,7,0.625,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [2 2]]",0.0
49,Baseline Uniform Strategy,8,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[1 2]
 [2 3]]",0.0
50,Baseline Uniform Strategy,9,0.125,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[1 5]
 [2 0]]",0.0
51,Baseline Uniform Strategy,10,0.5714285714285714,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[1 0]
 [3 3]]",0.0
52,Baseline Uniform Strategy,11,0.2857142857142857,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [5 2]]",0.0
53,Baseline Uniform Strategy,12,0.0,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [4 0]]",0.0
54,Baseline Uniform Strategy,avg,0.47852355977355976,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[26 22]
 [28 30]]",0.0
55,Baseline Uniform Strategy,std,0.2394917391603126,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[26 22]
 [28 30]]",0.0
56,Nearest Neighbors Test,1,0.3076923076923077,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[0 5]
 [4 4]]",0.046875
57,Nearest Neighbors Test,2,0.36363636363636365,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.0
58,Nearest Neighbors Test,3,0.6363636363636364,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[5 4]
 [0 2]]",0.0
59,Nearest Neighbors Test,4,0.2727272727272727,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[1 3]
 [5 2]]",0.0
60,Nearest Neighbors Test,5,0.4,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[0 4]
 [2 4]]",0.0
61,Nearest Neighbors Test,6,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[1 4]
 [0 3]]",0.015625
62,Nearest Neighbors Test,7,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [3 1]]",0.0
63,Nearest Neighbors Test,8,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [1 4]]",0.015625
64,Nearest Neighbors Test,9,0.75,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[4 2]
 [0 2]]",0.0
65,Nearest Neighbors Test,10,0.2857142857142857,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [4 2]]",0.0
66,Nearest Neighbors Test,11,0.8571428571428571,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [1 6]]",0.015625
67,Nearest Neighbors Test,12,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [2 2]]",0.0
68,Nearest Neighbors Test,avg,0.48943972693972687,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[14 34]
 [22 36]]",0.09375
69,Nearest Neighbors Test,std,0.17570248980334469,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[14 34]
 [22 36]]",0.09375
70,Nearest Neighbors,1,0.5384615384615384,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[2 3]
 [3 5]]",0.875
71,Nearest Neighbors,2,0.36363636363636365,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.859375
72,Nearest Neighbors,3,0.18181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.828125
73,Nearest Neighbors,4,0.45454545454545453,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.71875
74,Nearest Neighbors,5,0.8,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[4 0]
 [2 4]]",0.546875
75,Nearest Neighbors,6,0.375,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[0 5]
 [0 3]]",0.703125
76,Nearest Neighbors,7,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[0 4]
 [0 4]]",0.609375
77,Nearest Neighbors,8,0.625,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.90625
78,Nearest Neighbors,9,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[0 6]
 [0 2]]",0.65625
79,Nearest Neighbors,10,0.2857142857142857,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [4 2]]",0.734375
80,Nearest Neighbors,11,0.7142857142857143,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.734375
81,Nearest Neighbors,12,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",1.078125
82,Nearest Neighbors,avg,0.44487179487179485,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[10 38]
 [20 38]]",9.25
83,Nearest Neighbors,std,0.1881925926351994,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[10 38]
 [20 38]]",9.25
84,Logistic Regression,1,0.6923076923076923,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[4 1]
 [3 5]]",0.078125
85,Logistic Regression,2,0.36363636363636365,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.078125
86,Logistic Regression,3,0.18181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.03125
87,Logistic Regression,4,0.45454545454545453,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.046875
88,Logistic Regression,5,0.8,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [0 6]]",0.109375
89,Logistic Regression,6,0.75,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[5 0]
 [2 1]]",0.046875
90,Logistic Regression,7,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [3 1]]",0.09375
91,Logistic Regression,8,0.625,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.09375
92,Logistic Regression,9,0.375,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[1 5]
 [0 2]]",0.015625
93,Logistic Regression,10,0.8571428571428571,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [0 6]]",0.109375
94,Logistic Regression,11,0.7142857142857143,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.0625
95,Logistic Regression,12,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.0625
96,Logistic Regression,avg,0.5469780219780219,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[19 29]
 [19 39]]",0.828125
97,Logistic Regression,std,0.21449927119815637,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[19 29]
 [19 39]]",0.828125
98,Linear SVM l1,1,0.6923076923076923,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[4 1]
 [3 5]]",0.046875
99,Linear SVM l1,2,0.36363636363636365,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.03125
100,Linear SVM l1,3,0.18181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.078125
101,Linear SVM l1,4,0.45454545454545453,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.015625
102,Linear SVM l1,5,0.8,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [0 6]]",0.0625
103,Linear SVM l1,6,0.75,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[5 0]
 [2 1]]",0.09375
104,Linear SVM l1,7,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [3 1]]",0.078125
105,Linear SVM l1,8,0.625,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.046875
106,Linear SVM l1,9,0.375,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[1 5]
 [0 2]]",0.046875
107,Linear SVM l1,10,0.8571428571428571,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [0 6]]",0.03125
108,Linear SVM l1,11,0.7142857142857143,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.03125
109,Linear SVM l1,12,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.03125
110,Linear SVM l1,avg,0.5469780219780219,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[19 29]
 [19 39]]",0.59375
111,Linear SVM l1,std,0.21449927119815637,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[19 29]
 [19 39]]",0.59375
112,Linear SVM l2,1,0.6923076923076923,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[4 1]
 [3 5]]",0.078125
113,Linear SVM l2,2,0.36363636363636365,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.046875
114,Linear SVM l2,3,0.18181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.078125
115,Linear SVM l2,4,0.45454545454545453,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.203125
116,Linear SVM l2,5,0.8,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[2 2]
 [0 6]]",0.078125
117,Linear SVM l2,6,0.75,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[5 0]
 [2 1]]",0.0625
118,Linear SVM l2,7,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[3 1]
 [3 1]]",0.109375
119,Linear SVM l2,8,0.625,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_07,60,"[[0 3]
 [0 5]]",0.078125
120,Linear SVM l2,9,0.375,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_02,60,"[[1 5]
 [0 2]]",0.078125
121,Linear SVM l2,10,0.8571428571428571,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_10,60,"[[0 1]
 [0 6]]",0.0625
122,Linear SVM l2,11,0.7142857142857143,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_08,60,"[[0 0]
 [2 5]]",0.046875
123,Linear SVM l2,12,0.25,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_11,60,"[[0 0]
 [3 1]]",0.03125
124,Linear SVM l2,avg,0.5469780219780219,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,avg,60,"[[19 29]
 [19 39]]",0.953125
125,Linear SVM l2,std,0.21449927119815637,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,std,60,"[[19 29]
 [19 39]]",0.953125
126,SVM linear or rbf,1,0.6153846153846154,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_01,60,"[[0 5]
 [0 8]]",0.125
127,SVM linear or rbf,2,0.36363636363636365,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_13,60,"[[0 7]
 [0 4]]",0.0625
128,SVM linear or rbf,3,0.18181818181818182,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_06,60,"[[0 9]
 [0 2]]",0.078125
129,SVM linear or rbf,4,0.45454545454545453,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_05,60,"[[4 0]
 [6 1]]",0.15625
130,SVM linear or rbf,5,0.6,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_14,60,"[[0 4]
 [0 6]]",0.109375
131,SVM linear or rbf,6,0.375,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_12,60,"[[0 5]
 [0 3]]",0.140625
132,SVM linear or rbf,7,0.5,Nested,SCALER_triads_f_Blinks_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,Blinks,triad_09,60,"[[0 4]
 [0 4]]",0.140625
