,Model,Fold,Score,CV,Version,Group,Features,Sampling,Conf_Matrix,Time
54,Baseline Stratified Strategy,11,0.5555555555555556,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 3]
 [5 3]]",0.015625
55,Baseline Stratified Strategy,12,0.6470588235294118,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 2]
 [4 8]]",0.03125
56,Baseline Stratified Strategy,13,0.5625,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 3]
 [4 4]]",0.0
57,Baseline Stratified Strategy,14,0.8125,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  2]
 [ 1  2]]",0.0
58,Baseline Stratified Strategy,15,0.6666666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 1]
 [4 5]]",0.0
59,Baseline Stratified Strategy,16,0.4,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 5]
 [4 2]]",0.015625
60,Baseline Stratified Strategy,17,0.6428571428571429,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 1]
 [4 8]]",0.015625
61,Baseline Stratified Strategy,18,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 2]
 [6 4]]",0.0
62,Baseline Stratified Strategy,19,0.38461538461538464,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [8 5]]",0.0
63,Baseline Stratified Strategy,20,0.25,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [6 2]]",0.0
64,Baseline Stratified Strategy,avg,0.5291529901613022,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[113  79]
 [ 91  81]]",0.21875
65,Baseline Stratified Strategy,std,0.13158472225058573,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[113  79]
 [ 91  81]]",0.21875
66,Baseline Uniform Strategy,1,0.52,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[6 3]
 [9 7]]",0.0
67,Baseline Uniform Strategy,2,0.4166666666666667,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 8 11]
 [ 3  2]]",0.015625
68,Baseline Uniform Strategy,3,0.43478260869565216,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 9]
 [4 2]]",0.0
69,Baseline Uniform Strategy,4,0.3181818181818182,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 6]
 [9 2]]",0.015625
70,Baseline Uniform Strategy,5,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 8]
 [2 5]]",0.03125
71,Baseline Uniform Strategy,6,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 5]
 [5 9]]",0.015625
72,Baseline Uniform Strategy,7,0.47619047619047616,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[6 9]
 [2 4]]",0.0
73,Baseline Uniform Strategy,8,0.47619047619047616,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 7]
 [4 2]]",0.0
74,Baseline Uniform Strategy,9,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 5]
 [5 6]]",0.0
75,Baseline Uniform Strategy,10,0.7777777777777778,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[13  4]
 [ 0  1]]",0.015625
76,Baseline Uniform Strategy,11,0.3888888888888889,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 5]
 [6 2]]",0.0
77,Baseline Uniform Strategy,12,0.47058823529411764,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 3]
 [6 6]]",0.015625
78,Baseline Uniform Strategy,13,0.4375,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 5]
 [4 4]]",0.0
79,Baseline Uniform Strategy,14,0.8125,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  2]
 [ 1  2]]",0.0
80,Baseline Uniform Strategy,15,0.4666666666666667,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 2]
 [6 3]]",0.0
81,Baseline Uniform Strategy,16,0.4666666666666667,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 5]
 [3 3]]",0.0
82,Baseline Uniform Strategy,17,0.14285714285714285,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  2]
 [10  2]]",0.015625
83,Baseline Uniform Strategy,18,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 2]
 [5 5]]",0.015625
84,Baseline Uniform Strategy,19,0.46153846153846156,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [7 6]]",0.0
85,Baseline Uniform Strategy,20,0.375,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [5 3]]",0.015625
86,Baseline Uniform Strategy,avg,0.476645248826195,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[99 93]
 [96 76]]",0.203125
87,Baseline Uniform Strategy,std,0.137445260255077,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[99 93]
 [96 76]]",0.203125
88,Nearest Neighbors Test,1,0.48,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 6  3]
 [10  6]]",0.015625
89,Nearest Neighbors Test,2,0.7916666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[19  0]
 [ 5  0]]",0.015625
90,Nearest Neighbors Test,3,0.7391304347826086,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  2]
 [ 4  2]]",0.03125
91,Nearest Neighbors Test,4,0.5909090909090909,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 2]
 [7 4]]",0.015625
92,Nearest Neighbors Test,5,0.5909090909090909,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[13  2]
 [ 7  0]]",0.015625
93,Nearest Neighbors Test,6,0.5909090909090909,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 3  5]
 [ 4 10]]",0.015625
94,Nearest Neighbors Test,7,0.5238095238095238,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[6 9]
 [1 5]]",0.015625
95,Nearest Neighbors Test,8,0.5238095238095238,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  4]
 [ 6  0]]",0.0
96,Nearest Neighbors Test,9,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 6]
 [4 7]]",0.015625
97,Nearest Neighbors Test,10,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 8]
 [1 0]]",0.015625
98,Nearest Neighbors Test,11,0.2777777777777778,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 8]
 [5 3]]",0.0
99,Nearest Neighbors Test,12,0.4117647058823529,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 4]
 [6 6]]",0.078125
100,Nearest Neighbors Test,13,0.3125,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 6]
 [5 3]]",0.015625
101,Nearest Neighbors Test,14,0.375,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 8]
 [2 1]]",0.0
102,Nearest Neighbors Test,15,0.6666666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 5]
 [0 9]]",0.0
103,Nearest Neighbors Test,16,0.6666666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 2]
 [3 3]]",0.015625
104,Nearest Neighbors Test,17,0.35714285714285715,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 1]
 [8 4]]",0.0
105,Nearest Neighbors Test,18,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 2]
 [6 4]]",0.015625
106,Nearest Neighbors Test,19,0.6923076923076923,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [4 9]]",0.03125
107,Nearest Neighbors Test,20,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [4 4]]",0.0
108,Nearest Neighbors Test,avg,0.525977060840552,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[115  77]
 [ 92  80]]",0.3125
109,Nearest Neighbors Test,std,0.13803645752094307,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[115  77]
 [ 92  80]]",0.3125
110,Nearest Neighbors,1,0.48,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 6  3]
 [10  6]]",1.25
111,Nearest Neighbors,2,0.7916666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[19  0]
 [ 5  0]]",1.75
112,Nearest Neighbors,3,0.6956521739130435,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  2]
 [ 5  1]]",1.578125
113,Nearest Neighbors,4,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  0]
 [11  0]]",1.265625
114,Nearest Neighbors,5,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 6]
 [6 1]]",1.421875
115,Nearest Neighbors,6,0.6363636363636364,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 3  5]
 [ 3 11]]",1.34375
116,Nearest Neighbors,7,0.19047619047619047,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 15]
 [ 2  4]]",1.40625
117,Nearest Neighbors,8,0.2857142857142857,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 1 14]
 [ 1  5]]",1.5625
118,Nearest Neighbors,9,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 5]
 [5 6]]",1.6875
119,Nearest Neighbors,10,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 8]
 [1 0]]",1.59375
120,Nearest Neighbors,11,0.4444444444444444,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 10]
 [ 0  8]]",1.484375
121,Nearest Neighbors,12,0.29411764705882354,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 5]
 [7 5]]",1.6875
122,Nearest Neighbors,13,0.25,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 7]
 [5 3]]",1.53125
123,Nearest Neighbors,14,0.1875,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 13]
 [ 0  3]]",1.609375
124,Nearest Neighbors,15,0.6,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 5]
 [1 8]]",1.5625
125,Nearest Neighbors,16,0.6666666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 1]
 [4 2]]",1.6875
126,Nearest Neighbors,17,0.35714285714285715,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 1]
 [8 4]]",1.703125
127,Nearest Neighbors,18,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 2]
 [6 4]]",1.75
128,Nearest Neighbors,19,0.46153846153846156,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [7 6]]",1.828125
129,Nearest Neighbors,20,0.625,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [3 5]]",1.75
130,Nearest Neighbors,avg,0.46746999565509795,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 90 102]
 [ 90  82]]",31.484375
131,Nearest Neighbors,std,0.16598075065915646,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 90 102]
 [ 90  82]]",31.484375
132,Linear SVM l1,1,0.8,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 6  3]
 [ 2 14]]",0.125
133,Linear SVM l1,2,0.7916666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[19  0]
 [ 5  0]]",0.046875
134,Linear SVM l1,3,0.782608695652174,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  2]
 [ 3  3]]",0.0625
135,Linear SVM l1,4,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  0]
 [11  0]]",0.0
136,Linear SVM l1,5,0.5909090909090909,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 6]
 [3 4]]",0.078125
137,Linear SVM l1,6,0.5909090909090909,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  8]
 [ 1 13]]",0.046875
138,Linear SVM l1,7,0.2857142857142857,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 15]
 [ 0  6]]",0.0625
139,Linear SVM l1,8,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 3 12]
 [ 0  6]]",0.09375
140,Linear SVM l1,9,0.55,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  9]
 [ 0 11]]",0.015625
141,Linear SVM l1,10,1.0,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[17  0]
 [ 0  1]]",0.078125
142,Linear SVM l1,11,0.4444444444444444,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 10]
 [ 0  8]]",0.109375
143,Linear SVM l1,12,0.5882352941176471,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  5]
 [ 2 10]]",0.0625
144,Linear SVM l1,13,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 8]
 [0 8]]",0.109375
145,Linear SVM l1,14,0.1875,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 13]
 [ 0  3]]",0.046875
146,Linear SVM l1,15,0.6,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 6]
 [0 9]]",0.03125
147,Linear SVM l1,16,0.4,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 4]
 [5 1]]",0.03125
148,Linear SVM l1,17,0.9285714285714286,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 1  1]
 [ 0 12]]",0.09375
149,Linear SVM l1,18,0.7142857142857143,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  4]
 [ 0 10]]",0.046875
150,Linear SVM l1,19,0.9230769230769231,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  0]
 [ 1 12]]",0.078125
151,Linear SVM l1,20,1.0,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,[[8]],0.09375
152,Linear SVM l1,avg,0.6303246531459447,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 86 106]
 [ 33 139]]",1.3125
153,Linear SVM l1,std,0.22609845258090513,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 86 106]
 [ 33 139]]",1.3125
154,Linear SVM l2,1,0.76,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 9  0]
 [ 6 10]]",0.328125
155,Linear SVM l2,2,0.7916666666666666,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[19  0]
 [ 5  0]]",0.25
156,Linear SVM l2,3,0.782608695652174,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[16  1]
 [ 4  2]]",0.234375
157,Linear SVM l2,4,0.5,Nested,SCALER_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  0]
 [11  0]]",0.203125
