,Model,Fold,Score,CV,Version,Group,Features,Sampling,Conf_Matrix,Time
18,Baseline Most Frequent Strategy,19,0.0,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  0]
 [13  0]]",0.0
19,Baseline Most Frequent Strategy,20,0.0,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [8 0]]",0.015625
20,Baseline Most Frequent Strategy,avg,0.492500607555275,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[192   0]
 [172   0]]",0.140625
21,Baseline Most Frequent Strategy,std,0.2589254799896236,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[192   0]
 [172   0]]",0.140625
22,Baseline Prior Strategy,1,0.36,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 9  0]
 [16  0]]",0.0
23,Baseline Prior Strategy,2,0.7916666666666666,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[19  0]
 [ 5  0]]",0.0
24,Baseline Prior Strategy,3,0.7391304347826086,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[17  0]
 [ 6  0]]",0.0
25,Baseline Prior Strategy,4,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  0]
 [11  0]]",0.015625
26,Baseline Prior Strategy,5,0.6818181818181818,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  0]
 [ 7  0]]",0.015625
27,Baseline Prior Strategy,6,0.36363636363636365,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 8  0]
 [14  0]]",0.015625
28,Baseline Prior Strategy,7,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  0]
 [ 6  0]]",0.015625
29,Baseline Prior Strategy,8,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  0]
 [ 6  0]]",0.0
30,Baseline Prior Strategy,9,0.45,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 9  0]
 [11  0]]",0.0
31,Baseline Prior Strategy,10,0.9444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[17  0]
 [ 1  0]]",0.0
32,Baseline Prior Strategy,11,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[10  0]
 [ 8  0]]",0.0
33,Baseline Prior Strategy,12,0.29411764705882354,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 5  0]
 [12  0]]",0.0
34,Baseline Prior Strategy,13,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 0]
 [8 0]]",0.03125
35,Baseline Prior Strategy,14,0.8125,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[13  0]
 [ 3  0]]",0.0
36,Baseline Prior Strategy,15,0.4,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[6 0]
 [9 0]]",0.0
37,Baseline Prior Strategy,16,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 0]
 [6 0]]",0.0
38,Baseline Prior Strategy,17,0.14285714285714285,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 2  0]
 [12  0]]",0.0
39,Baseline Prior Strategy,18,0.2857142857142857,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 4  0]
 [10  0]]",0.0
40,Baseline Prior Strategy,19,0.0,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  0]
 [13  0]]",0.015625
41,Baseline Prior Strategy,20,0.0,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [8 0]]",0.015625
42,Baseline Prior Strategy,avg,0.492500607555275,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[192   0]
 [172   0]]",0.125
43,Baseline Prior Strategy,std,0.2589254799896236,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[192   0]
 [172   0]]",0.125
44,Baseline Stratified Strategy,1,0.68,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 5  4]
 [ 4 12]]",0.0
45,Baseline Stratified Strategy,2,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 8 11]
 [ 4  1]]",0.015625
46,Baseline Stratified Strategy,3,0.6521739130434783,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[13  4]
 [ 4  2]]",0.0
47,Baseline Stratified Strategy,4,0.36363636363636365,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 7]
 [7 4]]",0.0
48,Baseline Stratified Strategy,5,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 7]
 [3 4]]",0.0
49,Baseline Stratified Strategy,6,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 5]
 [7 7]]",0.015625
50,Baseline Stratified Strategy,7,0.5238095238095238,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 6]
 [4 2]]",0.015625
51,Baseline Stratified Strategy,8,0.6666666666666666,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  4]
 [ 3  3]]",0.0
52,Baseline Stratified Strategy,9,0.55,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 6]
 [3 8]]",0.0
53,Baseline Stratified Strategy,10,0.4444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 9]
 [1 0]]",0.0
54,Baseline Stratified Strategy,11,0.6111111111111112,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[6 4]
 [3 5]]",0.0
55,Baseline Stratified Strategy,12,0.5882352941176471,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 3]
 [4 8]]",0.0
56,Baseline Stratified Strategy,13,0.5625,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 4]
 [3 5]]",0.015625
57,Baseline Stratified Strategy,14,0.5625,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 6]
 [1 2]]",0.015625
58,Baseline Stratified Strategy,15,0.2,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 4]
 [8 1]]",0.015625
59,Baseline Stratified Strategy,16,0.5333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 4]
 [3 3]]",0.0
60,Baseline Stratified Strategy,17,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 0]
 [7 5]]",0.0
61,Baseline Stratified Strategy,18,0.14285714285714285,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 4]
 [8 2]]",0.0
62,Baseline Stratified Strategy,19,0.46153846153846156,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [7 6]]",0.0
63,Baseline Stratified Strategy,20,0.875,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [1 7]]",0.0
64,Baseline Stratified Strategy,avg,0.5146403127279087,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[100  92]
 [ 85  87]]",0.09375
65,Baseline Stratified Strategy,std,0.16004117532032094,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[100  92]
 [ 85  87]]",0.09375
66,Baseline Uniform Strategy,1,0.48,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 6]
 [7 9]]",0.0
67,Baseline Uniform Strategy,2,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 9 10]
 [ 2  3]]",0.0
68,Baseline Uniform Strategy,3,0.4782608695652174,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 9]
 [3 3]]",0.0
69,Baseline Uniform Strategy,4,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 7]
 [4 7]]",0.015625
70,Baseline Uniform Strategy,5,0.3181818181818182,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 5 10]
 [ 5  2]]",0.0
71,Baseline Uniform Strategy,6,0.45454545454545453,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 3]
 [9 5]]",0.015625
72,Baseline Uniform Strategy,7,0.38095238095238093,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 5 10]
 [ 3  3]]",0.0
73,Baseline Uniform Strategy,8,0.5238095238095238,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 7]
 [3 3]]",0.015625
74,Baseline Uniform Strategy,9,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 5]
 [5 6]]",0.015625
75,Baseline Uniform Strategy,10,0.5555555555555556,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[10  7]
 [ 1  0]]",0.0
76,Baseline Uniform Strategy,11,0.3888888888888889,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 6]
 [5 3]]",0.015625
77,Baseline Uniform Strategy,12,0.6470588235294118,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 1]
 [5 7]]",0.0
78,Baseline Uniform Strategy,13,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 4]
 [6 2]]",0.03125
79,Baseline Uniform Strategy,14,0.4375,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 8]
 [1 2]]",0.015625
80,Baseline Uniform Strategy,15,0.4,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 5]
 [4 5]]",0.015625
81,Baseline Uniform Strategy,16,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 4]
 [2 4]]",0.0
82,Baseline Uniform Strategy,17,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 1]
 [6 6]]",0.0
83,Baseline Uniform Strategy,18,0.5714285714285714,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 1]
 [5 5]]",0.015625
84,Baseline Uniform Strategy,19,0.5384615384615384,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [6 7]]",0.0
85,Baseline Uniform Strategy,20,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [4 4]]",0.015625
86,Baseline Uniform Strategy,avg,0.4824821712459181,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 88 104]
 [ 86  86]]",0.171875
87,Baseline Uniform Strategy,std,0.07992786634661514,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 88 104]
 [ 86  86]]",0.171875
88,Nearest Neighbors Test,1,0.48,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 8  1]
 [12  4]]",0.03125
89,Nearest Neighbors Test,2,0.6666666666666666,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[15  4]
 [ 4  1]]",0.046875
90,Nearest Neighbors Test,3,0.6956521739130435,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[13  4]
 [ 3  3]]",0.015625
91,Nearest Neighbors Test,4,0.5909090909090909,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 2]
 [7 4]]",0.0
92,Nearest Neighbors Test,5,0.5454545454545454,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 8]
 [2 5]]",0.0
93,Nearest Neighbors Test,6,0.5909090909090909,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 2  6]
 [ 3 11]]",0.078125
94,Nearest Neighbors Test,7,0.5714285714285714,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 8]
 [1 5]]",0.015625
95,Nearest Neighbors Test,8,0.5714285714285714,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[10  5]
 [ 4  2]]",0.03125
96,Nearest Neighbors Test,9,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 6]
 [4 7]]",0.03125
97,Nearest Neighbors Test,10,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[8 9]
 [0 1]]",0.0625
98,Nearest Neighbors Test,11,0.2777777777777778,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 8]
 [5 3]]",0.03125
99,Nearest Neighbors Test,12,0.4117647058823529,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 3]
 [7 5]]",0.0
100,Nearest Neighbors Test,13,0.25,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 4]
 [8 0]]",0.0625
101,Nearest Neighbors Test,14,0.25,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[4 9]
 [3 0]]",0.0
102,Nearest Neighbors Test,15,0.4666666666666667,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 6]
 [2 7]]",0.015625
103,Nearest Neighbors Test,16,0.5333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 2]
 [5 1]]",0.015625
104,Nearest Neighbors Test,17,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 2]
 [5 7]]",0.0
105,Nearest Neighbors Test,18,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 1]
 [6 4]]",0.0
106,Nearest Neighbors Test,19,0.3076923076923077,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [9 4]]",0.015625
107,Nearest Neighbors Test,20,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [5 3]]",0.0
108,Nearest Neighbors Test,avg,0.47923417510310096,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[104  88]
 [ 95  77]]",0.453125
109,Nearest Neighbors Test,std,0.12720651283189352,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[104  88]
 [ 95  77]]",0.453125
110,Nearest Neighbors,1,0.52,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[5 4]
 [8 8]]",1.25
111,Nearest Neighbors,2,0.75,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[18  1]
 [ 5  0]]",1.046875
112,Nearest Neighbors,3,0.6956521739130435,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[16  1]
 [ 6  0]]",1.046875
113,Nearest Neighbors,4,0.5909090909090909,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[10  1]
 [ 8  3]]",1.03125
114,Nearest Neighbors,5,0.6363636363636364,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[14  1]
 [ 7  0]]",0.890625
115,Nearest Neighbors,6,0.36363636363636365,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 7  1]
 [13  1]]",1.125
116,Nearest Neighbors,7,0.3333333333333333,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 3 12]
 [ 2  4]]",1.234375
117,Nearest Neighbors,8,0.47619047619047616,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[9 6]
 [5 1]]",1.171875
118,Nearest Neighbors,9,0.3,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 6]
 [8 3]]",1.125
119,Nearest Neighbors,10,0.6111111111111112,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[10  7]
 [ 0  1]]",1.09375
120,Nearest Neighbors,11,0.6111111111111112,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[6 4]
 [3 5]]",1.078125
121,Nearest Neighbors,12,0.17647058823529413,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 2  3]
 [11  1]]",1.015625
122,Nearest Neighbors,13,0.1875,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[3 5]
 [8 0]]",1.125
123,Nearest Neighbors,14,0.625,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 6]
 [0 3]]",1.03125
124,Nearest Neighbors,15,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 6]
 [0 9]]",0.984375
125,Nearest Neighbors,16,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 2]
 [4 2]]",1.046875
126,Nearest Neighbors,17,0.35714285714285715,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[1 1]
 [8 4]]",1.234375
127,Nearest Neighbors,18,0.35714285714285715,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 4]
 [5 5]]",1.09375
128,Nearest Neighbors,19,0.8461538461538461,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  0]
 [ 2 11]]",1.0625
129,Nearest Neighbors,20,0.375,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 0]
 [5 3]]",1.25
130,Nearest Neighbors,avg,0.5006358722621511,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[121  71]
 [108  64]]",21.9375
131,Nearest Neighbors,std,0.18081462927288333,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[121  71]
 [108  64]]",21.9375
132,Linear SVM l1,1,0.76,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 9  0]
 [ 6 10]]",0.046875
133,Linear SVM l1,2,0.7916666666666666,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[19  0]
 [ 5  0]]",0.046875
134,Linear SVM l1,3,0.782608695652174,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[16  1]
 [ 4  2]]",0.09375
135,Linear SVM l1,4,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[11  0]
 [11  0]]",0.046875
136,Linear SVM l1,5,0.6363636363636364,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[14  1]
 [ 7  0]]",0.03125
137,Linear SVM l1,6,0.36363636363636365,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 5  3]
 [11  3]]",0.046875
138,Linear SVM l1,7,0.2857142857142857,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 15]
 [ 0  6]]",0.0
139,Linear SVM l1,8,0.42857142857142855,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 4 11]
 [ 1  5]]",0.125
140,Linear SVM l1,9,0.55,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  9]
 [ 0 11]]",0.046875
141,Linear SVM l1,10,0.9444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[16  1]
 [ 0  1]]",0.03125
142,Linear SVM l1,11,0.4444444444444444,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 10]
 [ 0  8]]",0.03125
143,Linear SVM l1,12,0.35294117647058826,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[2 3]
 [8 4]]",0.078125
144,Linear SVM l1,13,0.5,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 8]
 [0 8]]",0.078125
145,Linear SVM l1,14,0.1875,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0 13]
 [ 0  3]]",0.109375
146,Linear SVM l1,15,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[0 6]
 [0 9]]",0.03125
147,Linear SVM l1,16,0.6,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[7 2]
 [4 2]]",0.09375
148,Linear SVM l1,17,0.8571428571428571,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 2  0]
 [ 2 10]]",0.078125
149,Linear SVM l1,18,0.7142857142857143,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  4]
 [ 0 10]]",0.046875
150,Linear SVM l1,19,0.8461538461538461,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 0  0]
 [ 2 11]]",0.03125
151,Linear SVM l1,20,1.0,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,[[8]],0.078125
152,Linear SVM l1,avg,0.6072736779773226,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[105  87]
 [ 61 111]]",1.1875
153,Linear SVM l1,std,0.22093963823469862,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[105  87]
 [ 61 111]]",1.1875
154,Linear SVM l2,1,0.56,Nested,SIMPLE_all_groups_f_MG_BPM_30s_binary_Manual,All,AIxVR,30,"[[ 8  1]
 [10  6]]",0.359375
