from,to,name,conf
351360,353200,"Aber jetzt habe ich sie wieder im Griff, meine Hände.",0.79173607
357240,358600,"Ja, das ist komisch.",0.5115357
362960,366400,"Das reicht ja, jetzt kannst du mit der anderen Hand dann jeweils das auswählen.",0.6225101
379600,380040,ja,1.0
383080,383720,Total.,0.733
397480,397840, Stimmt.,0.838
398680,399920,"Auch so Strahlensätze, ne?",0.61402804
400040,403880,"Wenn du jetzt irgendwie einen Abstand von der Wand oder so bestimmst, die Höhe von der Wand bestimmst.",0.6812645
404760,407920,"Und irgendwie eine Laterne vorne dran stehen lässt, die zwei Meter hoch ist.",0.7097072
408000,409080,Das sind ja so diese,0.60011995
410000,410600, Aufgaben.,1.0
416680,417040,ja,1.0
429080,429360, Voll.,0.603
430360,436280,"Also ich würde halt auch grundsätzlich, du kannst ja auch super in so einem Klassenzimmer an der großen Leinwand zum Beispiel mal ",0.7398803
437320,439200,GeoGebra-Animationen oder so laufen lassen.,1.0
440240,444520,Das kann man halt natürlich auch immer alles ganz normal im Klassenzimmer über den Beamer machen.,0.7530927
445280,454520," Ich nehme auf jeden Fall mit, so für den späteren Lehrberuf, dass man halt da glaube ich mal ein bisschen durchmischt, weil ich glaube, dass es den Kindern halt unheimlich Spaß macht, mal so eine Brille aufzusetzen.",0.71963054
454520,455440,Auch wenn es vielleicht ,0.7679966
456560,459440,"eben, wie wir gerade rausfinden, auch wenn es vielleicht so ",1.0
460480,471800,"didaktisch gar nicht immer so das Megatool ist in unseren Fächern, kann man aber trotzdem ja mal sagen, wir machen das jetzt mal ein, zwei Stunden, weil ich denke, dann ist einfach auch so die Motivation wieder ein bisschen aufgetankt.",1.0
484040,484480,Ja.,0.704
487480,487720,Total.,0.509
489640,493280," Ja, aber jetzt kommen wir nochmal zu den Sprachfächern, Englisch zum Beispiel.",0.63955295
493600,510120,"Da wir jetzt das Unterrichtsbeispiel uns gerade durchgelesen haben, muss ich schon sagen, ich sehe da schon Potenzial, weil angenommen, ich würde jetzt mit dir irgendwie hier so auf Englisch reden und du hast vielleicht sogar ein Mikrofon hängen, wo dir ein bisschen angezeigt wird, wie die Aussprache ist, ob sie eher gut oder schlecht ist, was man vielleicht verbessern könnte.",0.71505773
511200,512960,Die Möglichkeiten sehe ich tatsächlich ,0.8967118
513880,514280,sehr ,1.0
514919,515560,vorhanden.,1.0
524360,524760,mhh,1.0
531760,532040,mhh,1.0
569920,570200,mhh,1.0
611960,613840, Also wenn ich mir das vorstellen kann,0.8176188
614560,616400,"wenn ich mir das so vorstelle, dass man im mhh",1.0
616920,626920," Geschichtsunterricht vielleicht wirklich dann Animationen oder Simulationen von den, vielleicht zum Beispiel auch so vom Krieg oder so noch hat, wo man so durchgehen kann.",1.0
637640,641920,"Da war man halt wirklich in so einem Bienenstock drin und ich fand, auch wenn es nur eine Biene war, ich fand das ziemlich, ",0.634379
642480,644120,schon so ein bisschen angsteinflößend.,1.0
652960,662320,"Aber das Potenzial ist halt voll da, also wenn du dann da so durchnavigieren kannst und Texte eingeblendet werden oder jemand vorspricht, was halt da so passiert ist.",0.77905524
674920,675040,"Da wir jetzt das Unterrichtsbeispiel uns gerade durchgelesen haben, muss ich schon sagen, ich sehe da schon Potenzial, weil angenommen, ich würde jetzt mit dir irgendwie hier so auf Englisch reden und du hast vielleicht sogar ein Mikrofon hängen, wo dir ein bisschen angezeigt wird, wie die Aussprache ist, ob sie eher gut oder schlecht ist, was man vielleicht verbessern könnte.",0.71505773
553480,553800,Total.,0.507
582560,583000,"Ja, ja.",0.13090454
587680,587960,total,1.0
607000,607400,ja,1.0
627280,635080,"Also das ist natürlich kritisch, weil es kann natürlich dazu führen, ich erinnere mich da gerade so ein bisschen an diese Bienensimulation von letzter Woche, ich weiß nicht, ob du dir die angeguckt hast.",0.61817306
645040,648840,"Und da muss man natürlich immer vorsichtig sein, dass es dann nicht zu viel wird für manche.",0.830312
662880,665440,"Ich glaube, das bleibt halt einfach so krass in Erinnerung.",0.8215359
669200,669320,ja,1.0
