,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
19,Nearest Neighbors,std,0.1860615013245144,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,std,60,"[[39 10]
 [19 11]]",4.8125
20,Logistic Regression,1,0.8333333333333334,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_03,60,"[[10  0]
 [ 2  0]]",0.484375
21,Logistic Regression,2,0.6363636363636364,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_07,60,"[[7 0]
 [4 0]]",0.03125
22,Logistic Regression,3,0.45454545454545453,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_05,60,"[[5 0]
 [6 0]]",0.03125
23,Logistic Regression,4,0.8181818181818182,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_04,60,"[[9 0]
 [2 0]]",0.046875
24,Logistic Regression,5,0.5555555555555556,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_11,60,"[[0 4]
 [0 5]]",0.03125
25,Logistic Regression,6,1.0,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_06,60,[[9]],0.03125
26,Logistic Regression,7,0.6666666666666666,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_02,60,"[[1 3]
 [0 5]]",0.046875
27,Logistic Regression,8,0.2857142857142857,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,dyad_10,60,"[[1 0]
 [5 1]]",0.015625
28,Logistic Regression,avg,0.6562950937950938,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,avg,60,"[[42  7]
 [19 11]]",0.734375
29,Logistic Regression,std,0.21341545506355022,Nested,SCALER_dyads_f_MG_1DG_60s_binary_all_groups_avg_separated_with_group_name_Manual,Dyads,AIxVR,std,60,"[[42  7]
 [19 11]]",0.734375
