,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
10,Baseline Uniform Strategy,11,0.7142857142857143,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.0
11,Baseline Uniform Strategy,12,0.5,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [2 2]]",0.0
12,Baseline Uniform Strategy,avg,0.4942765567765568,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[24 24]
 [28 30]]",0.03125
13,Baseline Uniform Strategy,std,0.16589590886114677,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[24 24]
 [28 30]]",0.03125
14,Nearest Neighbors,1,0.46153846153846156,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[2 3]
 [4 4]]",0.578125
15,Nearest Neighbors,2,0.36363636363636365,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[0 7]
 [0 4]]",0.5625
16,Nearest Neighbors,3,0.18181818181818182,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[0 9]
 [0 2]]",0.40625
17,Nearest Neighbors,4,0.36363636363636365,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[2 2]
 [5 2]]",0.484375
18,Nearest Neighbors,5,0.4,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[0 4]
 [2 4]]",0.328125
19,Nearest Neighbors,6,0.375,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[0 5]
 [0 3]]",0.328125
20,Nearest Neighbors,7,0.5,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[0 4]
 [0 4]]",0.46875
21,Nearest Neighbors,8,0.5,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [1 4]]",0.5
22,Nearest Neighbors,9,0.25,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[0 6]
 [0 2]]",0.515625
23,Nearest Neighbors,10,0.2857142857142857,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [4 2]]",0.359375
24,Nearest Neighbors,11,0.7142857142857143,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.296875
25,Nearest Neighbors,12,0.25,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [3 1]]",0.328125
26,Nearest Neighbors,avg,0.3871357808857809,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[ 4 44]
 [21 37]]",5.15625
27,Nearest Neighbors,std,0.13829641873697482,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[ 4 44]
 [21 37]]",5.15625
28,Logistic Regression,1,0.7692307692307693,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_01,60,"[[4 1]
 [2 6]]",0.078125
29,Logistic Regression,2,0.45454545454545453,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_13,60,"[[1 6]
 [0 4]]",0.03125
30,Logistic Regression,3,0.18181818181818182,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_06,60,"[[0 9]
 [0 2]]",0.09375
31,Logistic Regression,4,0.45454545454545453,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_05,60,"[[4 0]
 [6 1]]",0.0625
32,Logistic Regression,5,0.5,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_14,60,"[[4 0]
 [5 1]]",0.0625
33,Logistic Regression,6,0.375,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_12,60,"[[0 5]
 [0 3]]",0.03125
34,Logistic Regression,7,0.5,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_09,60,"[[3 1]
 [3 1]]",0.03125
35,Logistic Regression,8,0.625,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_07,60,"[[0 3]
 [0 5]]",0.046875
36,Logistic Regression,9,0.625,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_02,60,"[[3 3]
 [0 2]]",0.078125
37,Logistic Regression,10,0.8571428571428571,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_10,60,"[[0 1]
 [0 6]]",0.046875
38,Logistic Regression,11,0.7142857142857143,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_08,60,"[[0 0]
 [2 5]]",0.078125
39,Logistic Regression,12,0.75,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,triad_11,60,"[[0 0]
 [1 3]]",0.0625
40,Logistic Regression,avg,0.567214035964036,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,avg,60,"[[19 29]
 [19 39]]",0.703125
41,Logistic Regression,std,0.18404908224783484,Nested,SIMPLE_triads_f_MG_1DG_BPM_BDM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIED,std,60,"[[19 29]
 [19 39]]",0.703125
