,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time,Score_on_dyads,Score_on_triads
16,Baseline Uniform Strategy,17,0.14285714285714285,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 1]
 [5 1]]",0.015625,0.14285714285714285,0.0
17,Baseline Uniform Strategy,18,0.5714285714285714,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [3 4]]",0.0,0.0,0.5714285714285714
18,Baseline Uniform Strategy,19,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[1 0]
 [4 2]]",0.0,0.0,0.42857142857142855
19,Baseline Uniform Strategy,20,0.25,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",0.0,0.0,0.25
20,Baseline Uniform Strategy,avg,0.4346719946719947,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[42 55]
 [48 40]]",0.078125,0.4591450216450217,0.4183566433566434
21,Baseline Uniform Strategy,std,0.12249335499468783,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[42 55]
 [48 40]]",0.078125,0.14614884380670815,0.10051154300729664
22,Nearest Neighbors,1,0.5384615384615384,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[3 2]
 [4 4]]",1.34375,0.0,0.5384615384615384
23,Nearest Neighbors,2,0.8333333333333334,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[10  0]
 [ 2  0]]",1.75,0.8333333333333334,0.0
24,Nearest Neighbors,3,0.36363636363636365,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[4 5]
 [2 0]]",1.78125,0.36363636363636365,0.0
25,Nearest Neighbors,4,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [6 0]]",1.3125,0.45454545454545453,0.0
26,Nearest Neighbors,5,0.36363636363636365,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[3 4]
 [3 1]]",1.453125,0.36363636363636365,0.0
27,Nearest Neighbors,6,0.18181818181818182,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",1.5625,0.0,0.18181818181818182
28,Nearest Neighbors,7,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[1 3]
 [2 5]]",1.828125,0.0,0.5454545454545454
29,Nearest Neighbors,8,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[1 6]
 [0 4]]",1.53125,0.0,0.45454545454545453
30,Nearest Neighbors,9,0.6,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[3 1]
 [3 3]]",1.375,0.0,0.6
31,Nearest Neighbors,10,0.8888888888888888,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[8 1]
 [0 0]]",1.65625,0.8888888888888888,0.0
32,Nearest Neighbors,11,0.6666666666666666,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[1 3]
 [0 5]]",1.515625,0.6666666666666666,0.0
33,Nearest Neighbors,12,0.4444444444444444,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[2 2]
 [3 2]]",1.703125,0.4444444444444444,0.0
34,Nearest Neighbors,13,0.625,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",1.34375,0.0,0.625
35,Nearest Neighbors,14,0.375,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[2 2]
 [3 1]]",1.578125,0.0,0.375
36,Nearest Neighbors,15,0.75,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[5 0]
 [2 1]]",1.71875,0.0,0.75
37,Nearest Neighbors,16,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[3 3]
 [1 1]]",1.5625,0.0,0.5
38,Nearest Neighbors,17,0.2857142857142857,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 1]
 [4 2]]",1.4375,0.2857142857142857,0.0
39,Nearest Neighbors,18,0.7142857142857143,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [2 5]]",1.578125,0.0,0.7142857142857143
40,Nearest Neighbors,19,0.42857142857142855,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [3 3]]",1.328125,0.0,0.42857142857142855
41,Nearest Neighbors,20,0.25,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",1.59375,0.0,0.25
42,Nearest Neighbors,avg,0.5132001332001332,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[51 46]
 [43 45]]",30.96875,0.537608225108225,0.496928071928072
43,Nearest Neighbors,std,0.186952022032094,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[51 46]
 [43 45]]",30.96875,0.21420475411126166,0.16431888662637828
44,Logistic Regression,1,0.9230769230769231,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_01,60,"[[4 1]
 [0 8]]",0.25,0.0,0.9230769230769231
45,Logistic Regression,2,0.8333333333333334,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_03,60,"[[10  0]
 [ 2  0]]",0.125,0.8333333333333334,0.0
46,Logistic Regression,3,0.8181818181818182,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_04,60,"[[9 0]
 [2 0]]",0.234375,0.8181818181818182,0.0
47,Logistic Regression,4,0.45454545454545453,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_05,60,"[[5 0]
 [6 0]]",0.15625,0.45454545454545453,0.0
48,Logistic Regression,5,0.6363636363636364,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_07,60,"[[7 0]
 [4 0]]",0.1875,0.6363636363636364,0.0
49,Logistic Regression,6,0.18181818181818182,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",0.265625,0.0,0.18181818181818182
50,Logistic Regression,7,0.5454545454545454,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_05,60,"[[3 1]
 [4 3]]",0.21875,0.0,0.5454545454545454
51,Logistic Regression,8,0.2727272727272727,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_13,60,"[[0 7]
 [1 3]]",0.15625,0.0,0.2727272727272727
52,Logistic Regression,9,0.6,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_14,60,"[[0 4]
 [0 6]]",0.078125,0.0,0.6
53,Logistic Regression,10,0.8888888888888888,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_06,60,"[[8 1]
 [0 0]]",0.109375,0.8888888888888888,0.0
54,Logistic Regression,11,0.5555555555555556,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_11,60,"[[0 4]
 [0 5]]",0.25,0.5555555555555556,0.0
55,Logistic Regression,12,0.3333333333333333,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_02,60,"[[1 3]
 [3 2]]",0.125,0.3333333333333333,0.0
56,Logistic Regression,13,0.625,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",0.1875,0.0,0.625
57,Logistic Regression,14,0.5,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_09,60,"[[3 1]
 [3 1]]",0.125,0.0,0.5
58,Logistic Regression,15,0.375,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_12,60,"[[0 5]
 [0 3]]",0.109375,0.0,0.375
59,Logistic Regression,16,0.25,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_02,60,"[[0 6]
 [0 2]]",0.21875,0.0,0.25
60,Logistic Regression,17,0.2857142857142857,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,dyad_10,60,"[[0 1]
 [4 2]]",0.21875,0.2857142857142857,0.0
61,Logistic Regression,18,0.8571428571428571,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_08,60,"[[0 0]
 [1 6]]",0.296875,0.0,0.8571428571428571
62,Logistic Regression,19,0.8571428571428571,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_10,60,"[[0 1]
 [0 6]]",0.09375,0.0,0.8571428571428571
63,Logistic Regression,20,1.0,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,triad_11,60,[[4]],0.125,0.0,1.0
64,Logistic Regression,avg,0.5896639471639473,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,avg,60,"[[50 47]
 [30 58]]",3.53125,0.6007395382395382,0.5822802197802197
65,Logistic Regression,std,0.24930316917947126,Nested,SCALER_all_groups_f_MG_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,All,AIxVR,std,60,"[[50 47]
 [30 58]]",3.53125,0.21789947046135363,0.26794968223803056
