from,to,name,conf
381360,386720,"Aber wenn quasi nur das Klassenzimmer rekonstruiert wird, weiß ich nicht, ob man dann dafür VR braucht.",0.70134467
390760,391440,ja genau richtig.,1.0
393280,399120," Ja, also zum Beispiel im Biologieunterricht, wenn man dann wirklich im Urwald steht und dann irgendwelche Pflanzen bestimmt oder sowas.",0.73986393
402920,403920,ja genau richtig.,1.0
404320,404440,ja ,1.0
406360,408200,"Da wird das Sinn ergeben, ja.",0.62604266
408240,415480,"Zum Beispiel in Australien, wenn man in so einem Outback wohnt, dann könnte man in den Unterricht quasi gehen, aber man muss sich nicht...",0.5168141
416880,435240," Ja, da gibt es, und da ist es generell irgendwie, ich meine, wenn man so Konferenzen macht, die so weltweit sind, ist es natürlich netter, wenn man irgendwie so im Stuhlkreis sitzt, als vor dem Computer mit der Leinwand, aber ich merke halt jetzt gerade selber, ich bin aufs Mundbild angewiesen, weil ich hörgeschädigt bin, und von den Avataren bewegt sich zwar der Mund, aber es stimmt überhaupt nicht.",0.56237185
436000,438240,Also das ist halt immer so ein bisschen die Frage.,0.29657605
443120,443240,ja ,1.0
445160,447360," Das kann ich nachempfinden, ja.",0.7918465
447720,448920, ich finde es auch ein bisschen.,1.0
450520,456800,"genau Okay, also noch mal kurz zur ursprünglichen Frage zurück, wie man das einsetzen könnte in unseren Unterrichtsfächern, korrekt?",0.7578021
456840,458080,"Das war die Frage, oder?",0.7742203
459200,459760,Okay.,0.593
460120,461400,Habt ihr da noch Ideen?,0.61719257
475880,476320,ja,1.0
478400,486840," Und ich glaube, das Fazit bei uns wäre, dass es im Unterricht selber wahrscheinlich nicht so viel Sinn macht, aber im Wirtschaftsbereich an sich schon, ",0.8050898
487360,487880, oder?,1.0
500080,501960,"Ja, da stimme ich dazu.",0.6073212
502840,503280,genau.,1.0
504920,510720," Okay, wir haben noch zwei Minuten, wir können noch ganz viele Beispiele diskutieren.",0.6422244
514480,515039,aber ich,1.0
515120,515480,oh entschuldigung,1.0
529800,529920,ja.,1.0
540480,540600, ja,1.0
542160,554280,"Dafür ist es halt genial im Prinzip, weil man es halt einfach wirklich so in Echtgröße auch mal in eine Lagerhalle stellen kann, das Produkt, sei es eine Riesenmaschine oder was auch immer, wenn man sich das erstmal anschauen kann oder irgendwie die Innenausrichtung von",0.664476
555680,559440, ach weiß ich nicht von irgendeinem Saal oder wie auch immer.,0.66567004
559520,567640,"Zum Beispiel in der Hochzeitsbranche wäre sowas bestimmt auch klasse, wenn man da dann schon mal zeigen könnte, wie etwas aussehen soll oder so keine ahnung.",0.6523838
570360,570880,ja genau,1.0
574920,580160," Richtig, man muss halt nur einmal die Welt quasi aufsetzen, das einmal programmieren und dann halt so die ganzen Gegenstände.",0.6427015
580520,586520,"Wobei ich inzwischen glaube ich, ich bin mir nicht sicher, ob das jetzt für VR wäre, aber da kann man glaube ich auch schon so Gegenstände einkaufen.",0.723995
586560,588920,Also man muss gar nicht mehr alles selber programmieren.,0.77340853
589640,594640,"Sondern man könnte sich jetzt irgendwie die Top-Pflanze, die da hinten steht, auch irgendwo einkaufen und dann da hinstellen, rein theoretisch.",0.76402587
595920,596320,also das ist,1.0
596960,597080,ja,1.0
603800,604240, Ja.,0.272
604840,605280,das stimmt.,1.0
610320,611600,Ich auch nicht. ja,0.6782801
613120,614480,ja ich stimm dir vollkommen zu,1.0
614560,617280,"Und ich merke auch irgendwie, dass es so 0,0 barrierefrei ist.",0.7277215
617320,620960,"Also irgendwie schafft es mehr Barrieren, als dass es irgendwie hilft.",0.70798767
621040,623320,Also sei es mit dem Mondbild oder das...,0.74822843
623800,631880, quasi die Aufgabenstellungen nur wenig verschriftlicht werden oder lauter solche Sachen oder das eingeschränkte Gesichtsfeld ist ja auch ein Riesenproblem.,0.6857532
634560,634680,ja.,1.0
639520,640160,ja genau,1.0
642320,642800,Ja.,0.724
643360,646000,"Und das ist auch irgendwie nicht so ganz klar gewesen, wo man jetzt was hinschaut.",0.5387416
648440,649040,ja genau,1.0
649520,651280,"Witzig finde ich eigentlich, was mit deiner",0.0
