from,to,name,conf
570800,572400,Also quasi.,0.6853101
573000,574000,Aber...,0.74342453
577000,577880, Ja.,1.0
578480,580240,"Oder gut, man könnte vielleicht so sagen...",0.78721935
584240,584840,so,1.0
585840,589920, dass Medien eigentlich schon grundsätzlich für die Freizeit da sind,0.7877677
590920,593880, und deswegen das in der Schule eigentlich keine Rolle spielt.,1.0
594520,596680,Aber das ist ja eigentlich schon auch,0.56152177
598120,600520,", diese Denkweise ist ja schon ein bisschen überholt, denke ich.",1.0
602560,606600," Weil es ja eben, was wir ja gerade eben so besprechen, halt eben ",0.76609063
608000,613280," mehr als, also eben diese Medien und dieses Mixed Reality und mehr als ",1.0
614240,614920, Freizeit.,1.0
615800,618520,"So, es hat eine größere Bedeutung eben als",0.7854498
619520,622200," als, als Freizeit.",1.0
622640,626480,"Gut, dann können wir sagen, eben vielleicht sollte es eben nicht so sein.",0.7114677
627000,628720,Und deswegen...,0.79143035
631160,634720," Und deswegen macht man eben weniger mit Medien, um zu zeigen, es geht auch anders.",0.9176205
636520,638640,"Oder gut, es ist ja dann Mediendidaktik quasi.",0.78496784
640400,641080,ähh,1.0
641960,642640,ähh,1.0
643640,645560,"fällt eher so in diese Richtung, ",1.0
649840,651080,"dass man wieder halt mehr schaut, ",1.0
653200,656160,dass man diese Medien quasi nicht braucht im Leben.,1.0
659840,660720,Alternativen zeigt.,0.87318385
663720,666160," Das wäre vielleicht etwas dagegen, ich weiß nicht.",0.08578696
684800,685520,Genau.,0.843
704200,704640,ja,0.843
707680,708560," Genau, ja.",0.8726076
708960,710160,Das ist ja eh so n ,0.7867474
712600,714640,"so ne Wunschvorstellung, dass man das",1.0
715520,718480,dass man da mehr fächerübergreifend und mehr ,1.0
719720,720520,mehr verbindet.,1.0
727640,729120,"Aber das ist ein gutes Beispiel, finde ich.",0.6931054
738880,751560," Ja, was mir auch so jetzt bei dieser ersten Aufgabe eingefallen ist, ist so vielleicht irgendwie Thema zum Beispiel Werbung, Wirtschaft in Recht zum Beispiel, wie Werbung funktioniert, ",0.78699446
752920,753840,ähh,1.0
756160,763720,"genau was ja dann auch eine Art von Medium ist, würde ich sagen, oder auch Psychologie ja eigentlich.",1.0
771240,771760, Vielleicht.,0.241
774320,783400,"Denkst du, es gibt Fächer, wo es irgendwie wahrscheinlich schwierig wird, Medienpädagogik einzubauen?",0.52452
787120,788080,ja wahrscheinlich,0.39218712
791560,792880,"Wahrscheinlich schon, ja.",0.39218712
795280,796240,genau,0.39218712
796360,797960,"Stimmt, ja, da vor allem Mediendidaktik.",0.5587424
804960,831200," Aber ja, das ist dann vielleicht auch so ein Problem, wenn man sich so überlegt, okay, man sagt jetzt ja, wir wollen mehr Medienpädagogik und man macht das auch in den Lehrplaner rein und dann kommen halt die Mathelehrer und sagen, ja, keine Ahnung, wie bringe ich meinen Stoff durch, wie soll ich das überhaupt einbauen, ohne jetzt komplett vom Thema wegzugehen.",0.5624273
832600,833800,"Das ist vielleicht ein ganz guter Punkt, ja.",0.5016155
854120,856360, Ich habe die ganze Zeit mit der Wand geredet.,0.2923267
856600,857800,Ich habe die ganze Zeit mit der Wand geredet.,0.25413474
