from,to,name,conf
278120,279040,und es nicht mehr so ,1.0
279680,283320,"schwierig ist für sie, sie könnten halt auch einfach,",1.0
284160,285160, Man könnte ja auch ,0.7214066
285920,290920,"ihnen das aufsetzen und sie könnten sich da halt alleine drin flüchten und kein anderer so, weißt du?",1.0
291880,294760,"Das könnte man ja auch machen, dass man so ein virtuelles Publikum davor setzt oder sowas.",0.5950973
296600,296840,Weißt du?,0.25068507
298240,299320,So ein virtuelles Klassenzimmer.,0.44756147
300640,302400,Gibt doch sogar virtuelles Klassenzimmer.,0.5276606
302960,303960,So quasi.,0.9444522
304200,305720,Und man denen darüber die Distanz nimmt.,0.84796154
307000,307880,Oder die Angst nimmt.,0.887306
309040,311280,"Nicht die Distanz, man distanziert sich ja darüber.",0.77987033
316320,316720, Ja.,0.883
318280,329920,"Das Ding ist die Frage, ja, der Aufwand, beziehungsweise du musst ja auch erstmal die Brille organisieren, weil mit so einem Google Cardboard ist es nicht so, dass sie dann die ganze Zeit dieses Ding vorhalten müssen und dann ihr Gedicht auch sagen müssen.",0.48063818
341320,345800," Das mit dem Bundestag finde ich auch gut, dass man so einen Bundestag einfach erstellt und darüber erzählt, um halt so eine, ",0.695487
346680,350120," vor allem wenn du dann irgendwelche Diskussionen machst, um so Debatten zu simulieren.",1.0
350240,351080,"Oder so, weißt du?",0.48698926
352520,354880,Dann hast du so eine Art auch Roleplay kannst du machen vielleicht.,0.4840193
355560,360960,"Der eine ist der Bundespräsident, der andere ist der Bundeskanzler, dann ist einer der Bundestagsabgeordnete so eine Art und die dann miteinander sprechen.",0.5627767
361080,361600,Oder irgendwie sowas.,0.33886147
361600,362160,Ja.,0.484
363600,364480,Das kann ich mir auch gut vorstellen.,0.6033776
365640,367880,"Und die Geschichte halt, ja, Geschichte kannst du halt dafür auch",0.3749221
368640,370840," Auch für Diskussionen, um Orte zu simulieren ",0.8456504
371800,375480,"und dorthin zu reisen, darüber zu reden,",1.0
376200,378360," dort zu diskutieren, auch so dieses Roleplay und sowas.",1.0
379320,380560,Kann ich mir auch gut vorstellen.,0.5796721
380640,382200,"Auch so ein Präsentieren, so weißt du, ",0.49858874
383320,384760,wieder mit Leuten mit Lampenfieber und sowas.,1.0
384880,386360,"Ich denke mal, dafür ist das ganz gut gemacht sogar.",0.6859088
389560,393000, damit man die Lernvoraussetzungen vor allem so gleich wie möglich hält.,0.92261744
393040,395800,"Du merkst, jemand hat die Lernauswirkungen",0.67648053
396760,398120," im Thema Bewertung, weißt du?",1.0
399640,406360,"Sodass halt so Störfaktoren auseinandergenommen werden, also rausgenommen werden, um eine gute Bewertung zu machen.",0.74497724
409120,410920,Hast du noch eine Idee für Unterricht an sich?,0.5165029
410960,412000,Also Englisch?,0.7152384
412080,412760,Ja?,0.744
412840,414040,Englisch war ja auch mit diesen...,0.4842137
423000,424000, Antworten?,1.0
430560,432400,Bei Chat-GPT das Beispiel mit den Antworten?,1.0
439160,439680, haha,1.0
453640,457160,"Wenn es gute Lern-Apps dafür gibt, könnte man das auf jeden Fall machen.",0.580564
465400,465640,mhhh,1.0
467320,469120,"Naja, nee, ich würde schon...",0.60575616
472200,477760," Also mit einem guten Avatar könnte es funktionieren, aber man könnte auch darüber sprechen mit anderen Leuten, so weißt du.",0.0
477800,479720,Du kannst ja auch so ein Unterrichtsgespräch machen.,0.3518616
479840,482240,"Aber wie du schon sagst, in Wirklichkeit ist das der Aufwand wert.",0.4624605
483160,488280,"Man muss halt mit den Schülern schon mal das gemacht haben, um das öfter einzubauen, so weißt du.",0.6715871
489240,491520,"Es könnte halt auch ganz cool sein, wenn es mal ist.",0.75670546
491560,493200,"Wenn du es öfter machst, ist es glaube ich auch doof.",0.3110189
500480,505440,"Dieses Motivationale und das Ding ist, inwiefern lenkt auch diese Welt hier ab?",0.59044105
505720,508280,"Weil ich meine, das beste Beispiel ist ja das, was wir gerade haben mit den ganzen Händen.",0.0
509240,509480,Ja,1.0
509880,513080,"Ich gucke die ganze Zeit drüber, weil die Hände, die fliegen die ganze Zeit weg.",0.48515025
520080,520840," Ja, deswegen.",0.3754837
520960,526240,"Und ich glaube, das würde sich halt eher für höhere Klassen eignen, wo es noch nicht so ist mit diesen... In der 5. und 6.",0.744955
526760,533360,"In der 5. und 6. Klasse, ich glaube, da würdest du den Effekt verlieren, weil sich alle drüber lustig machen würden. So weißt du. Die würden halt nur Quatsch machen.",0.6886203
534880,536280,In der 10. wäre es dann schon wieder was anderes.,0.38907835
537880,538640,Stimmst du mir zu?,0.0
547920,548760," Ja, dass die halt, ",0.6702211
549680,551960,"dass die halt,",1.0
553080,554120," ähm, dass die mit den, ",1.0
554960,560200,"dass man das eher in der höheren Klasse machen könnte, als in der geringeren, also niedrigeren Klassestufe.",1.0
561160,562520,Weil die dann nicht so viel Quatsch machen.,0.7344649
563720,565000,So hab ich das gesagt.,0.41795313
570400,579000, Also die in der siebten können da glaube ich mit erstens verantwortungsbewusster oder achte erstens verantwortungsbewusster umgehen und zweitens geht bei ihnen der Lerneffekt wahrscheinlich nicht komplett flöten.,0.7214446
580920,585280,"Man könnte es aber in der fünften, sechsten Klasse dazu benutzen, um die schon mal anzueignen.",0.7797514
586560,587760,"Das VR-Medium, weißt du?",0.43805295
591720,599400,"Ja, aber das Ding ist im Gymnasium, jetzt zur Schulform im Gymnasium, ist es halt schwierig sowas zu machen, weil du bist ja nur Fachlehrer und kein Klassenlehrer.",0.6832173
601160,604520," Das heißt, du kannst dem ja nicht in irgendeiner anderen Stunde mal schnell VR beibringen, weißt du?",0.7737114
605080,605440,"So, weißt du?",0.41691303
605480,606680,Du musst ja den Stoff irgendwie durchbringen.,0.5028103
614440,615440,"Ja, das würde gehen.",0.5254579
615520,618200,"Aber inwiefern muss er dann auch seinen Stoff durchbringen, so weißt du, wie ich meine?",0.4246105
620160,622880,"Das ist vielleicht... Also, das Aneignen ist schwierig.",0.7334145
622960,625000,"Das zu benutzen ist gut, aber das Aneignen ist schwierig.",0.73278207
625080,626640,Du musst halt eine Stunde dafür verschwenden.,0.49985665
628840,629440,"Ja, genau.",0.42341942
630720,635040," um alles auszubauen, dann hast du immer wieder diese Schwierigkeiten, das was wir bei unserem Unterrichtsbeispiel hatten, von letzter Woche",0.6862936
635680,641880,", mit dem WLAN und sowas, weißt du, wenn das nicht stabil ist, ",1.0
643160,658960,"dann fliegen die raus, jedes Mal müssen sie sich wahrscheinlich neu kalibrieren, jedes Mal wieder ihren Avatar erstellen, damit du ordentlich bewerten kannst, dann sind das 20 Leute, du musst 20 Brillen holen, die müssen alle aufgeladen werden, die müssen alle bereitgestellt werden, inwiefern ist das dann im Gymnasium realisierbar, wo du eh schon unter Zeitdruck stehst?",1.0
661000,663840," Also ich glaube nicht, dass man das halt völlig antakterlegen soll, ",0.67569804
664880,665680,aber ,1.0
669640,671920,"wie du gesagt hast, inwiefern ist es denn aufregender?",1.0
