,Model,Fold,Score,CV,Version,Group,Features,Group_Name,Sampling,Conf_Matrix,Time
34,Baseline Stratified Strategy,7,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[1 3]
 [2 2]]",0.0
35,Baseline Stratified Strategy,8,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[0 3]
 [2 3]]",0.0
36,Baseline Stratified Strategy,9,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[2 4]
 [1 1]]",0.0
37,Baseline Stratified Strategy,10,0.42857142857142855,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[1 0]
 [4 2]]",0.0
38,Baseline Stratified Strategy,11,0.42857142857142855,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [4 3]]",0.0
39,Baseline Stratified Strategy,12,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [2 2]]",0.015625
40,Baseline Stratified Strategy,avg,0.5073114385614386,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[20 28]
 [22 36]]",0.03125
41,Baseline Stratified Strategy,std,0.12637578745368422,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[20 28]
 [22 36]]",0.03125
42,Baseline Uniform Strategy,1,0.6153846153846154,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[4 1]
 [4 4]]",0.0
43,Baseline Uniform Strategy,2,0.5454545454545454,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[4 3]
 [2 2]]",0.0
44,Baseline Uniform Strategy,3,0.6363636363636364,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[6 3]
 [1 1]]",0.0
45,Baseline Uniform Strategy,4,0.5454545454545454,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[2 2]
 [3 4]]",0.0
46,Baseline Uniform Strategy,5,0.6,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[2 2]
 [2 4]]",0.0
47,Baseline Uniform Strategy,6,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_12,60,"[[2 3]
 [1 2]]",0.015625
48,Baseline Uniform Strategy,7,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[2 2]
 [3 1]]",0.0
49,Baseline Uniform Strategy,8,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[1 2]
 [4 1]]",0.0
50,Baseline Uniform Strategy,9,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[2 4]
 [2 0]]",0.015625
51,Baseline Uniform Strategy,10,0.42857142857142855,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[0 1]
 [3 3]]",0.0
52,Baseline Uniform Strategy,11,0.5714285714285714,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [3 4]]",0.0
53,Baseline Uniform Strategy,12,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [2 2]]",0.0
54,Baseline Uniform Strategy,avg,0.4848047785547786,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[25 23]
 [30 28]]",0.0625
55,Baseline Uniform Strategy,std,0.12718072009616524,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[25 23]
 [30 28]]",0.0625
56,Nearest Neighbors,1,0.38461538461538464,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[2 3]
 [5 3]]",0.921875
57,Nearest Neighbors,2,0.36363636363636365,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[0 7]
 [0 4]]",0.859375
58,Nearest Neighbors,3,0.18181818181818182,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",0.890625
59,Nearest Neighbors,4,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[2 2]
 [4 3]]",0.890625
60,Nearest Neighbors,5,0.4,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[3 1]
 [5 1]]",0.890625
61,Nearest Neighbors,6,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_12,60,"[[0 5]
 [0 3]]",0.8125
62,Nearest Neighbors,7,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[0 4]
 [0 4]]",0.875
63,Nearest Neighbors,8,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",0.828125
64,Nearest Neighbors,9,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[3 3]
 [0 2]]",0.859375
65,Nearest Neighbors,10,0.2857142857142857,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[1 0]
 [5 1]]",1.046875
66,Nearest Neighbors,11,0.7142857142857143,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [2 5]]",0.890625
67,Nearest Neighbors,12,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",0.921875
68,Nearest Neighbors,avg,0.4299679487179487,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[11 37]
 [24 34]]",10.703125
69,Nearest Neighbors,std,0.1548042613879303,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[11 37]
 [24 34]]",10.703125
70,Logistic Regression,1,0.7692307692307693,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[5 0]
 [3 5]]",0.0625
71,Logistic Regression,2,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[3 4]
 [2 2]]",0.03125
72,Logistic Regression,3,0.18181818181818182,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",0.078125
73,Logistic Regression,4,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[4 0]
 [6 1]]",0.03125
74,Logistic Regression,5,0.7,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[1 3]
 [0 6]]",0.046875
75,Logistic Regression,6,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_12,60,"[[2 3]
 [0 3]]",0.078125
76,Logistic Regression,7,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[3 1]
 [3 1]]",0.078125
77,Logistic Regression,8,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",0.0625
78,Logistic Regression,9,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[0 6]
 [0 2]]",0.03125
79,Logistic Regression,10,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[0 1]
 [0 6]]",0.0625
80,Logistic Regression,11,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [1 6]]",0.046875
81,Logistic Regression,12,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",0.09375
82,Logistic Regression,avg,0.5437021312021312,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[18 30]
 [18 40]]",0.734375
83,Logistic Regression,std,0.22477593166752843,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[18 30]
 [18 40]]",0.734375
84,Linear SVM l1,1,0.7692307692307693,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[5 0]
 [3 5]]",0.046875
85,Linear SVM l1,2,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[3 4]
 [2 2]]",0.015625
86,Linear SVM l1,3,0.18181818181818182,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",0.015625
87,Linear SVM l1,4,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[4 0]
 [6 1]]",0.015625
88,Linear SVM l1,5,0.7,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[1 3]
 [0 6]]",0.015625
89,Linear SVM l1,6,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_12,60,"[[2 3]
 [0 3]]",0.046875
90,Linear SVM l1,7,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[3 1]
 [3 1]]",0.03125
91,Linear SVM l1,8,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",0.015625
92,Linear SVM l1,9,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[0 6]
 [0 2]]",0.03125
93,Linear SVM l1,10,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[0 1]
 [0 6]]",0.0
94,Linear SVM l1,11,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [1 6]]",0.046875
95,Linear SVM l1,12,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",0.03125
96,Linear SVM l1,avg,0.5437021312021312,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[18 30]
 [18 40]]",0.3125
97,Linear SVM l1,std,0.22477593166752843,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[18 30]
 [18 40]]",0.3125
98,Linear SVM l2,1,0.46153846153846156,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[5 0]
 [7 1]]",0.046875
99,Linear SVM l2,2,0.36363636363636365,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[0 7]
 [0 4]]",0.046875
100,Linear SVM l2,3,0.18181818181818182,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",0.03125
101,Linear SVM l2,4,0.5454545454545454,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[1 3]
 [2 5]]",0.046875
102,Linear SVM l2,5,0.6,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[0 4]
 [0 6]]",0.046875
103,Linear SVM l2,6,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_12,60,"[[0 5]
 [0 3]]",0.109375
104,Linear SVM l2,7,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[0 4]
 [0 4]]",0.0625
105,Linear SVM l2,8,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",0.03125
106,Linear SVM l2,9,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[0 6]
 [0 2]]",0.03125
107,Linear SVM l2,10,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[0 1]
 [0 6]]",0.109375
108,Linear SVM l2,11,0.7142857142857143,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [2 5]]",0.125
109,Linear SVM l2,12,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",0.078125
110,Linear SVM l2,avg,0.47698967698967704,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[ 6 42]
 [14 44]]",0.78125
111,Linear SVM l2,std,0.19509523412975746,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[ 6 42]
 [14 44]]",0.78125
112,SVM linear or rbf,1,0.3076923076923077,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[1 4]
 [5 3]]",0.046875
113,SVM linear or rbf,2,0.36363636363636365,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[0 7]
 [0 4]]",0.140625
114,SVM linear or rbf,3,0.18181818181818182,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[0 9]
 [0 2]]",0.125
115,SVM linear or rbf,4,0.6363636363636364,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[0 4]
 [0 7]]",0.0625
116,SVM linear or rbf,5,0.6,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[0 4]
 [0 6]]",0.078125
117,SVM linear or rbf,6,0.375,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_12,60,"[[0 5]
 [0 3]]",0.09375
118,SVM linear or rbf,7,0.5,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_09,60,"[[0 4]
 [0 4]]",0.109375
119,SVM linear or rbf,8,0.625,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_07,60,"[[0 3]
 [0 5]]",0.046875
120,SVM linear or rbf,9,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_02,60,"[[0 6]
 [0 2]]",0.015625
121,SVM linear or rbf,10,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_10,60,"[[0 1]
 [0 6]]",0.125
122,SVM linear or rbf,11,0.8571428571428571,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_08,60,"[[0 0]
 [1 6]]",0.109375
123,SVM linear or rbf,12,0.25,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_11,60,"[[0 0]
 [3 1]]",0.0625
124,SVM linear or rbf,avg,0.4836496836496836,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,avg,60,"[[ 1 47]
 [ 9 49]]",1.015625
125,SVM linear or rbf,std,0.22240279660750806,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,std,60,"[[ 1 47]
 [ 9 49]]",1.015625
126,Decision Tree,1,0.38461538461538464,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_01,60,"[[1 4]
 [4 4]]",0.078125
127,Decision Tree,2,0.5454545454545454,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_13,60,"[[3 4]
 [1 3]]",0.015625
128,Decision Tree,3,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_06,60,"[[3 6]
 [0 2]]",0.03125
129,Decision Tree,4,0.45454545454545453,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_05,60,"[[3 1]
 [5 2]]",0.0625
130,Decision Tree,5,0.4,Nested,SIMPLE_triads_f_BPM_60s_binary_all_groups_avg_separated_with_group_name_Manual,Triads,AIxVR,triad_14,60,"[[3 1]
 [5 1]]",0.0625
